"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"2",1,0,1,0,0,1,0,0,1,2,3,4,6,5,8,7,9,11,32,14,10,31,12,25,16,30,15,17,29,23,19,13,20,28,18,26,27,21,24,22
"3",0,1,1,0,1,1,0,1,1,2,3,4,6,5,8,7,9,12,11,14,10,13,15,19,18,16,17,20,23,31,26,27,28,30,32,22,21,29,24,25
"4",1,0,0,0,0,0,0,0,1,2,3,4,5,6,12,9,7,8,13,11,30,10,20,14,31,24,32,15,21,23,16,18,28,29,17,26,27,19,25,22
"5",0,1,0,0,0,0,0,1,1,2,3,6,5,4,7,11,10,8,12,9,29,13,32,28,30,16,15,25,31,14,19,20,18,26,23,17,27,24,22,21
"6",0,1,0,0,1,0,1,0,1,2,3,4,5,6,7,10,15,8,9,30,11,14,13,12,27,18,32,16,20,24,26,21,17,23,31,19,28,22,29,25
"7",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"8",1,1,1,1,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"9",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"10",0,1,0,0,1,0,0,0,1,2,3,4,5,7,6,9,8,32,11,12,10,15,31,25,16,14,13,19,30,24,23,18,21,28,29,17,27,20,22,26
"11",1,0,0,0,1,0,1,0,1,2,3,4,8,5,6,7,15,9,11,10,13,12,32,14,20,18,17,16,31,30,28,24,23,21,19,29,25,22,27,26
"12",1,0,1,1,0,0,1,0,1,2,3,4,6,5,7,10,8,9,12,17,11,14,23,32,18,13,31,30,19,16,15,27,20,29,24,21,26,22,28,25
"13",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"14",0,0,1,1,1,0,1,1,1,3,2,4,5,7,6,11,10,8,9,30,32,12,14,13,15,31,19,27,16,18,26,17,28,29,25,21,23,22,20,24
"15",1,0,0,0,0,1,0,1,1,3,2,4,5,6,7,10,9,20,12,8,15,11,13,32,30,16,14,27,22,28,31,17,29,21,23,19,26,18,24,25
"16",0,1,1,0,0,0,1,1,1,2,3,4,5,6,9,7,8,10,14,11,32,31,15,13,28,12,29,30,16,26,20,17,27,18,19,22,21,24,25,23
"17",1,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"18",1,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"19",1,1,0,1,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"20",0,1,1,1,1,1,1,1,1,2,3,6,4,8,5,9,7,11,10,15,23,29,14,12,31,16,30,18,13,32,20,21,17,28,26,22,24,27,19,25
"21",1,0,1,1,0,0,0,0,1,2,4,3,6,5,7,10,8,13,12,9,14,16,11,32,24,15,17,18,31,21,19,20,28,30,29,22,27,26,23,25
"22",0,0,1,1,0,0,1,0,1,2,3,4,5,7,6,8,12,13,10,32,9,30,11,16,17,15,14,19,31,18,20,23,24,21,29,27,22,26,25,28
"23",1,0,1,1,0,1,0,1,1,2,3,4,8,6,5,7,10,9,12,28,31,32,11,18,13,29,14,30,15,17,25,16,21,22,26,27,23,19,24,20
"24",1,0,1,0,0,1,1,1,1,2,4,3,5,7,6,9,8,11,12,10,15,14,18,32,30,13,31,16,24,19,17,28,25,27,23,29,20,21,22,26
"25",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"26",0,1,0,0,1,1,0,1,1,2,3,6,4,5,9,10,7,8,15,12,16,11,28,13,30,14,29,32,27,18,17,19,31,21,25,22,23,24,26,20
"27",0,1,0,1,0,1,0,1,1,2,5,4,3,6,8,7,10,11,9,32,12,19,13,15,30,14,31,16,20,29,17,23,18,21,26,28,22,27,24,25
"28",0,1,0,0,1,1,1,1,1,2,3,4,8,5,7,6,9,10,11,19,12,15,32,16,18,14,13,17,31,30,21,28,24,25,29,20,27,22,23,26
"29",0,0,1,1,0,0,0,1,1,2,3,4,5,6,7,23,9,8,10,11,12,13,32,15,31,30,29,28,24,18,25,26,16,21,22,27,14,17,20,19
"30",1,0,0,1,0,0,1,1,1,2,3,4,5,6,29,9,8,7,13,10,32,16,14,12,31,30,11,27,28,18,15,17,20,23,26,25,24,19,22,21
"31",1,0,1,0,0,1,1,1,2,1,3,5,6,4,10,29,7,8,12,11,9,26,31,19,22,15,14,13,32,25,20,27,30,23,24,28,21,16,17,18
"32",0,1,0,0,1,0,1,0,1,2,4,3,6,5,7,9,32,8,31,10,11,26,29,15,12,28,30,24,16,25,27,20,13,21,23,14,18,22,17,19
"33",0,0,0,0,1,1,0,0,1,2,3,5,4,9,6,7,8,24,32,10,11,18,20,31,13,28,30,16,29,19,12,17,15,23,25,14,27,21,22,26
