"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,0,0,0,1,1,1,2,3,4,5,6,7,9,8,10,12,32,11,30,21,29,31,22,13,27,18,28,14,15,25,17,19,20,16,26,24,23
"2",0,0,1,0,1,1,0,1,1,3,2,4,5,6,9,19,8,32,7,25,11,10,14,13,12,30,31,29,21,15,27,16,26,28,18,20,22,17,24,23
"3",0,0,1,0,1,0,1,1,1,2,3,5,6,4,7,8,15,9,11,10,14,32,19,12,13,16,22,24,20,18,17,23,31,25,29,26,27,21,30,28
"4",1,0,0,1,1,0,0,0,1,2,3,4,7,5,6,9,15,8,10,14,12,11,13,16,21,30,17,19,32,29,20,18,31,24,26,22,28,23,25,27
"5",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"6",1,0,0,0,0,0,0,0,1,2,3,4,5,8,7,6,9,10,15,13,14,12,16,28,11,19,32,29,31,30,25,27,23,22,17,26,21,18,20,24
"7",0,1,0,0,0,0,0,0,1,2,3,4,6,5,7,17,10,9,8,13,14,11,18,12,29,15,32,16,27,28,19,23,31,20,21,22,30,25,24,26
"8",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"9",1,0,0,0,0,1,0,1,1,2,3,4,5,6,8,7,11,32,13,9,10,23,18,14,12,27,17,29,31,16,15,30,28,22,21,19,25,26,24,20
"10",1,0,0,1,0,1,0,0,1,2,3,4,6,7,5,9,10,8,25,13,31,32,29,14,11,19,15,16,30,12,28,26,18,27,20,17,21,22,23,24
"11",1,0,1,1,1,0,1,0,1,2,4,3,5,6,7,8,10,32,9,19,29,11,13,23,14,12,28,17,16,15,26,18,24,22,31,30,27,21,20,25
"12",1,1,1,0,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"13",0,1,1,1,1,1,0,1,1,2,3,4,5,6,8,9,7,10,11,32,13,14,31,12,21,18,16,20,30,23,17,19,15,22,26,29,27,25,28,24
"14",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"15",1,0,0,0,0,0,1,1,1,2,3,4,7,5,6,8,10,9,11,13,29,12,15,32,21,14,26,28,30,31,27,22,18,20,24,25,23,16,17,19
"16",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
