"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,1,1,1,1,0,1,2,3,4,5,6,12,9,31,7,10,8,11,32,30,28,29,17,16,15,13,27,14,26,22,23,25,18,21,19,20,24
"2",0,1,1,0,1,1,1,0,1,2,3,6,5,4,8,7,26,11,9,10,13,12,16,14,32,31,30,19,28,15,29,17,20,27,21,25,23,18,22,24
"3",0,1,0,0,0,0,0,1,1,2,4,3,5,10,6,32,9,7,8,11,19,31,13,30,15,12,14,16,18,29,28,25,21,23,17,26,27,22,20,24
"4",0,1,1,0,0,0,0,1,1,2,4,3,5,9,7,32,6,11,8,14,10,31,12,13,16,30,25,15,18,26,19,17,27,20,28,29,21,23,24,22
"5",1,1,0,1,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"6",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"7",0,1,1,0,0,1,0,0,1,2,4,5,3,7,6,8,10,11,9,16,13,12,14,15,17,32,19,30,31,22,18,20,26,23,21,27,24,25,29,28
"8",1,0,0,0,0,0,1,0,1,2,5,3,4,7,6,8,10,17,9,13,32,12,14,11,30,15,31,18,16,22,27,23,29,24,21,26,19,20,25,28
"9",1,0,0,0,1,0,1,1,1,2,3,5,4,7,6,8,10,9,11,12,31,13,32,23,15,14,30,20,17,21,28,26,18,19,29,22,27,25,16,24
"10",0,1,0,1,1,1,1,0,1,3,2,4,8,6,9,5,7,10,20,11,12,14,16,13,15,19,24,17,18,30,31,21,32,25,26,28,29,23,27,22
"11",1,0,1,1,0,1,0,1,1,2,3,6,4,5,7,8,10,32,14,9,12,29,13,31,11,28,30,26,15,21,16,20,23,25,18,17,22,19,24,27
"12",1,0,0,0,1,0,0,1,1,3,2,4,32,5,6,8,14,31,9,7,30,13,26,17,16,11,15,10,28,12,18,21,29,22,20,27,19,24,25,23
"13",1,0,0,1,1,0,1,0,1,2,3,5,4,6,7,8,12,9,10,18,13,14,11,17,32,23,15,16,31,28,19,29,30,27,20,26,24,21,25,22
"14",0,0,0,0,0,1,1,1,1,2,4,5,3,6,7,32,13,8,9,10,11,12,30,31,14,19,15,26,21,16,29,17,27,25,18,24,28,23,20,22
"15",1,0,0,0,0,0,1,1,1,2,4,3,5,9,6,7,8,32,14,11,10,12,18,13,15,17,21,31,20,16,19,30,26,28,23,25,27,29,24,22
"16",0,1,1,0,0,0,0,1,1,2,3,4,5,6,8,7,10,9,11,14,12,17,19,13,15,16,32,18,31,29,26,30,20,25,27,22,28,23,24,21
"17",0,1,0,1,0,1,0,0,1,2,3,4,6,5,7,10,32,31,9,8,11,30,12,13,25,14,17,18,29,27,16,21,28,15,23,26,19,20,24,22
"18",1,1,0,1,0,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"19",0,1,0,0,1,0,1,0,1,2,3,4,5,6,9,10,7,8,11,32,14,13,28,19,18,12,31,27,15,30,16,20,21,25,24,17,29,23,22,26
"20",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"21",0,0,1,1,1,1,1,0,1,2,3,4,6,7,5,10,9,12,32,8,23,11,31,14,15,13,27,18,16,29,30,19,28,17,21,22,25,20,26,24
"22",0,0,1,1,1,0,1,0,1,2,3,4,5,6,8,10,11,9,32,7,12,26,31,30,28,29,14,15,13,24,22,27,16,17,21,19,25,23,20,18
"23",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"24",1,0,1,0,1,0,1,0,1,2,3,5,4,6,7,8,32,9,30,10,25,13,11,16,26,18,31,12,28,29,17,15,14,20,27,24,19,22,21,23
"25",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"26",1,0,0,1,0,0,0,0,1,2,3,4,5,6,7,8,32,9,10,12,19,30,11,29,13,31,15,28,14,27,18,22,23,24,17,16,26,20,25,21
"27",0,1,0,1,0,0,0,1,1,3,2,4,7,5,8,10,9,6,11,13,12,14,21,15,31,18,32,16,17,19,27,28,25,30,20,24,22,23,29,26
"28",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"29",1,0,1,1,0,1,1,1,1,2,5,3,4,7,6,10,13,8,9,11,15,12,16,14,32,17,28,22,30,31,20,29,18,21,19,25,23,26,24,27
"30",0,0,1,1,1,1,0,1,1,2,3,4,5,6,10,7,9,8,16,12,14,25,11,19,13,15,28,32,29,26,18,31,27,17,20,30,24,21,22,23
"31",0,1,1,1,0,1,1,0,1,3,2,4,5,7,9,6,8,10,12,11,19,27,14,13,21,15,32,30,20,22,16,29,28,23,31,24,17,26,18,25
"32",1,1,0,0,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"33",1,0,0,0,0,0,0,0,1,2,3,4,5,7,8,6,9,14,12,10,13,11,32,28,17,15,27,31,16,24,29,25,30,26,21,22,18,20,19,23
"34",1,0,1,1,1,1,1,1,1,2,3,5,4,6,8,7,11,9,32,12,18,10,17,13,14,15,31,16,30,26,29,20,19,23,27,22,24,28,21,25
"35",0,1,0,1,1,1,1,1,1,2,3,4,5,6,8,7,11,9,12,10,15,32,13,30,14,16,31,19,29,17,18,23,28,26,21,27,20,24,22,25
"36",0,0,0,0,1,1,0,0,1,2,3,4,5,6,7,11,8,9,10,13,15,26,14,32,12,17,16,18,19,21,22,29,31,20,23,24,30,27,25,28
"37",1,0,1,0,1,1,0,1,1,2,5,3,7,4,6,13,17,8,18,9,11,12,32,10,14,26,15,27,16,30,21,20,29,31,25,19,28,23,22,24
"38",0,1,1,0,0,1,0,0,1,2,3,4,6,5,9,7,8,15,10,30,12,32,13,11,19,14,17,23,31,28,29,20,16,22,25,21,18,24,27,26
"39",0,1,1,0,1,0,1,1,1,3,2,4,5,9,6,7,8,11,31,23,10,18,26,16,12,29,28,32,15,13,14,30,27,24,25,17,22,19,20,21
"40",1,0,0,1,0,1,0,1,1,2,3,4,6,5,9,8,7,10,11,13,32,12,15,31,30,14,24,20,16,18,29,19,17,27,22,26,25,21,23,28
"41",0,1,1,1,1,0,1,0,1,2,3,5,4,6,8,7,10,9,14,11,12,13,31,15,30,16,17,32,18,27,29,26,22,25,24,19,28,21,23,20
"42",1,1,1,1,1,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"43",0,1,0,1,0,0,0,1,1,2,3,4,8,7,5,6,9,12,11,16,10,13,14,32,15,20,31,29,27,26,30,18,17,19,21,28,24,23,22,25
"44",0,1,0,0,1,0,0,0,1,2,5,3,6,4,7,8,10,19,9,13,32,11,12,14,18,31,26,27,29,30,16,25,17,15,21,20,22,24,28,23
"45",1,0,1,0,1,1,1,0,1,2,3,4,6,5,13,9,7,11,8,12,16,10,18,14,17,30,15,32,20,31,22,19,29,24,21,28,26,25,27,23
"46",0,1,0,1,0,0,1,0,1,2,3,4,7,8,5,6,9,31,13,30,11,12,10,32,14,29,18,28,26,16,23,21,27,22,24,15,25,20,17,19
"47",1,0,0,1,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,14,17,12,18,13,15,32,16,30,24,21,20,28,19,31,23,22,27,25,26,29
"48",0,0,0,0,1,0,1,1,1,2,4,3,5,7,8,6,32,10,9,12,14,11,31,13,27,28,21,16,15,17,20,29,19,18,24,23,30,26,22,25
"49",1,0,0,1,0,0,0,0,2,1,3,4,5,7,10,6,8,14,9,11,18,13,12,16,17,20,15,28,23,19,25,32,24,22,27,30,26,31,21,29
"50",0,1,1,0,0,1,0,0,1,2,3,4,8,5,6,7,9,30,32,31,10,11,13,24,12,15,16,20,14,18,17,27,28,19,25,29,21,26,22,23
"51",0,1,1,0,1,1,0,0,1,2,3,5,6,4,7,10,12,8,9,11,14,30,32,13,17,22,15,19,24,16,27,18,25,20,31,21,29,23,26,28
"52",0,0,0,1,1,0,0,1,1,2,4,3,5,6,7,9,8,10,20,11,30,32,13,31,29,14,12,16,17,15,28,18,25,24,21,27,23,26,19,22
"53",1,0,1,1,0,0,0,1,1,2,4,3,6,5,9,7,8,10,11,17,32,15,31,13,12,21,14,16,22,19,30,27,26,18,29,25,28,23,20,24
"54",0,0,0,0,1,1,0,1,1,2,4,3,5,6,7,9,19,8,11,10,13,32,14,16,31,15,12,18,30,21,27,28,26,20,17,29,23,25,24,22
"55",1,1,0,0,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"56",1,1,0,0,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"57",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"58",0,0,0,0,0,1,1,1,1,3,2,4,8,5,6,7,10,9,30,11,16,13,12,26,32,28,14,15,17,31,27,29,19,25,23,18,24,21,20,22
"59",1,0,1,0,1,0,1,1,1,3,2,4,5,6,7,12,32,8,9,13,10,11,15,14,31,29,28,20,27,30,18,19,16,24,23,21,17,22,25,26
"60",0,1,1,1,0,1,1,0,1,2,4,5,6,3,7,9,8,10,13,11,15,14,32,12,17,31,28,24,16,23,18,19,21,27,30,26,29,22,20,25
"61",1,0,0,0,1,0,1,1,1,4,3,2,7,6,5,8,12,9,31,27,18,30,32,11,29,10,14,26,15,25,19,28,16,22,17,13,20,23,21,24
"62",1,0,1,1,1,0,1,0,1,2,3,5,4,9,7,6,31,8,10,12,25,13,32,11,17,14,28,15,30,20,18,21,16,29,19,23,27,22,24,26
"63",0,1,1,1,1,1,1,1,1,3,2,4,5,7,6,12,8,26,9,11,20,10,31,14,17,13,15,32,28,27,18,25,30,29,16,19,24,21,23,22
"64",0,0,1,0,1,0,1,0,1,2,3,6,4,5,10,7,8,16,9,32,22,11,29,15,12,13,14,28,17,31,30,18,23,25,19,24,21,26,20,27
"65",1,0,1,0,0,0,1,1,1,3,2,4,5,6,11,7,8,9,12,13,10,29,15,14,32,31,30,22,17,16,18,21,25,28,19,24,20,27,26,23
"66",0,0,1,1,1,1,0,1,1,2,3,4,6,7,9,5,8,13,16,10,14,11,30,12,29,32,27,25,18,15,31,24,26,28,22,19,20,17,23,21
"67",0,1,1,1,0,0,1,1,2,1,3,4,5,6,9,7,10,8,15,29,32,12,11,28,14,13,16,21,20,30,19,17,31,24,18,22,25,23,26,27
"68",0,1,1,1,1,0,0,0,1,2,3,4,5,6,8,7,9,11,10,13,21,32,12,24,14,31,18,26,27,15,30,17,16,28,29,20,23,22,19,25
"69",1,0,1,0,1,0,1,1,1,2,3,4,6,7,5,9,8,10,15,11,12,31,18,13,17,14,16,32,21,30,27,20,19,29,22,23,28,24,26,25
"70",1,0,1,0,1,1,0,0,2,1,3,4,6,5,7,9,8,32,12,11,14,13,24,10,31,29,16,15,17,30,20,23,19,28,27,18,22,21,25,26
"71",1,0,1,1,0,1,1,0,1,2,3,5,4,6,7,9,8,31,11,10,13,32,15,14,16,12,29,28,30,19,24,18,17,26,21,27,22,25,20,23
"72",0,1,0,1,1,0,1,1,1,2,3,4,7,5,8,6,11,9,10,13,14,12,32,31,18,30,29,16,23,20,15,25,27,19,17,28,24,26,22,21
"73",0,1,0,0,1,0,1,1,1,3,2,5,4,6,7,8,9,10,14,11,30,12,32,13,15,29,24,19,28,31,17,25,27,16,26,18,23,21,20,22
"74",1,0,1,1,1,1,0,1,1,2,4,3,5,6,8,7,9,11,10,22,13,32,14,12,29,30,31,16,15,24,28,18,19,20,27,26,25,21,17,23
"75",0,1,0,0,1,1,1,0,1,2,3,7,4,5,10,8,6,16,11,9,32,13,17,12,15,21,20,19,14,18,25,28,31,29,24,30,26,27,23,22
"76",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"77",0,0,1,0,1,0,0,0,1,2,4,3,5,11,7,8,6,10,14,9,32,28,15,30,13,31,18,12,29,23,26,20,27,21,16,17,25,19,24,22
"78",1,0,0,0,0,0,0,0,1,2,3,4,6,5,8,7,9,26,31,27,13,15,10,32,11,18,12,29,14,25,17,30,16,28,21,22,19,20,23,24
"79",0,0,0,0,0,1,0,1,1,2,3,4,5,8,7,6,9,11,12,31,30,32,10,14,15,24,13,29,28,25,22,26,18,27,16,23,17,19,20,21
"80",0,1,1,1,0,0,1,1,1,2,3,5,4,6,7,12,8,11,9,10,14,13,31,26,18,15,25,29,32,16,17,28,19,27,21,20,22,30,24,23
"81",1,0,1,1,0,0,0,0,2,1,4,3,5,6,7,8,9,10,13,11,32,14,17,12,31,19,15,16,28,20,18,30,23,24,21,29,27,25,26,22
"82",0,0,1,0,0,0,1,0,1,2,3,5,4,6,7,8,9,11,13,14,10,12,15,30,32,25,19,20,31,17,16,18,21,22,29,23,27,28,26,24
"83",0,1,1,0,1,1,1,0,1,2,3,5,4,6,7,8,12,9,10,14,15,29,21,11,32,13,31,24,16,30,17,22,27,18,23,19,20,28,26,25
"84",1,0,0,0,1,1,1,0,1,2,3,4,10,5,12,9,6,8,32,7,15,31,11,13,30,18,29,16,23,14,27,17,28,19,22,25,26,20,21,24
"85",0,0,0,1,1,0,0,1,1,2,3,4,5,8,6,7,9,12,10,32,22,11,27,28,13,15,18,29,21,14,16,31,20,30,17,26,23,19,25,24
"86",0,1,1,0,1,0,0,1,1,2,5,4,3,6,7,10,8,9,12,11,17,16,13,18,21,14,19,15,23,32,20,24,22,30,31,26,25,27,29,28
"87",1,0,1,1,0,0,1,0,1,3,2,4,6,5,8,7,9,31,16,10,11,14,29,32,13,12,15,27,30,25,18,17,28,19,21,23,20,26,22,24
"88",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"89",1,0,0,1,1,1,0,1,1,2,3,6,4,5,7,8,11,10,9,14,12,19,15,13,16,32,21,26,20,17,27,25,31,18,28,22,24,30,23,29
