"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,0,1,1,1,0,2,3,1,4,6,7,5,13,10,9,11,8,15,26,12,32,14,17,16,30,21,19,20,31,24,29,23,28,22,18,25,27
"2",0,1,0,1,1,1,0,1,1,2,3,4,6,5,9,7,8,11,32,10,21,14,29,12,31,30,20,24,26,27,28,13,25,23,16,18,22,19,15,17
"3",1,0,0,1,1,0,1,1,1,2,4,3,5,6,9,7,8,10,32,16,31,11,29,12,14,30,13,15,25,19,18,28,20,24,27,17,21,22,23,26
"4",1,1,1,1,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"5",0,1,1,0,0,1,0,0,1,2,3,4,5,6,11,7,9,8,12,10,17,31,13,16,15,32,14,24,18,26,29,30,19,28,25,27,20,21,23,22
"6",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"7",0,0,1,0,0,1,1,0,1,2,3,5,6,7,4,9,13,8,31,32,15,10,30,14,19,12,23,11,17,26,27,29,16,28,18,24,20,22,25,21
"8",1,0,1,0,0,1,0,1,1,2,3,5,4,6,7,8,11,13,12,9,10,32,31,18,21,19,14,29,17,15,16,24,26,30,28,22,20,27,23,25
"9",1,0,1,0,1,1,0,0,1,2,4,3,5,6,9,7,8,30,10,12,11,28,14,32,31,13,15,18,17,29,27,25,16,23,21,26,20,19,22,24
"10",0,0,1,1,0,1,0,0,1,2,3,5,4,6,20,17,7,10,8,9,29,11,14,15,13,12,27,32,31,16,30,26,18,19,21,25,28,23,22,24
"11",0,0,1,0,1,0,0,1,2,1,4,3,5,6,7,9,8,28,10,32,11,15,12,13,14,31,30,18,17,29,20,16,23,25,19,21,27,22,26,24
"12",1,1,0,1,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"13",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"14",0,0,0,0,1,0,1,0,1,3,2,4,5,8,6,32,30,9,7,11,10,31,13,29,28,27,14,12,17,21,15,19,16,26,23,24,20,18,22,25
"15",0,0,1,0,0,0,0,1,1,2,3,4,6,5,9,8,7,31,14,12,10,15,11,16,13,28,32,26,29,27,30,20,17,22,24,21,25,18,23,19
"16",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"17",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"18",0,1,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,31,10,11,12,27,32,28,29,15,21,26,14,13,17,16,30,23,22,19,25,20,18,24
"19",1,0,0,0,1,0,1,1,1,2,4,3,5,7,6,9,8,10,13,11,15,12,14,25,31,18,29,32,28,16,30,17,26,27,19,22,24,23,21,20
"20",0,1,0,1,0,0,0,1,1,2,3,4,5,6,7,8,9,13,31,10,16,32,11,14,12,28,17,15,27,26,25,24,30,18,29,23,20,19,21,22
"21",1,0,1,0,1,0,0,0,1,2,3,5,6,4,7,9,8,10,11,30,14,12,32,13,15,25,28,22,31,21,29,26,16,27,19,18,17,20,24,23
"22",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"23",0,0,1,0,0,0,1,1,1,2,3,4,5,6,7,9,8,32,10,14,11,17,15,13,12,16,26,31,29,30,18,20,22,21,24,25,19,28,27,23
"24",0,0,1,0,0,1,0,1,1,2,3,4,5,6,7,10,8,9,21,11,13,23,32,12,31,15,14,16,28,30,29,19,22,18,25,26,27,24,17,20
"25",1,0,1,0,1,0,1,1,1,2,3,4,7,6,5,8,14,9,13,11,15,10,32,19,17,12,16,18,31,22,20,23,24,21,26,29,30,28,27,25
"26",0,1,1,1,0,1,1,0,1,2,3,4,5,6,7,9,11,8,10,31,18,32,15,12,13,14,20,21,23,16,30,17,29,24,19,22,25,27,28,26
"27",1,0,0,0,0,0,1,0,1,3,2,4,6,7,5,8,12,9,11,17,10,13,15,16,18,14,26,19,31,30,32,28,20,21,22,25,24,23,27,29
"28",0,0,0,1,1,0,0,0,1,2,3,4,5,6,7,8,27,9,11,17,13,10,12,31,14,30,19,15,32,29,26,16,28,25,18,22,23,21,24,20
"29",1,1,0,0,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"30",1,1,1,0,1,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"31",0,1,1,0,1,1,1,1,3,1,2,5,4,6,9,8,7,11,14,10,12,19,13,15,23,17,18,28,21,20,32,16,31,26,24,29,25,22,30,27
"32",1,0,0,0,1,1,0,1,1,2,3,4,5,6,8,7,12,13,11,9,16,10,18,14,15,31,28,32,26,21,20,17,30,19,22,29,27,23,25,24
"33",1,1,1,0,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"34",0,0,0,0,1,0,0,0,1,2,3,6,4,5,7,13,8,32,29,10,11,12,9,31,20,15,14,18,16,30,17,27,24,28,19,22,25,23,26,21
"35",0,0,0,1,0,0,0,0,1,2,3,4,5,7,6,9,17,8,11,20,14,10,15,13,12,18,24,16,32,31,19,21,29,30,23,25,27,28,22,26
"36",1,0,0,0,0,0,0,0,1,2,3,4,7,5,10,8,9,6,12,32,11,13,16,15,14,23,24,29,21,17,19,18,22,27,28,30,25,20,31,26
"37",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"38",0,1,0,0,1,0,1,0,1,2,4,3,5,6,8,10,7,15,9,11,32,18,12,19,29,31,30,13,14,20,24,28,16,23,17,21,27,22,26,25
"39",0,1,0,0,0,1,0,0,1,2,3,4,7,5,8,6,10,9,17,11,14,12,18,28,20,15,13,22,21,19,31,27,16,30,23,32,26,24,29,25
"40",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"41",1,1,0,0,0,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"42",0,0,0,1,0,0,0,1,1,2,3,5,4,7,6,12,8,10,9,32,14,13,11,16,22,28,15,18,31,23,30,17,29,26,19,20,27,24,21,25
