"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,0,1,1,1,2,1,3,4,6,5,7,8,9,10,13,22,12,11,32,14,15,16,30,19,20,31,17,24,26,23,28,18,21,25,29,27
"2",0,1,1,0,1,1,1,1,1,2,3,4,5,7,9,6,8,23,14,10,11,17,32,30,29,12,31,16,13,20,18,15,21,25,19,28,22,26,24,27
"3",1,1,0,1,1,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"4",0,0,0,0,0,0,1,1,1,2,3,4,5,6,9,7,8,32,10,13,30,26,11,31,14,12,29,27,17,23,15,18,22,21,16,25,19,28,20,24
"5",0,0,0,1,0,1,0,0,3,2,1,4,8,5,6,7,9,13,31,12,10,14,11,15,32,29,30,18,19,28,27,17,23,26,16,22,20,21,25,24
"6",0,1,0,1,1,0,1,1,1,3,2,6,4,5,7,9,8,13,12,10,16,11,14,29,15,32,30,17,31,20,18,28,24,27,19,25,26,23,22,21
"7",0,1,0,0,0,1,1,1,1,2,3,6,4,5,7,8,9,29,12,32,10,14,28,19,11,13,30,16,15,17,22,23,31,27,26,25,18,24,21,20
"8",1,1,1,1,0,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"9",0,1,1,1,0,0,0,1,1,2,3,4,5,12,6,30,7,11,8,9,10,27,32,14,28,31,13,16,19,29,17,24,22,23,18,20,26,25,15,21
"10",0,1,1,1,1,0,0,0,1,2,3,4,9,5,28,6,7,8,32,10,11,12,31,29,21,13,15,14,17,24,30,16,27,25,26,23,22,18,20,19
"11",0,0,1,1,0,0,0,0,1,2,3,7,4,5,6,8,10,9,14,12,11,17,19,15,13,18,32,16,31,30,28,24,20,23,29,26,25,27,21,22
"12",0,0,1,1,0,0,0,1,1,2,3,5,4,7,6,32,11,29,9,8,13,12,10,17,14,31,28,22,30,18,20,24,15,19,27,25,26,16,21,23
"13",1,0,0,1,1,1,0,1,1,2,3,4,5,6,7,8,9,11,10,14,32,12,24,15,13,20,16,31,17,19,25,22,29,26,21,18,30,27,23,28
"14",0,0,0,1,0,0,1,0,2,1,3,4,6,5,7,8,10,11,9,12,31,32,13,22,19,14,15,17,21,30,29,16,20,18,28,26,27,24,23,25
"15",0,1,0,1,1,0,0,0,1,2,3,5,4,6,7,10,9,8,32,29,31,11,25,24,12,22,30,23,13,16,14,28,27,15,19,21,26,18,17,20
"16",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"17",0,1,1,1,0,1,0,1,1,2,3,4,5,6,8,9,7,13,10,11,31,20,30,12,14,15,29,17,24,32,18,26,27,28,25,16,19,21,23,22
"18",0,0,1,0,1,1,0,1,1,2,3,5,4,10,8,6,13,7,11,9,12,14,15,32,20,19,31,16,22,17,18,25,26,29,30,23,21,28,24,27
"19",0,1,1,1,1,1,1,0,1,2,3,4,5,9,6,7,8,12,10,32,31,13,11,15,28,14,30,16,29,18,17,27,22,23,26,20,19,24,21,25
"20",0,1,1,0,0,1,0,0,1,4,2,3,6,5,8,9,7,10,14,11,12,32,13,25,29,17,31,18,16,30,15,19,28,22,21,26,20,24,27,23
"21",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"22",1,0,1,1,0,0,1,1,1,2,3,4,7,6,5,8,11,10,12,9,15,32,23,17,13,16,14,21,28,31,26,18,25,29,30,24,20,19,27,22
"23",0,1,1,1,0,0,1,0,1,3,2,6,4,7,5,8,9,11,10,16,14,12,13,32,27,18,17,22,15,19,31,30,24,29,20,28,23,21,26,25
"24",0,1,1,1,1,0,1,0,1,2,4,3,6,7,5,9,11,8,16,13,10,32,12,14,17,22,15,19,31,27,18,30,26,25,29,28,24,23,21,20
"25",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"26",0,1,1,0,0,1,1,1,1,2,4,3,5,7,6,8,32,9,13,11,10,30,12,24,31,28,14,29,16,18,15,27,17,22,23,19,26,21,25,20
"27",1,0,0,0,1,1,0,0,1,2,3,4,6,5,7,9,8,10,11,13,32,12,23,15,18,29,16,27,14,21,25,31,17,22,19,24,20,28,30,26
"28",1,0,1,0,1,0,1,1,2,1,3,4,5,6,7,32,8,9,10,11,15,18,29,30,16,13,12,14,22,23,26,25,17,19,31,28,21,24,20,27
"29",0,0,1,1,0,1,0,0,1,2,3,4,5,6,8,7,15,10,12,11,9,18,31,14,13,16,32,17,20,19,25,30,29,21,24,26,22,28,23,27
"30",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"31",1,0,0,0,1,1,1,1,1,2,3,4,5,8,6,10,9,7,16,31,15,13,29,12,32,11,17,22,14,18,30,20,19,23,27,21,24,28,26,25
"32",1,0,0,1,1,1,0,1,1,2,4,5,3,7,6,8,11,9,32,12,10,19,27,17,31,14,13,15,30,22,18,24,16,23,26,25,29,20,28,21
"33",0,1,0,0,1,0,0,1,1,2,3,6,4,8,5,7,29,13,9,10,14,11,30,31,32,12,23,24,15,27,28,18,25,16,21,26,19,17,22,20
"34",1,0,1,1,1,0,0,1,1,2,3,5,4,32,8,6,7,10,14,9,11,27,31,21,13,12,16,15,25,30,26,24,28,29,18,17,22,23,19,20
"35",1,0,0,0,1,1,1,1,1,2,6,4,3,5,7,8,12,11,9,28,10,31,16,13,15,29,20,25,14,32,30,18,27,22,23,17,26,24,21,19
"36",1,0,0,1,1,1,1,0,1,3,2,4,5,8,6,7,32,16,9,11,10,17,12,15,13,21,14,29,19,31,30,23,24,22,28,18,25,20,27,26
"37",1,0,0,1,1,1,1,0,1,2,3,7,5,4,8,6,10,11,9,12,14,19,31,32,13,15,30,17,24,27,20,29,28,16,26,18,21,22,23,25
"38",1,0,0,0,0,0,0,1,1,2,3,4,5,8,7,32,16,6,10,11,30,9,31,28,14,24,19,13,27,12,29,23,26,20,15,17,18,22,25,21
"39",1,0,1,0,1,0,1,1,1,2,3,4,5,8,6,14,7,9,10,32,12,16,17,11,13,31,25,29,30,22,15,28,27,26,24,19,20,21,23,18
"40",0,0,0,0,0,1,1,0,1,2,3,4,7,5,8,12,10,6,13,16,9,11,14,32,31,15,17,30,18,26,27,29,28,25,21,19,20,24,23,22
