"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"2",0,0,1,1,0,0,0,1,1,3,2,7,4,8,6,5,9,31,10,32,14,12,11,30,13,23,21,16,15,27,29,25,17,19,20,28,24,18,22,26
"3",0,1,1,0,0,1,0,0,1,2,3,5,4,6,9,8,7,10,28,11,13,12,17,14,32,15,31,16,30,18,29,21,22,25,24,20,19,27,23,26
"4",0,1,0,0,0,0,1,0,1,2,3,7,4,10,5,31,8,6,9,11,19,28,30,18,13,32,29,12,16,27,14,21,25,20,17,15,26,24,23,22
"5",1,1,0,0,1,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"6",1,0,1,0,1,0,1,1,1,3,4,2,5,7,8,28,6,12,15,9,10,32,31,13,11,19,17,29,14,30,16,26,21,25,20,27,24,18,23,22
"7",1,0,1,1,1,1,1,1,1,2,3,5,4,6,7,8,9,32,12,11,13,30,18,14,10,16,17,19,31,29,15,24,21,22,28,20,26,25,23,27
"8",0,1,0,0,1,0,0,1,1,2,3,4,5,8,7,6,32,30,10,29,9,12,13,14,11,22,15,31,23,20,16,28,21,18,26,17,27,19,24,25
"9",1,0,0,0,0,1,0,0,1,2,4,3,8,7,6,5,11,30,23,9,29,10,32,31,13,18,12,14,16,25,26,28,15,27,22,21,24,20,19,17
"10",1,1,1,1,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"11",0,0,1,1,0,1,1,1,2,1,3,5,4,9,6,8,11,10,7,32,31,17,13,14,12,21,15,27,20,18,24,30,28,26,29,19,25,22,16,23
"12",0,1,0,0,1,0,0,1,1,3,4,2,5,7,9,6,8,30,10,32,31,16,12,13,11,15,14,24,20,17,22,19,18,23,21,29,26,25,28,27
"13",1,0,0,1,1,1,1,1,1,3,2,5,4,6,7,8,10,12,9,32,29,24,20,31,14,21,13,16,11,15,30,26,22,17,28,27,19,18,25,23
"14",0,1,0,1,1,0,1,1,1,2,3,4,5,6,7,8,10,9,30,13,16,32,22,14,15,12,17,29,31,11,19,18,20,27,21,26,28,24,25,23
"15",0,0,1,1,1,1,0,0,1,2,4,3,5,6,7,8,9,13,12,11,20,17,10,15,16,32,14,31,18,19,28,27,30,26,21,23,22,29,24,25
"16",1,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"17",1,0,1,0,0,1,0,1,1,3,2,4,5,8,10,6,7,9,12,14,13,11,16,25,15,32,17,20,18,31,24,19,21,27,26,22,23,28,30,29
"18",0,0,0,0,1,1,1,0,1,2,3,4,6,5,12,7,11,8,10,9,17,16,31,28,13,30,29,20,25,27,32,15,14,21,26,24,18,19,23,22
"19",1,1,1,0,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
