"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,0,1,1,1,1,2,3,8,5,4,7,6,10,18,9,11,32,16,19,12,13,14,17,15,20,31,26,30,23,29,21,28,25,27,24,22
"2",1,0,0,0,1,0,1,1,1,2,3,5,4,6,7,8,15,12,10,18,9,11,14,29,19,32,17,13,27,21,31,16,30,25,24,20,28,23,22,26
"3",0,0,1,0,0,0,0,1,1,2,3,4,6,5,8,7,9,32,11,30,10,15,31,14,12,29,28,13,16,18,24,21,17,20,22,19,25,23,26,27
"4",0,0,0,1,1,1,0,0,1,2,3,4,7,6,8,5,14,9,10,16,11,12,13,32,17,28,15,29,19,21,22,18,25,23,24,31,20,27,30,26
"5",0,0,0,0,1,1,1,1,1,4,2,3,5,6,7,11,8,29,9,31,10,32,12,15,30,16,23,14,26,20,28,13,25,27,24,21,22,18,17,19
"6",0,0,0,0,0,0,1,0,1,2,3,4,8,5,6,32,7,10,11,22,14,12,9,31,13,15,27,16,30,17,29,18,20,28,24,26,25,23,19,21
"7",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"8",0,1,1,0,1,0,1,1,1,2,4,3,5,6,7,8,31,9,15,10,11,13,14,12,16,18,19,30,21,32,20,17,28,24,27,23,25,29,22,26
"9",1,0,0,0,1,1,0,1,1,2,3,4,5,12,14,7,6,9,8,11,15,10,20,13,32,31,17,18,30,21,16,24,28,19,22,29,25,23,26,27
"10",0,1,1,1,1,0,1,1,2,1,3,4,5,6,29,12,9,15,32,8,7,10,11,16,17,31,13,30,14,20,28,21,27,22,26,19,25,23,18,24
"11",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"12",0,1,1,1,1,1,0,1,2,1,3,4,5,6,7,22,9,8,19,12,10,21,29,30,11,16,13,14,31,32,15,17,28,25,24,18,26,23,20,27
"13",1,0,0,1,0,0,0,0,1,2,3,5,4,32,7,6,8,9,10,14,11,13,12,29,19,30,31,18,15,17,28,23,16,22,24,27,21,26,20,25
"14",0,1,1,1,1,0,0,0,1,2,4,5,3,6,7,32,8,10,13,9,12,11,14,16,31,15,17,19,21,30,18,22,29,28,26,27,20,25,24,23
"15",0,1,1,1,0,0,1,0,1,2,3,4,5,6,8,9,10,32,7,11,13,15,12,21,16,14,24,22,17,18,23,30,27,29,26,31,20,28,19,25
"16",0,1,1,0,1,0,0,0,1,2,3,4,5,6,9,7,20,8,11,15,10,12,32,13,14,16,31,30,27,18,17,29,24,19,21,26,28,23,22,25
"17",1,0,0,1,1,1,1,1,1,2,3,4,32,5,7,6,31,8,10,9,12,29,11,30,28,22,17,14,27,16,25,13,15,23,24,21,18,19,26,20
"18",0,0,0,1,1,0,0,0,1,2,3,4,5,32,7,6,8,9,28,14,10,13,11,12,31,19,17,29,16,27,18,15,30,26,20,21,22,25,23,24
"19",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"20",0,0,0,1,0,0,1,0,1,2,3,4,5,6,11,7,10,8,9,12,28,13,32,31,24,30,17,29,26,14,25,16,15,27,22,20,23,18,21,19
"21",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"22",1,1,0,1,1,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"23",0,0,1,0,0,1,0,0,1,2,3,4,5,7,9,6,10,11,12,8,13,31,15,14,17,16,27,18,32,30,24,22,26,29,28,23,25,21,19,20
"24",1,0,1,0,0,0,0,1,1,2,3,5,4,6,7,8,9,32,11,30,27,31,10,17,26,12,29,13,28,14,25,24,18,15,19,16,23,21,20,22
"25",0,1,0,1,1,0,1,1,1,2,3,4,6,5,7,8,10,9,26,30,11,28,12,31,27,13,32,29,25,17,15,16,14,19,18,21,24,23,20,22
"26",0,0,1,1,0,1,1,1,1,2,3,5,6,4,7,10,9,13,8,11,12,31,14,16,23,18,19,30,15,17,32,28,20,29,22,25,26,24,27,21
"27",0,0,0,0,0,1,1,1,1,2,3,4,8,9,5,7,6,32,31,14,15,10,11,13,28,30,12,19,22,18,25,24,27,23,26,16,29,17,21,20
"28",1,0,0,0,0,1,1,1,1,3,2,4,6,5,7,9,8,29,10,21,20,12,30,11,25,24,27,16,13,32,31,14,15,23,17,28,18,19,26,22
"29",0,1,1,1,0,1,0,1,1,2,4,3,5,6,7,10,14,8,31,9,11,17,13,28,16,27,12,15,32,29,22,24,18,30,19,25,20,21,23,26
"30",1,1,1,0,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"31",0,1,1,0,1,0,0,0,1,2,3,5,6,4,8,7,14,11,32,10,12,9,28,31,13,15,17,30,25,20,18,16,24,29,22,21,26,19,23,27
"32",1,0,1,1,0,1,0,0,1,3,2,5,4,6,7,9,25,8,11,12,32,10,13,21,14,31,28,22,27,19,17,16,15,30,29,18,24,20,26,23
"33",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"34",1,1,1,0,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"35",1,0,0,0,1,1,1,0,1,2,3,4,5,7,6,8,12,9,11,24,18,13,10,19,30,14,32,20,15,16,26,28,17,31,29,27,23,21,22,25
"36",0,1,0,0,0,1,1,1,1,2,3,4,6,5,7,9,8,10,12,23,13,11,15,32,17,14,31,30,21,16,26,29,25,18,28,20,24,19,22,27
"37",0,1,0,0,0,1,1,0,1,2,3,4,5,7,8,6,16,9,11,10,13,31,12,14,21,29,32,30,27,24,15,17,23,28,26,20,19,18,22,25
"38",1,0,1,1,1,0,1,1,1,2,4,3,8,5,6,9,7,14,10,11,32,12,30,15,13,16,17,18,29,31,24,26,27,28,21,22,23,20,19,25
"39",0,1,0,1,0,1,0,0,1,2,3,4,5,6,8,9,14,7,10,11,12,32,13,20,31,15,18,23,16,30,27,17,19,26,21,22,28,24,29,25
"40",1,0,0,1,0,0,1,1,1,2,3,5,4,6,7,9,8,10,32,21,11,31,29,25,12,28,15,13,14,30,16,22,24,23,17,19,26,18,20,27
"41",0,0,1,1,1,0,1,0,1,2,3,4,5,8,9,6,7,11,32,14,29,10,13,24,12,17,15,18,31,23,16,19,28,26,30,20,27,21,25,22
"42",0,1,1,0,0,1,1,0,1,2,3,4,7,6,5,8,11,9,12,29,10,30,32,28,31,14,20,16,13,27,26,18,15,17,22,19,24,23,21,25
"43",1,0,0,1,1,1,0,0,1,2,3,4,5,6,8,9,7,13,11,10,16,14,32,31,30,12,15,27,29,17,28,18,22,19,26,25,24,20,23,21
"44",1,0,1,0,0,1,0,0,1,2,3,6,4,5,7,9,11,12,8,10,15,26,13,16,17,27,14,18,30,21,20,31,32,23,28,19,24,25,29,22
"45",0,1,0,0,1,1,1,1,1,2,3,4,5,6,8,7,15,10,9,17,11,12,13,14,31,18,29,16,32,19,30,20,21,26,28,25,27,23,22,24
"46",0,1,0,1,0,0,0,1,1,2,3,4,5,6,7,9,8,11,10,12,13,16,29,15,32,27,17,14,30,23,31,24,18,19,20,21,22,28,26,25
"47",0,0,0,0,0,1,0,1,1,2,3,4,5,8,6,7,9,12,31,32,11,14,10,18,13,17,30,15,25,21,19,16,28,27,22,20,29,26,23,24
