"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,1,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"2",1,0,0,0,1,1,0,0,1,2,3,4,5,32,6,8,7,16,9,12,10,17,14,13,31,11,22,15,28,20,27,30,29,26,21,24,19,18,25,23
"3",0,0,1,0,1,0,0,0,1,2,4,3,5,7,8,6,32,9,29,10,11,12,16,30,31,14,17,18,15,28,13,27,19,23,26,22,21,20,25,24
"4",0,0,0,0,0,0,0,0,1,2,4,3,5,6,7,17,8,10,32,31,11,9,13,12,15,14,28,22,16,30,18,27,20,19,23,29,26,21,24,25
"5",1,0,1,0,1,0,1,0,1,2,3,4,7,6,8,5,9,12,29,32,14,15,31,10,11,19,13,28,16,30,18,17,21,26,20,23,22,24,25,27
"6",1,0,1,0,0,1,1,0,2,1,4,3,5,6,7,9,13,14,32,8,12,11,16,10,28,18,17,15,31,20,30,25,19,21,26,23,29,22,24,27
"7",1,1,0,1,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"8",0,1,1,0,1,0,1,0,1,2,3,4,5,6,7,10,9,15,8,31,18,16,32,12,20,13,29,25,30,11,21,14,24,28,27,26,17,23,22,19
"9",1,0,1,1,1,1,1,1,1,2,3,4,5,7,6,9,14,8,11,15,10,12,31,30,13,32,19,18,16,28,20,23,17,25,21,27,24,26,29,22
"10",1,1,0,1,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"11",0,0,0,1,1,0,1,1,1,2,3,4,5,6,8,7,9,19,10,14,12,11,32,13,18,15,23,17,16,29,27,31,26,30,22,25,24,20,21,28
"12",1,0,0,1,1,0,1,0,1,2,3,5,6,4,7,9,8,12,13,11,10,15,32,21,26,17,16,18,14,29,30,22,31,25,27,20,28,23,19,24
"13",1,0,1,1,1,0,0,1,1,3,2,5,4,6,11,7,8,10,9,13,14,32,16,12,24,17,30,19,18,15,29,31,22,28,25,21,27,23,20,26
"14",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"15",1,0,0,0,0,0,1,0,1,2,3,4,6,8,5,7,9,15,12,16,10,17,13,11,29,31,32,30,19,18,14,23,27,22,28,25,20,24,26,21
"16",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"17",1,0,1,1,1,1,1,1,1,2,3,4,5,6,8,7,11,9,10,32,12,15,14,17,18,13,24,20,16,19,31,30,28,21,29,22,26,25,23,27
"18",0,1,1,1,0,1,1,1,1,2,3,4,5,8,6,7,10,9,32,26,31,13,15,14,25,11,27,18,19,29,20,30,24,28,16,21,17,12,23,22
"19",0,1,1,0,1,1,0,0,1,2,3,4,6,5,7,8,9,30,10,15,32,16,14,11,27,28,31,23,12,17,29,26,13,21,25,18,20,24,19,22
"20",0,1,0,1,1,0,1,0,2,1,3,4,5,6,8,30,7,32,29,9,18,31,27,11,10,26,12,13,15,14,16,19,17,28,25,22,20,23,21,24
"21",1,0,1,0,0,0,1,0,2,1,3,4,5,9,7,6,8,10,12,14,31,15,32,11,16,19,28,13,30,20,29,18,17,26,21,25,24,27,22,23
"22",1,1,1,1,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"23",0,1,1,0,0,0,1,1,1,2,3,4,6,9,5,8,7,10,28,17,12,24,32,11,30,23,13,31,20,14,15,27,29,19,18,25,26,16,22,21
"24",0,1,0,0,0,0,0,0,1,2,3,5,4,6,7,10,8,9,13,32,11,31,12,30,17,18,15,28,14,25,21,26,16,23,24,19,29,27,22,20
"25",1,0,0,0,1,1,1,1,1,2,3,4,5,6,8,7,10,31,9,12,11,28,30,15,32,13,29,16,18,27,14,17,26,19,24,25,23,20,22,21
"26",0,0,1,0,0,1,0,1,1,2,4,3,5,6,8,7,28,9,24,30,32,11,31,25,19,10,29,27,14,12,17,23,16,13,18,15,26,21,20,22
"27",1,0,0,0,1,0,0,0,1,2,3,6,4,5,7,8,9,10,11,14,22,13,31,12,32,16,30,25,29,27,15,18,21,23,19,17,28,24,26,20
"28",0,0,0,0,1,0,1,1,1,2,3,5,8,4,6,7,32,9,11,27,10,14,12,31,22,16,13,15,21,18,24,19,17,30,23,29,28,20,25,26
"29",0,0,0,1,0,0,1,0,1,2,3,4,5,6,9,7,17,10,8,11,12,13,15,32,14,25,31,21,20,28,18,27,19,16,29,30,22,26,24,23
"30",1,1,0,1,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"31",0,0,1,0,1,0,1,0,1,3,2,5,4,6,9,8,7,11,12,10,14,32,13,16,24,21,18,15,20,19,17,23,31,22,30,28,27,29,26,25
"32",1,0,0,0,0,0,0,0,1,3,2,4,9,5,6,10,7,8,11,12,31,32,15,29,13,28,30,14,19,16,27,26,18,23,17,20,24,22,25,21
"33",1,0,0,0,0,1,0,1,1,2,3,4,5,7,10,8,6,18,12,9,11,15,16,20,13,24,14,19,17,27,32,23,30,31,29,25,22,28,21,26
"34",0,0,0,1,1,0,0,1,1,2,3,5,4,6,7,13,8,9,12,15,10,30,11,23,31,32,14,21,16,18,28,29,19,17,22,26,20,25,27,24
"35",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"36",1,1,1,0,1,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"37",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"38",0,1,0,1,0,0,1,1,1,2,3,4,6,5,12,7,8,32,10,9,31,11,17,13,29,18,14,30,26,15,19,20,22,16,21,23,28,25,27,24
"39",1,1,1,1,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"40",1,1,1,0,1,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"41",0,0,0,0,1,1,0,1,1,2,3,5,6,4,7,8,11,9,10,13,15,14,12,16,30,31,32,27,20,28,24,17,26,23,21,22,29,18,25,19
"42",0,1,1,0,1,0,1,0,1,2,4,3,5,6,7,10,8,12,9,18,14,11,17,15,13,26,31,20,24,16,19,32,28,29,30,25,23,22,27,21
"43",0,0,0,0,0,1,0,1,1,2,3,4,6,5,7,9,8,13,32,11,10,12,15,31,14,27,29,30,28,16,17,22,20,19,25,23,18,24,26,21
"44",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"45",0,0,0,0,0,1,0,0,1,2,4,3,8,6,5,7,30,32,13,31,9,20,14,10,12,26,17,11,29,15,25,23,16,22,18,27,21,28,19,24
"46",1,0,0,0,0,1,0,1,1,2,3,5,4,8,7,6,15,10,9,12,11,13,28,17,14,31,21,20,32,19,18,16,29,30,22,23,27,25,26,24
"47",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8,9,11,16,19,10,15,13,12,31,17,32,20,21,14,18,29,24,25,30,23,28,22,27,26
"48",0,0,0,1,0,0,1,0,1,2,3,4,5,6,8,13,7,10,9,24,12,31,28,11,32,19,14,16,15,29,22,17,27,30,18,26,21,20,25,23
"49",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"50",0,0,1,1,1,0,0,0,1,3,2,4,5,6,7,8,11,10,13,9,18,12,14,30,29,26,32,17,16,15,25,27,31,19,22,21,23,24,28,20
"51",1,0,1,0,0,1,1,0,1,2,3,5,4,6,9,7,8,10,13,17,15,12,30,32,31,11,24,14,19,27,28,23,21,29,25,26,20,16,18,22
"52",0,1,0,0,0,0,0,0,1,2,3,4,5,6,7,9,11,8,13,12,15,16,10,24,14,32,30,26,29,18,17,31,21,27,19,28,22,20,23,25
"53",0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,11,32,10,9,8,31,30,28,26,29,23,13,12,14,27,15,21,16,18,20,22,24,25,19,17
"54",1,1,0,1,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"55",0,0,0,1,0,0,0,0,1,2,3,6,4,5,7,8,32,31,30,9,14,15,13,12,11,10,23,16,17,29,18,27,19,28,20,26,24,21,25,22
"56",0,1,1,0,1,0,0,0,1,2,3,4,5,7,6,8,10,9,32,19,22,25,31,11,15,30,14,12,29,13,21,18,26,27,23,28,16,17,20,24
"57",1,1,0,0,1,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"58",1,0,1,0,1,0,0,0,1,2,4,3,6,5,7,9,10,8,13,15,11,31,12,27,32,30,29,16,24,28,14,20,21,26,18,25,19,23,17,22
"59",1,1,0,0,1,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"60",0,1,0,1,1,1,0,1,1,2,3,4,6,5,9,8,7,10,11,32,12,14,13,31,24,16,15,17,29,18,19,27,22,25,30,20,26,21,23,28
"61",0,1,0,0,0,0,0,1,1,3,2,8,6,4,5,7,31,9,10,32,11,13,25,28,12,21,14,15,16,29,30,19,23,27,17,22,18,26,24,20
