"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",0,0,1,1,1,1,0,1,1,2,3,4,8,6,5,7,10,9,12,11,13,23,14,32,18,17,15,16,31,22,21,30,28,20,19,29,27,24,25,26
"3",1,1,1,0,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",1,1,0,0,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,0,1,0,1,0,1,1,1,2,3,4,7,5,6,8,9,14,10,12,11,13,19,16,15,28,30,18,31,24,22,32,17,29,26,25,20,27,21,23
"6",0,1,1,0,1,0,1,0,1,2,3,4,7,5,6,9,8,10,32,11,31,12,14,13,15,22,18,17,19,16,30,25,20,29,21,28,26,27,24,23
"7",0,1,0,1,1,1,0,1,1,2,3,4,6,5,32,7,8,10,9,29,12,13,15,21,14,31,11,30,28,16,25,26,27,17,23,22,18,24,19,20
"8",1,0,0,1,0,0,1,0,1,3,2,4,8,5,7,6,9,10,14,15,11,12,31,20,16,13,29,17,32,19,18,27,30,22,24,21,26,23,25,28
"9",0,0,0,1,0,1,0,0,1,2,3,6,4,5,7,8,9,32,14,31,26,12,30,28,13,27,10,11,16,17,15,29,21,22,23,18,20,19,24,25
"10",0,1,1,0,1,1,0,1,1,2,4,3,5,6,7,12,8,9,10,27,13,32,11,19,14,17,18,15,30,22,28,31,29,25,16,21,20,23,24,26
"11",0,1,1,0,0,0,0,0,1,3,2,4,5,6,15,7,11,12,9,10,8,32,14,28,13,31,17,19,30,27,29,16,22,21,18,23,24,25,26,20
"12",1,0,0,1,0,0,1,1,1,2,3,4,5,8,11,7,9,6,10,12,31,16,30,13,19,14,15,32,25,26,28,17,29,22,27,18,20,23,24,21
"13",1,1,1,1,0,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",1,0,1,1,0,0,0,0,1,2,4,3,6,5,7,8,9,10,11,28,15,19,14,13,12,18,32,30,20,16,31,21,23,26,17,22,25,24,27,29
"15",1,0,0,0,0,0,0,0,1,3,2,4,5,6,7,8,9,10,12,14,11,23,31,32,15,17,18,28,29,13,27,24,30,20,19,16,25,26,21,22
"16",1,1,1,0,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"17",0,1,0,1,0,0,0,0,1,2,3,5,4,6,8,7,9,12,14,13,11,16,32,10,27,31,26,22,15,24,30,25,17,19,20,18,28,21,23,29
"18",0,0,1,1,1,0,1,0,1,2,3,4,5,6,7,8,9,10,12,27,13,14,11,31,15,32,22,28,23,30,16,18,17,29,21,19,20,26,25,24
"19",0,0,1,0,0,0,0,1,1,2,3,4,6,5,8,7,9,13,10,11,12,15,14,16,31,28,32,22,17,18,21,25,19,20,30,27,23,24,26,29
"20",1,0,0,0,0,1,1,0,1,2,3,4,5,8,6,7,9,10,12,15,14,17,11,13,32,18,28,16,21,20,30,27,19,22,24,23,29,26,31,25
"21",1,1,0,1,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",0,1,1,1,0,0,1,0,1,2,3,4,5,6,7,8,9,11,10,13,32,31,28,20,12,25,14,30,26,27,19,18,29,22,15,24,16,17,23,21
