"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,0,0,0,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",1,0,0,0,1,1,0,0,2,1,3,4,6,7,5,8,9,10,12,18,14,13,11,15,19,16,17,21,31,32,28,30,25,20,22,29,23,26,27,24
"3",1,1,0,1,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,0,0,1,0,0,0,1,1,3,2,4,7,5,6,10,8,9,18,11,12,15,32,13,31,16,24,14,17,26,20,27,29,19,28,30,21,22,25,23
"5",0,0,1,0,1,1,0,0,1,2,3,4,6,9,5,7,8,11,14,10,12,15,26,32,30,31,16,13,29,28,27,24,25,17,20,18,21,22,23,19
"6",0,0,0,1,0,1,1,0,1,2,3,5,4,8,6,7,31,32,13,10,11,9,30,29,14,21,22,12,24,28,27,19,23,15,26,25,16,20,18,17
"7",1,0,1,0,1,1,0,0,1,2,3,4,5,6,7,9,8,12,10,32,11,17,28,16,31,13,14,19,29,30,15,20,21,27,18,23,24,22,26,25
"8",1,1,0,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,1,0,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,0,0,1,1,0,0,0,1,2,3,4,5,6,8,7,12,13,11,9,10,16,31,14,17,15,26,32,30,20,18,25,29,28,24,27,23,22,19,21
"11",0,1,1,1,1,0,0,1,1,2,3,6,7,4,5,8,32,10,17,16,13,31,18,21,11,9,15,12,20,14,19,25,28,29,24,30,23,22,26,27
"12",1,0,0,1,0,0,1,0,1,2,3,5,4,9,6,8,7,10,28,14,13,11,12,32,15,19,31,16,17,29,18,27,21,30,20,25,26,24,22,23
"13",0,0,0,1,0,1,0,0,1,2,4,5,3,6,7,9,8,11,30,10,16,25,32,13,17,14,15,23,12,29,31,18,27,20,19,22,24,28,26,21
"14",1,0,0,0,1,1,0,1,1,2,3,4,5,8,6,7,16,11,10,9,32,28,13,15,12,31,22,27,14,19,30,18,17,21,20,25,24,29,23,26
"15",0,0,0,0,1,0,0,1,1,2,3,4,5,6,7,12,10,8,9,32,13,15,11,14,31,16,17,20,21,30,18,19,26,29,22,27,25,28,24,23
"16",0,0,0,0,1,1,1,1,1,2,3,5,4,6,7,9,15,12,8,32,11,16,10,13,14,22,24,18,17,19,30,20,31,26,21,25,23,29,28,27
"17",0,1,1,0,0,0,0,1,1,2,3,5,4,6,8,7,32,9,10,22,12,11,14,13,15,25,31,20,26,16,30,29,21,28,24,18,17,23,27,19
"18",1,0,0,1,1,1,1,0,1,3,2,5,4,6,8,11,9,7,10,30,14,13,31,32,12,23,29,18,17,15,16,27,24,20,19,28,26,22,25,21
"19",0,0,0,0,0,0,0,0,1,2,3,4,6,9,7,5,12,10,8,11,13,32,31,14,15,27,17,20,30,22,25,18,16,21,23,19,28,26,24,29
"20",1,1,1,1,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"21",0,1,0,1,1,0,0,0,1,2,3,4,5,6,8,10,7,9,13,11,12,22,15,32,27,20,16,14,21,31,18,17,25,23,19,30,26,29,28,24
"22",0,1,1,0,1,1,1,0,1,2,3,6,4,5,10,7,8,11,9,20,16,12,26,13,15,17,31,14,32,23,19,28,25,29,30,18,27,21,24,22
"23",0,1,0,1,0,1,1,0,1,2,3,10,5,4,6,7,9,8,13,12,11,32,15,22,14,28,17,16,26,31,29,18,23,19,30,20,27,21,24,25
"24",1,0,0,0,1,1,1,1,1,2,3,4,5,7,14,6,8,32,11,9,10,30,18,24,16,22,12,31,13,28,21,17,29,27,25,26,15,20,23,19
