"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,1,1,1,1,1,1,2,3,5,4,13,6,7,10,8,11,9,12,14,17,25,28,32,30,15,19,18,31,16,29,24,27,20,26,21,23,22
"2",0,0,1,0,1,1,0,0,1,2,3,4,5,16,6,7,9,10,8,11,14,31,23,32,29,19,30,12,27,28,15,13,17,18,24,20,21,26,22,25
"3",1,0,1,0,0,0,0,0,1,4,3,2,5,6,7,8,14,11,13,9,10,12,32,16,15,17,25,29,30,31,21,18,19,27,28,22,20,24,26,23
"4",1,0,0,1,1,1,1,1,1,2,3,4,5,7,6,9,8,10,13,11,12,30,31,15,32,14,18,20,17,16,29,23,24,19,21,28,22,25,27,26
"5",0,0,0,0,1,1,1,0,1,2,3,4,5,6,8,9,7,10,11,31,13,14,15,12,17,32,30,29,20,24,19,27,16,18,28,25,21,26,23,22
"6",0,1,0,1,1,0,0,1,1,2,3,4,5,8,6,10,7,9,12,28,11,14,15,13,32,30,31,16,17,29,22,19,27,26,23,20,21,24,25,18
"7",0,1,0,1,0,0,1,1,1,2,3,4,5,6,7,11,8,9,22,32,13,14,31,15,10,12,16,20,17,21,18,30,25,29,27,19,28,23,26,24
"8",0,0,1,0,0,1,1,1,1,3,2,4,5,8,11,15,7,6,10,9,12,13,14,27,23,32,16,18,30,29,17,19,31,20,28,24,22,25,21,26
"9",1,0,0,1,0,1,0,0,1,2,3,4,5,6,7,9,11,8,10,12,16,14,15,13,21,18,29,17,26,31,22,32,28,19,20,30,27,23,24,25
"10",0,1,0,0,0,1,0,0,1,2,4,3,5,8,7,6,9,10,15,13,11,12,30,16,32,31,28,14,17,18,20,19,24,21,26,29,22,23,25,27
