"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",1,1,1,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,0,0,1,0,1,1,0,2,1,3,4,5,6,7,8,12,9,14,10,32,16,13,15,11,18,17,27,22,19,20,31,21,23,28,29,26,30,25,24
"4",1,0,0,1,1,0,0,0,1,3,2,4,5,8,9,7,6,10,11,32,18,12,28,16,31,14,23,13,19,26,15,30,17,20,29,27,24,25,21,22
"5",0,1,1,0,0,1,0,0,1,2,3,4,5,6,13,7,11,8,10,9,15,16,12,32,30,14,17,24,20,19,26,31,25,22,18,28,27,23,29,21
"6",1,1,1,1,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,0,0,0,1,0,1,1,1,2,3,5,4,8,7,6,10,9,12,11,32,30,13,28,16,31,14,17,21,19,15,20,29,26,24,18,22,23,25,27
"8",1,1,1,1,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,0,0,1,0,1,0,1,1,2,3,4,5,6,9,12,8,31,7,25,11,10,13,15,16,18,32,29,30,28,27,14,22,19,21,20,24,23,17,26
"10",0,0,1,0,1,0,1,0,1,2,3,11,4,7,5,6,8,17,9,10,32,12,15,13,14,19,21,18,27,20,16,29,31,30,28,22,26,24,23,25
