"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,0,0,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",1,0,1,1,0,1,0,0,1,2,3,4,6,5,10,8,7,9,11,32,16,12,15,18,17,13,14,24,31,25,28,30,19,22,21,29,27,26,23,20
"3",0,0,1,1,1,1,1,1,1,2,4,3,5,6,8,12,7,11,10,9,15,32,13,30,19,18,16,14,26,29,25,31,17,24,27,21,20,23,22,28
"4",1,1,1,1,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",0,1,0,0,1,0,0,1,2,1,3,4,5,7,6,8,9,11,10,13,21,12,29,28,31,32,24,30,15,17,23,14,22,25,26,19,20,18,16,27
"6",1,1,1,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,0,1,1,0,1,1,0,1,2,3,5,9,4,6,8,7,12,11,10,21,18,13,19,17,15,27,14,16,32,26,30,20,23,22,31,28,29,25,24
"8",1,1,0,0,0,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,0,0,1,1,0,0,1,2,3,1,4,6,5,9,8,10,7,11,14,32,12,30,16,13,15,25,17,31,20,18,28,29,23,19,24,26,21,27,22
"10",1,1,1,1,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,1,1,1,0,0,1,0,1,3,2,6,4,5,32,7,10,9,8,28,31,29,30,20,11,12,13,26,15,27,25,21,19,14,17,16,24,18,23,22
"12",1,0,0,0,1,0,0,0,1,2,3,4,5,6,7,8,10,11,32,12,9,13,24,31,18,28,29,14,15,30,21,25,20,17,16,27,22,26,19,23
"13",0,1,0,1,1,1,1,1,1,2,3,4,5,6,7,21,9,29,8,13,31,11,32,12,30,10,27,14,15,16,17,25,19,23,26,20,18,28,24,22
"14",0,1,0,1,1,0,1,1,1,2,4,3,5,6,8,10,9,7,32,12,11,31,15,25,13,28,30,29,14,27,26,18,17,16,19,24,21,22,23,20
"15",0,1,0,0,0,1,1,1,1,2,3,4,5,11,6,9,7,8,12,32,10,13,14,30,16,31,29,17,18,15,27,23,26,28,24,19,21,20,25,22
"16",0,1,1,1,0,1,0,1,1,2,3,4,5,6,12,7,11,10,9,8,20,19,14,32,16,13,15,30,31,21,29,17,22,18,26,27,23,24,25,28
"17",1,1,1,0,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"18",1,0,1,0,1,0,1,1,1,2,3,4,6,9,5,7,11,8,10,17,13,32,12,14,31,29,18,16,20,21,30,15,26,28,23,27,22,19,25,24
"19",0,0,0,1,1,1,0,0,1,2,4,3,6,5,7,15,8,9,25,11,10,13,32,14,12,31,28,30,18,29,23,16,17,19,24,21,27,26,22,20
"20",0,0,1,0,1,0,0,1,1,4,2,3,5,6,9,13,7,10,11,8,32,12,26,31,14,15,27,29,30,17,28,23,16,21,25,19,18,22,20,24
"21",1,1,1,0,0,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",0,0,1,0,1,1,0,1,1,2,3,4,6,7,5,9,10,8,32,11,30,12,13,31,16,27,21,15,23,28,14,17,29,24,26,20,18,25,19,22
"23",0,0,0,0,0,0,0,0,2,1,3,4,7,6,32,5,8,14,10,9,12,11,13,15,28,30,27,29,26,31,24,17,16,25,21,22,19,18,20,23
"24",0,1,0,1,1,0,0,1,1,2,3,4,5,6,8,10,7,9,12,11,32,13,15,31,14,29,30,16,18,20,19,26,25,17,28,23,22,21,27,24
"25",1,0,0,1,0,0,1,0,1,2,3,4,6,5,8,7,9,11,10,16,13,14,12,15,18,22,20,32,29,17,19,21,25,26,30,28,31,23,24,27
"26",1,0,1,1,0,0,1,0,1,3,2,4,6,5,7,9,11,8,29,31,18,20,10,12,13,25,32,30,17,16,15,14,23,27,26,19,21,22,28,24
"27",0,1,0,0,0,0,1,1,1,3,2,4,5,6,7,12,9,29,10,8,18,13,24,11,20,14,32,30,27,26,31,16,15,28,25,17,19,21,22,23
"28",0,0,0,0,1,1,0,1,1,2,3,4,5,6,16,32,7,9,10,31,15,8,12,11,17,13,14,30,26,28,29,21,19,27,22,18,20,24,25,23
"29",1,0,1,0,0,1,0,1,1,2,3,4,5,6,9,8,11,7,32,10,15,27,12,31,23,29,13,14,30,19,18,28,16,26,17,22,25,20,21,24
"30",0,1,0,0,1,1,1,0,1,2,3,4,7,6,5,9,8,10,13,12,11,32,16,31,25,20,29,14,17,15,18,30,27,19,26,22,28,21,24,23
"31",1,0,1,1,0,1,1,0,1,4,2,3,6,5,7,8,32,10,9,11,28,15,31,12,13,23,30,27,14,17,29,25,16,26,20,19,18,21,24,22
"32",0,0,1,0,0,1,1,1,2,1,3,4,5,8,6,7,9,10,11,13,12,30,14,15,26,31,32,16,19,18,27,28,20,17,21,29,24,25,22,23
"33",1,0,0,1,1,1,1,0,1,2,3,4,7,5,6,13,9,8,10,11,32,31,12,30,29,14,15,20,17,16,28,23,25,18,27,19,26,21,24,22
"34",0,0,0,1,0,1,1,0,2,1,3,4,5,7,6,11,8,10,9,32,12,21,13,17,30,29,14,28,27,20,15,31,26,18,24,23,25,19,16,22
"35",0,1,0,1,0,1,1,1,2,1,3,5,4,8,6,10,7,12,32,11,9,21,29,28,31,26,15,30,27,16,14,13,17,18,20,24,25,22,23,19
"36",1,0,1,0,1,1,0,1,1,2,3,5,4,8,6,7,13,9,12,14,10,15,11,32,20,18,23,17,21,16,31,30,29,28,19,22,27,26,24,25
"37",0,1,1,1,0,0,0,1,1,2,3,5,4,6,7,8,10,9,32,12,28,11,29,31,25,13,26,14,30,16,23,17,27,15,18,19,24,22,21,20
"38",1,1,0,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"39",1,1,1,0,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
