"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,0,1,1,1,1,2,4,3,6,5,7,12,8,10,9,11,13,15,14,16,17,32,20,19,22,31,21,18,28,27,29,30,24,25,23,26
"2",1,1,1,1,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,0,0,0,1,1,1,0,1,2,3,4,5,6,9,11,7,10,8,31,12,19,13,32,15,30,14,16,17,24,18,20,27,23,28,29,21,22,25,26
"4",0,0,0,0,0,1,1,1,1,2,3,4,5,6,8,10,9,7,12,15,11,17,32,14,31,13,19,30,18,16,21,29,28,27,26,24,25,20,22,23
"5",0,1,1,0,0,0,0,1,1,2,3,4,5,8,6,7,9,12,10,11,15,14,13,16,30,17,29,32,31,28,19,22,21,26,18,27,20,25,23,24
"6",0,1,1,1,0,1,1,0,1,2,3,5,4,6,7,9,15,10,8,11,32,17,13,31,12,14,30,18,29,16,23,20,22,19,25,21,28,24,27,26
"7",1,0,1,0,0,1,0,0,1,2,3,4,5,9,6,8,7,11,10,15,31,13,12,16,14,17,21,18,32,22,19,20,25,30,29,28,26,23,24,27
"8",1,0,0,0,1,1,0,0,1,2,3,4,32,13,30,5,7,6,12,16,8,9,11,14,31,10,29,28,17,18,27,15,19,25,23,26,22,21,24,20
"9",1,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,9,12,10,31,32,14,11,13,16,15,19,29,30,28,23,25,27,18,24,17,21,20,22,26
"10",0,1,1,1,0,1,1,0,2,1,3,4,5,6,7,8,15,9,12,14,11,10,13,16,17,19,18,32,20,31,30,22,23,27,29,25,21,26,24,28
"11",0,1,0,1,0,1,1,0,1,3,2,4,5,8,6,9,7,15,12,10,32,11,13,14,22,16,17,18,31,19,29,30,28,20,25,26,27,23,24,21
"12",1,0,0,0,0,0,1,1,1,2,3,5,4,6,7,8,13,26,30,9,11,10,22,32,12,31,15,16,29,17,27,14,28,18,21,23,19,24,20,25
"13",0,1,0,1,1,0,0,1,1,2,4,3,5,6,11,7,10,8,9,32,31,12,14,27,26,16,13,15,18,17,19,22,28,21,30,29,25,20,24,23
"14",0,1,0,1,0,1,1,0,1,2,3,4,5,8,6,7,11,16,14,31,9,10,22,13,15,12,32,27,18,17,30,21,19,28,29,24,20,26,23,25
"15",0,0,0,1,1,0,0,0,1,2,3,4,5,6,7,9,13,32,8,12,28,10,14,11,31,29,27,30,19,18,17,16,24,20,26,15,23,21,22,25
"16",1,0,0,1,1,1,0,1,1,2,3,5,4,8,11,6,7,10,9,13,12,14,16,21,15,25,20,30,17,31,18,32,26,19,23,28,29,27,22,24
"17",0,0,0,1,0,0,1,0,1,2,3,4,5,7,8,10,6,9,11,12,14,13,29,17,22,15,16,32,23,24,27,19,18,31,30,26,25,21,20,28
"18",1,0,0,1,1,0,1,0,2,1,3,4,5,7,6,9,32,8,18,11,10,14,31,13,12,16,21,30,19,15,29,25,17,24,23,27,22,20,28,26
"19",0,0,0,1,1,0,1,1,1,2,4,3,6,7,5,8,9,10,11,28,32,31,12,29,13,23,27,18,30,25,17,14,15,26,20,16,21,19,24,22
"20",0,0,1,0,0,1,0,1,1,2,4,3,5,8,6,12,10,7,13,11,9,14,18,26,31,17,15,16,29,32,24,19,21,30,28,27,20,25,23,22
"21",1,1,1,0,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",1,1,0,0,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"23",0,1,0,1,0,1,0,1,1,2,3,4,5,6,7,9,8,12,11,30,13,10,14,28,17,15,32,24,31,29,27,16,23,20,26,19,18,21,25,22
"24",0,1,1,1,0,1,0,0,1,2,4,3,5,31,6,7,8,9,11,12,13,20,32,10,15,14,28,16,17,19,30,18,29,27,21,26,25,22,24,23
"25",1,1,1,0,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"26",0,1,1,1,1,1,0,0,1,2,3,4,5,6,8,7,9,10,13,14,11,12,31,15,32,17,16,21,20,30,22,19,18,29,26,27,28,25,23,24
"27",0,0,0,1,1,0,0,1,1,2,3,4,5,6,7,10,12,8,11,14,9,15,17,13,18,19,30,31,16,26,32,29,27,28,20,21,25,23,24,22
"28",0,1,0,1,1,0,1,0,1,2,3,4,5,6,7,29,12,8,10,19,11,9,13,14,23,17,26,32,27,30,31,18,24,16,25,15,28,22,21,20
"29",1,1,0,1,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",1,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8,28,14,9,27,31,10,32,30,13,12,11,22,15,26,24,29,25,21,17,18,23,20,19,16
"31",1,1,1,1,0,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"32",1,0,0,0,1,1,0,1,1,3,2,4,5,6,7,9,13,8,11,12,10,22,14,19,28,15,18,32,20,16,29,24,27,17,30,23,21,31,25,26
"33",0,0,0,0,0,0,0,0,1,2,5,3,4,7,6,8,16,27,28,10,9,23,11,31,32,30,12,14,13,29,18,21,17,15,19,26,22,24,25,20
"34",1,0,0,1,1,1,0,1,2,1,3,5,4,6,7,10,9,29,8,14,32,13,11,15,16,18,12,31,17,19,28,30,20,21,24,22,23,27,26,25
"35",1,0,1,0,1,1,1,0,1,2,3,4,5,6,9,32,8,10,7,12,11,13,31,17,20,16,14,22,30,18,29,15,26,19,24,28,23,27,21,25
