"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",0,1,1,0,0,0,0,0,1,2,3,4,5,6,8,7,10,12,9,15,11,32,31,19,13,16,17,14,25,21,18,29,28,22,24,23,27,30,20,26
"3",1,1,1,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",1,0,1,1,1,1,0,1,1,2,5,4,3,7,32,6,8,9,12,13,29,10,11,15,14,18,28,16,26,17,31,22,19,30,25,24,21,27,20,23
"5",0,0,1,1,1,1,1,1,1,2,3,4,5,7,6,9,12,8,10,11,16,14,17,13,32,18,15,22,20,25,31,19,24,30,23,26,29,21,27,28
"6",0,1,1,1,1,0,1,1,1,4,2,3,5,6,32,7,31,8,10,11,9,12,27,15,26,14,30,13,28,29,24,17,22,25,23,20,19,16,18,21
"7",1,1,1,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",1,1,1,0,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,0,1,0,0,0,0,0,1,2,5,3,4,6,7,8,9,11,10,28,15,29,14,31,32,30,13,17,21,12,26,16,27,22,19,18,20,24,25,23
"10",0,0,1,0,1,0,1,1,1,2,5,4,3,6,8,9,7,30,12,10,29,27,31,13,11,19,14,15,20,16,32,18,21,23,17,26,28,24,22,25
"11",1,1,0,1,1,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,0,0,0,0,0,0,1,1,2,3,5,4,6,8,7,9,20,10,32,11,26,28,31,16,30,12,21,24,25,14,15,29,27,17,13,23,18,19,22
"13",1,0,1,1,1,0,1,0,1,2,3,4,5,6,8,7,10,11,13,9,32,12,17,14,15,31,18,28,20,23,16,19,29,30,25,21,26,27,24,22
"14",0,0,1,0,1,1,0,0,1,3,2,5,4,6,7,8,14,13,10,11,12,18,9,17,15,31,27,30,16,32,26,19,28,22,24,25,29,21,23,20
"15",0,1,0,1,1,0,0,1,1,2,3,4,5,9,7,6,8,11,13,16,14,10,15,12,17,19,32,18,20,30,24,29,22,28,31,26,27,23,25,21
"16",0,1,1,1,1,0,1,1,1,2,3,4,5,8,6,7,9,21,30,32,28,31,13,10,11,14,15,12,29,17,20,25,16,18,23,27,24,22,19,26
"17",0,0,0,0,1,0,1,0,1,4,3,2,5,6,7,8,14,12,9,30,10,13,19,32,11,15,31,16,29,23,18,17,28,24,20,27,26,21,22,25
"18",1,1,1,0,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"19",0,0,1,0,0,0,1,1,2,1,3,4,5,6,7,8,9,11,10,32,13,30,19,12,22,29,25,14,16,27,28,17,15,31,26,18,21,23,20,24
"20",0,0,1,1,0,0,1,1,1,2,3,4,5,7,6,14,9,12,10,8,11,20,31,32,30,15,13,28,19,16,17,18,27,29,26,21,23,25,24,22
"21",1,0,0,1,0,0,0,1,2,1,3,5,4,7,8,6,10,9,11,26,12,32,13,31,29,24,16,14,18,15,30,17,19,22,28,20,27,21,25,23
"22",1,1,1,0,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"23",0,0,1,1,1,0,1,0,1,2,3,4,5,6,11,10,7,12,8,9,13,26,14,15,31,30,32,25,27,16,19,20,28,24,17,21,29,18,22,23
"24",1,0,0,0,0,1,1,0,1,2,3,5,4,7,9,6,12,8,13,27,32,14,10,11,18,30,25,28,16,15,29,31,17,23,19,22,26,21,24,20
"25",1,1,1,0,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"26",0,1,0,1,0,0,0,0,1,2,3,4,6,5,8,7,10,30,9,12,32,13,11,29,15,31,28,14,22,18,27,19,16,24,25,20,17,26,21,23
"27",0,0,1,1,0,0,0,1,1,2,4,3,7,6,5,8,11,9,12,10,13,15,14,16,32,22,19,17,25,21,27,31,18,30,28,29,26,23,20,24
"28",1,1,1,0,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"29",0,1,1,0,0,1,1,0,1,5,2,3,4,8,6,7,26,32,9,31,13,10,16,30,27,11,12,20,29,14,28,25,19,15,21,22,23,18,17,24
"30",0,0,1,0,0,0,1,0,1,2,3,5,4,10,6,7,9,8,11,15,13,14,18,12,21,16,29,17,31,32,19,26,30,23,20,28,25,24,27,22
"31",0,1,1,1,1,1,0,0,1,2,3,6,5,4,7,8,9,13,10,14,15,31,11,12,18,25,32,27,30,28,16,23,29,22,21,19,26,20,24,17
"32",0,0,0,1,1,1,0,0,1,2,4,3,6,5,7,8,11,10,15,13,12,31,9,14,32,17,30,18,29,21,24,28,19,23,16,22,27,25,26,20
"33",1,0,1,1,0,1,0,0,2,1,3,4,8,5,6,10,7,32,11,9,29,13,31,12,14,26,16,17,18,19,30,15,24,27,23,28,20,22,25,21
"34",1,1,1,0,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",0,1,0,1,1,1,1,1,1,2,3,6,4,8,5,7,10,9,32,11,26,12,14,16,15,13,17,30,27,29,28,25,18,23,31,22,19,20,21,24
"36",0,1,0,1,0,0,1,0,1,2,3,4,7,6,5,8,9,12,11,30,15,16,10,13,31,14,18,32,17,23,20,19,29,27,26,21,24,28,25,22
"37",0,0,0,0,1,1,1,1,1,2,3,4,6,5,8,14,7,9,11,13,10,28,30,12,17,15,20,31,16,32,27,26,22,29,19,18,21,24,23,25
"38",0,0,0,1,0,0,1,1,1,2,3,5,4,7,6,8,9,12,11,32,14,10,15,13,19,31,16,27,18,17,20,21,24,25,22,30,26,23,28,29
"39",1,1,0,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"40",0,0,1,1,0,1,1,0,1,2,4,3,7,5,6,32,8,12,10,31,14,9,11,13,20,16,28,26,25,29,24,30,27,15,23,22,18,19,17,21
"41",0,1,1,1,0,1,0,0,1,2,4,3,7,6,5,8,10,9,20,32,27,31,12,11,30,14,18,13,25,29,28,21,24,15,26,16,22,19,23,17
"42",1,1,0,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"43",1,0,0,1,0,1,0,1,1,2,3,4,5,6,8,9,7,10,30,11,14,12,32,25,13,17,19,31,18,29,15,16,28,21,27,22,23,26,20,24
"44",1,0,1,0,1,1,0,1,1,2,3,5,4,6,7,8,16,11,32,10,14,9,15,12,21,31,17,13,30,18,20,28,29,23,25,19,27,24,26,22
"45",1,1,0,0,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
