"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,0,1,0,1,1,1,2,3,4,5,6,7,27,32,9,8,28,11,30,10,29,15,22,31,25,13,18,12,26,17,21,19,16,24,23,14,20
"2",1,1,1,0,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,1,1,0,1,1,0,0,1,2,3,4,5,9,6,8,7,18,32,31,12,29,11,13,10,14,22,15,30,17,26,28,16,21,20,19,24,23,27,25
"4",0,1,1,0,0,0,1,0,1,2,3,4,5,6,8,29,7,11,28,9,12,31,10,13,32,27,21,15,30,14,16,26,25,20,18,23,22,19,24,17
"5",0,1,0,0,1,1,1,0,1,2,3,4,6,5,7,9,11,8,32,10,26,31,30,14,12,13,29,28,19,15,22,16,27,18,21,25,17,24,23,20
"6",1,1,0,1,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,0,0,1,0,1,0,0,1,3,2,4,5,7,6,8,9,12,11,32,16,10,15,29,13,31,30,18,14,24,28,19,17,23,21,25,27,22,20,26
"8",1,1,1,0,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,1,1,1,1,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,1,0,1,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,0,1,1,0,1,0,0,1,2,3,5,4,6,8,7,32,9,10,14,13,11,19,17,15,12,16,29,18,21,22,31,20,30,24,28,27,25,23,26
"12",0,0,1,0,1,0,1,1,1,2,3,4,5,6,8,10,7,12,11,9,13,23,30,25,19,18,15,32,14,31,29,16,17,26,27,20,22,24,28,21
"13",1,0,1,1,1,1,0,1,1,2,3,4,7,5,6,32,9,8,13,11,10,14,12,31,23,16,15,18,27,22,25,20,17,21,19,30,24,29,28,26
"14",1,1,0,1,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",0,0,0,1,1,0,0,1,1,4,2,3,5,6,7,8,9,31,14,11,12,15,10,20,13,28,32,17,16,30,25,29,22,18,19,21,26,27,23,24
"16",1,0,1,1,0,1,0,1,1,3,2,4,5,9,6,7,8,10,32,30,31,15,13,11,12,16,26,14,21,18,23,17,29,28,19,20,27,25,22,24
"17",1,1,1,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
