"","descriptor1","descriptor2","party1","party2"
"1",0,0,2,1
"2",1,0,1,2
"3",1,1,2,1
"4",1,0,1,2
"5",0,0,1,2
"6",0,0,1,2
"7",0,1,1,2
"8",1,0,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",1,1,2,1
"12",0,1,1,2
"13",1,0,1,2
"14",1,0,2,1
"15",0,1,1,2
"16",0,0,1,2
"17",1,1,2,1
"18",1,1,2,1
"19",0,1,2,1
"20",0,0,1,2
"21",0,1,1,2
"22",0,0,1,2
"23",0,0,2,1
"24",1,1,2,1
"25",0,0,1,2
"26",0,1,2,1
"27",0,0,2,1
"28",1,1,2,1
"29",1,1,2,1
"30",1,0,1,2
"31",0,0,1,2
"32",0,0,1,2
"33",0,0,1,2
"34",1,0,1,2
"35",1,1,2,1
"36",0,0,1,2
"37",1,0,1,2
"38",1,1,2,1
"39",0,0,1,2
"40",0,0,1,2
"41",0,0,1,2
"42",0,0,1,2
"43",1,0,1,2
"44",0,1,1,2
"45",0,0,1,2
"46",1,1,2,1
"47",0,0,2,1
"48",1,1,2,1
"49",1,0,1,2
"50",0,1,2,1
"51",0,1,1,2
"52",0,0,1,2
"53",0,0,1,2
"54",1,1,2,1
"55",1,0,1,2
"56",0,1,1,2
"57",0,1,1,2
"58",0,1,1,2
"59",1,1,2,1
"60",0,0,1,2
"61",0,0,1,2
"62",0,1,1,2
"63",0,1,1,2
"64",0,1,1,2
"65",1,0,1,2
"66",0,1,1,2
"67",1,1,2,1
"68",0,1,1,2
"69",0,1,1,2
"70",1,0,1,2
"71",0,1,1,2
"72",1,1,2,1
"73",0,1,1,2
"74",1,0,1,2
"75",1,0,1,2
"76",0,0,1,2
"77",0,1,1,2
"78",0,1,1,2
"79",0,1,2,1
"80",0,0,1,2
"81",0,1,1,2
"82",1,0,2,1
"83",0,0,1,2
"84",0,0,1,2
"85",1,1,2,1
"86",0,0,1,2
"87",0,1,2,1
"88",1,0,1,2
"89",1,1,2,1
"90",0,0,1,2
"91",1,0,1,2
"92",1,1,2,1
"93",0,1,2,1
"94",1,0,1,2
"95",0,1,1,2
"96",0,1,2,1
"97",0,0,1,2
"98",1,0,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",0,0,1,2
"102",0,0,1,2
"103",0,0,1,2
"104",0,1,1,2
"105",0,1,2,1
"106",0,1,1,2
"107",1,0,2,1
"108",0,0,1,2
"109",1,0,1,2
"110",1,1,2,1
"111",0,0,1,2
"112",1,1,2,1
"113",1,1,2,1
"114",1,0,1,2
"115",0,0,1,2
"116",0,0,1,2
"117",0,1,1,2
"118",1,1,2,1
"119",1,0,1,2
"120",1,0,1,2
"121",1,0,1,2
"122",1,1,2,1
"123",0,1,1,2
"124",0,0,2,1
"125",1,0,1,2
"126",0,1,1,2
"127",1,0,1,2
"128",1,0,1,2
"129",1,0,1,2
"130",0,0,1,2
"131",0,1,1,2
"132",1,0,1,2
"133",0,1,1,2
"134",0,0,1,2
"135",0,0,1,2
"136",1,1,2,1
"137",0,1,1,2
"138",1,0,1,2
"139",1,1,2,1
"140",1,0,1,2
"141",1,0,1,2
"142",1,1,2,1
"143",1,1,2,1
"144",1,1,2,1
"145",1,0,1,2
"146",0,0,1,2
"147",0,1,1,2
"148",0,1,1,2
"149",0,1,1,2
"150",0,1,1,2
"151",0,1,1,2
"152",0,1,1,2
"153",0,1,1,2
"154",1,1,2,1
"155",0,1,1,2
"156",1,0,1,2
"157",0,0,1,2
"158",1,1,2,1
"159",0,1,1,2
"160",1,0,1,2
"161",1,0,1,2
"162",1,1,2,1
"163",1,0,1,2
"164",1,1,2,1
"165",1,1,2,1
"166",1,1,2,1
"167",1,0,1,2
"168",0,1,1,2
"169",0,0,1,2
"170",1,0,1,2
"171",0,1,1,2
"172",1,1,2,1
"173",0,1,1,2
"174",0,1,1,2
"175",0,1,1,2
"176",1,1,2,1
"177",0,1,1,2
"178",0,0,1,2
"179",0,0,1,2
"180",0,1,1,2
"181",1,0,2,1
"182",1,1,2,1
"183",0,1,1,2
"184",1,1,2,1
"185",0,1,1,2
"186",0,1,1,2
"187",0,1,1,2
"188",0,1,1,2
"189",0,0,1,2
"190",0,0,1,2
"191",0,1,1,2
"192",0,0,1,2
"193",1,1,2,1
"194",1,0,1,2
"195",0,0,1,2
"196",0,1,1,2
"197",1,0,1,2
"198",0,1,1,2
"199",1,1,2,1
"200",0,0,1,2
"201",0,1,1,2
"202",1,1,2,1
"203",1,0,1,2
"204",1,0,1,2
"205",0,0,1,2
"206",0,0,1,2
"207",0,0,2,1
"208",1,1,2,1
"209",0,1,1,2
"210",1,1,2,1
"211",0,0,1,2
"212",0,1,1,2
"213",0,1,1,2
"214",0,1,1,2
"215",0,1,1,2
"216",0,0,1,2
"217",0,0,1,2
"218",1,0,1,2
"219",1,0,1,2
"220",0,0,1,2
"221",1,0,2,1
"222",0,1,1,2
"223",0,1,1,2
"224",0,0,2,1
"225",1,1,2,1
"226",0,1,1,2
"227",1,1,2,1
"228",1,0,1,2
"229",1,1,2,1
"230",0,1,1,2
"231",0,1,1,2
"232",0,0,1,2
"233",1,1,2,1
"234",1,0,1,2
"235",1,1,2,1
"236",0,1,1,2
"237",1,1,2,1
"238",0,0,1,2
"239",0,0,1,2
"240",0,0,1,2
"241",0,0,1,2
"242",1,0,1,2
"243",0,0,1,2
"244",0,0,1,2
"245",0,1,1,2
"246",1,0,1,2
"247",1,0,1,2
"248",0,1,1,2
"249",1,1,2,1
"250",1,1,2,1
"251",1,1,2,1
"252",1,0,1,2
"253",1,0,1,2
"254",0,0,1,2
"255",1,0,1,2
"256",1,1,2,1
"257",0,0,1,2
"258",1,1,2,1
"259",1,0,2,1
"260",0,0,1,2
"261",0,0,1,2
"262",1,1,2,1
"263",0,0,1,2
"264",1,0,1,2
"265",1,0,1,2
"266",1,1,2,1
"267",1,1,2,1
"268",1,1,2,1
"269",1,1,2,1
"270",1,1,2,1
"271",1,1,2,1
"272",1,1,2,1
"273",1,0,1,2
"274",0,1,1,2
"275",0,0,1,2
"276",1,1,2,1
"277",1,1,2,1
"278",0,1,1,2
"279",1,1,2,1
"280",0,1,1,2
"281",0,0,1,2
"282",1,0,1,2
"283",0,1,1,2
"284",0,0,1,2
"285",0,0,1,2
"286",1,1,2,1
"287",1,0,1,2
"288",1,0,1,2
"289",1,1,2,1
"290",0,1,1,2
"291",0,0,2,1
"292",1,0,1,2
"293",0,1,1,2
"294",1,1,2,1
"295",1,0,2,1
"296",1,0,1,2
"297",0,1,1,2
"298",1,0,1,2
"299",0,0,1,2
"300",0,1,1,2
"301",0,0,1,2
"302",1,1,2,1
"303",0,0,1,2
"304",0,1,1,2
"305",0,1,1,2
"306",0,1,1,2
"307",0,0,1,2
"308",1,0,1,2
"309",1,0,1,2
"310",1,1,2,1
"311",0,1,1,2
"312",1,1,2,1
"313",1,0,2,1
"314",0,0,1,2
"315",0,1,1,2
"316",0,0,1,2
"317",0,1,1,2
"318",1,1,2,1
"319",0,1,1,2
"320",1,1,2,1
"321",1,0,1,2
"322",1,1,2,1
"323",0,1,1,2
"324",0,1,1,2
"325",0,1,1,2
"326",1,1,2,1
"327",1,0,1,2
"328",1,0,2,1
"329",0,0,2,1
"330",1,0,1,2
"331",1,1,2,1
"332",0,0,1,2
"333",1,0,1,2
"334",0,1,1,2
"335",0,1,1,2
"336",1,1,2,1
"337",1,1,2,1
"338",0,0,1,2
"339",1,1,2,1
"340",1,1,2,1
"341",0,0,1,2
"342",0,0,1,2
"343",0,1,1,2
"344",0,0,1,2
"345",1,0,2,1
"346",0,0,1,2
"347",1,1,2,1
"348",1,0,1,2
"349",1,0,2,1
"350",1,1,2,1
"351",0,1,1,2
"352",1,0,1,2
"353",1,1,2,1
"354",1,1,2,1
"355",1,0,2,1
"356",0,0,1,2
"357",1,0,2,1
"358",1,1,2,1
"359",0,0,1,2
"360",0,1,1,2
"361",1,1,2,1
"362",1,1,2,1
"363",1,0,1,2
"364",1,0,1,2
"365",1,0,2,1
"366",1,1,2,1
"367",0,1,1,2
"368",1,0,1,2
"369",1,0,1,2
"370",1,1,2,1
"371",1,1,2,1
"372",0,0,1,2
"373",1,0,1,2
"374",1,1,2,1
"375",1,1,2,1
"376",1,1,2,1
"377",0,1,1,2
"378",0,0,1,2
"379",0,0,1,2
"380",1,0,1,2
"381",1,0,1,2
"382",0,0,1,2
"383",1,0,1,2
"384",0,0,1,2
"385",0,0,1,2
"386",1,1,2,1
"387",0,1,1,2
"388",0,1,1,2
"389",1,1,2,1
"390",1,1,2,1
"391",0,0,1,2
"392",1,0,1,2
"393",1,1,2,1
"394",0,0,1,2
"395",0,1,1,2
"396",0,1,1,2
"397",0,1,1,2
"398",0,0,1,2
"399",0,0,1,2
"400",1,1,2,1
"401",0,0,1,2
"402",0,0,1,2
"403",0,1,1,2
"404",0,0,1,2
"405",1,0,1,2
"406",1,1,2,1
"407",0,1,1,2
"408",1,1,2,1
"409",1,1,2,1
"410",1,1,2,1
"411",0,1,1,2
"412",1,1,2,1
"413",1,0,1,2
"414",0,0,1,2
"415",0,0,1,2
"416",1,1,2,1
"417",0,1,1,2
"418",0,0,1,2
"419",0,1,1,2
"420",0,1,1,2
"421",1,1,2,1
"422",1,1,2,1
"423",1,0,1,2
"424",0,1,1,2
"425",1,0,2,1
"426",0,1,1,2
"427",0,1,1,2
"428",1,0,1,2
"429",1,1,2,1
"430",1,1,2,1
"431",0,0,1,2
"432",0,1,1,2
"433",1,0,1,2
"434",0,0,1,2
"435",0,1,1,2
"436",1,1,2,1
"437",0,0,1,2
"438",0,1,1,2
"439",1,0,1,2
"440",0,1,1,2
"441",1,1,2,1
"442",1,0,1,2
"443",1,0,1,2
"444",0,0,1,2
"445",1,1,2,1
"446",1,1,2,1
"447",1,1,2,1
"448",1,0,1,2
"449",1,1,2,1
"450",0,1,1,2
"451",1,0,1,2
"452",1,0,1,2
"453",1,0,1,2
"454",1,0,1,2
"455",1,0,1,2
"456",1,1,2,1
"457",0,0,1,2
"458",1,0,1,2
"459",1,1,2,1
"460",0,0,1,2
"461",1,1,2,1
"462",1,0,1,2
"463",0,0,1,2
"464",0,1,1,2
"465",0,1,1,2
"466",1,1,2,1
"467",1,0,1,2
"468",0,1,1,2
"469",0,1,1,2
"470",1,0,2,1
"471",1,1,2,1
"472",1,0,1,2
"473",1,1,2,1
"474",0,1,1,2
"475",0,0,1,2
"476",1,0,1,2
"477",0,0,1,2
"478",1,0,1,2
"479",1,0,1,2
"480",0,0,1,2
"481",1,1,2,1
"482",1,0,1,2
"483",1,1,2,1
"484",0,1,1,2
"485",1,0,1,2
"486",0,0,1,2
"487",1,0,2,1
"488",1,1,2,1
"489",1,0,1,2
"490",1,1,2,1
"491",0,0,2,1
"492",0,0,1,2
"493",1,1,2,1
"494",1,0,1,2
"495",1,0,1,2
"496",1,1,2,1
"497",0,0,1,2
"498",1,1,2,1
"499",0,1,1,2
"500",0,0,1,2
"501",0,0,2,1
"502",1,1,2,1
"503",1,0,1,2
"504",0,0,1,2
"505",1,0,1,2
"506",0,0,1,2
"507",1,1,2,1
"508",0,1,1,2
"509",1,0,1,2
"510",1,0,1,2
"511",0,1,1,2
"512",1,1,2,1
"513",0,0,1,2
"514",0,1,1,2
"515",1,0,1,2
"516",1,1,2,1
"517",1,1,2,1
"518",1,0,2,1
"519",1,0,1,2
"520",1,0,1,2
"521",1,1,2,1
"522",0,0,1,2
"523",0,0,1,2
"524",1,1,2,1
"525",0,1,1,2
"526",0,1,1,2
"527",1,0,2,1
"528",0,0,1,2
"529",0,0,1,2
"530",1,1,2,1
"531",1,0,1,2
"532",0,0,1,2
"533",1,0,1,2
"534",1,0,1,2
"535",0,0,1,2
"536",0,1,1,2
"537",1,1,2,1
"538",1,0,1,2
"539",1,0,1,2
"540",0,0,1,2
"541",1,1,2,1
"542",1,1,2,1
"543",1,1,2,1
"544",0,1,1,2
"545",1,0,1,2
"546",1,0,1,2
"547",0,1,1,2
"548",0,1,1,2
"549",0,0,1,2
"550",1,0,1,2
"551",0,1,1,2
"552",0,1,1,2
"553",0,1,1,2
"554",1,1,2,1
"555",1,0,1,2
"556",1,1,2,1
"557",0,0,2,1
"558",1,0,1,2
"559",0,1,1,2
"560",0,1,1,2
