"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",1,0,1,2
"3",0,1,2,1
"4",1,0,1,2
"5",1,1,2,1
"6",0,0,1,2
"7",0,0,2,1
"8",0,0,1,2
"9",0,1,1,2
"10",0,0,1,2
"11",1,1,2,1
"12",1,1,2,1
"13",1,1,2,1
"14",0,0,1,2
"15",1,0,1,2
"16",1,0,1,2
"17",1,0,2,1
"18",1,1,2,1
"19",1,0,1,2
"20",1,1,2,1
"21",0,0,1,2
"22",1,1,2,1
"23",0,0,1,2
"24",0,0,2,1
"25",1,0,1,2
"26",0,0,2,1
"27",0,1,1,2
"28",1,0,1,2
"29",1,1,2,1
"30",0,1,1,2
"31",0,0,1,2
"32",1,1,2,1
"33",1,0,1,2
"34",1,0,1,2
"35",0,1,1,2
"36",0,0,2,1
"37",0,1,1,2
"38",1,0,1,2
"39",1,1,2,1
"40",0,0,1,2
"41",0,0,1,2
"42",0,1,1,2
"43",1,0,1,2
"44",0,0,1,2
"45",0,0,1,2
"46",1,1,2,1
"47",1,1,2,1
"48",0,1,1,2
"49",0,1,1,2
"50",0,1,1,2
"51",1,1,2,1
"52",1,1,2,1
"53",1,1,2,1
"54",1,0,1,2
"55",1,1,2,1
"56",1,0,1,2
"57",1,0,1,2
"58",0,0,1,2
"59",0,0,1,2
"60",0,1,1,2
"61",1,0,1,2
"62",1,0,1,2
"63",0,0,1,2
"64",1,0,1,2
"65",0,1,1,2
"66",0,1,1,2
"67",0,0,2,1
"68",1,0,1,2
"69",1,0,1,2
"70",0,0,1,2
"71",0,1,1,2
"72",1,0,1,2
"73",1,1,2,1
"74",0,0,1,2
"75",1,0,1,2
"76",1,1,2,1
"77",1,0,1,2
"78",1,0,1,2
"79",0,0,1,2
"80",1,0,1,2
"81",0,1,1,2
"82",1,1,2,1
"83",1,1,2,1
"84",0,0,1,2
"85",0,1,1,2
"86",1,0,1,2
"87",1,1,2,1
"88",1,1,2,1
"89",1,0,1,2
"90",0,0,2,1
"91",0,1,1,2
"92",0,1,1,2
"93",1,0,1,2
"94",0,0,1,2
"95",1,0,1,2
"96",1,1,2,1
"97",0,0,1,2
"98",0,1,1,2
"99",0,0,2,1
"100",1,1,2,1
"101",1,1,2,1
"102",1,0,1,2
"103",1,1,2,1
"104",0,0,1,2
"105",0,0,1,2
"106",0,0,1,2
"107",1,0,1,2
"108",1,1,2,1
"109",0,1,1,2
"110",0,1,1,2
"111",1,1,2,1
"112",1,0,1,2
"113",1,1,2,1
"114",1,1,2,1
"115",0,1,1,2
"116",0,0,1,2
"117",1,0,1,2
"118",1,1,2,1
"119",0,1,1,2
"120",1,1,2,1
"121",0,1,1,2
"122",0,0,1,2
"123",0,0,1,2
"124",0,0,1,2
"125",0,1,1,2
"126",1,1,2,1
"127",0,0,1,2
"128",1,1,2,1
"129",1,1,2,1
"130",0,1,1,2
"131",0,0,2,1
"132",0,0,1,2
"133",1,1,2,1
"134",0,1,1,2
"135",0,0,1,2
"136",1,1,2,1
"137",1,0,1,2
"138",0,1,1,2
"139",0,0,1,2
"140",0,0,1,2
"141",0,1,1,2
"142",0,0,1,2
"143",0,0,1,2
"144",1,0,1,2
"145",1,1,2,1
"146",0,1,1,2
"147",1,0,1,2
"148",0,0,1,2
"149",1,0,2,1
"150",1,0,1,2
"151",1,1,2,1
"152",1,1,2,1
"153",1,1,2,1
"154",0,0,1,2
"155",0,1,1,2
"156",1,0,1,2
"157",0,0,2,1
"158",0,1,1,2
"159",1,0,1,2
"160",1,1,2,1
"161",0,1,1,2
"162",0,1,1,2
"163",0,0,1,2
"164",0,1,1,2
"165",1,1,2,1
"166",1,1,2,1
"167",0,1,1,2
"168",0,0,1,2
"169",0,1,2,1
"170",1,1,2,1
"171",1,0,1,2
"172",1,0,1,2
"173",1,0,1,2
"174",0,1,1,2
"175",0,1,1,2
"176",0,0,1,2
"177",0,0,1,2
"178",0,1,1,2
"179",1,0,1,2
"180",1,1,2,1
"181",0,1,1,2
"182",1,0,1,2
"183",0,1,1,2
"184",1,1,2,1
"185",1,1,2,1
"186",1,0,1,2
"187",1,1,2,1
"188",0,0,1,2
"189",0,1,1,2
"190",1,1,2,1
"191",0,1,1,2
"192",1,1,2,1
"193",0,0,1,2
"194",1,0,1,2
"195",0,0,1,2
"196",0,0,1,2
"197",1,1,2,1
"198",0,1,1,2
"199",0,1,1,2
"200",0,1,1,2
"201",1,1,2,1
"202",1,0,1,2
"203",0,1,1,2
"204",0,1,1,2
"205",1,1,2,1
"206",0,1,1,2
"207",1,1,2,1
"208",0,1,1,2
"209",0,0,2,1
"210",1,0,1,2
"211",0,1,1,2
"212",1,1,2,1
"213",0,1,1,2
"214",0,0,1,2
"215",1,0,1,2
"216",0,1,1,2
"217",0,1,1,2
"218",1,0,1,2
"219",0,1,1,2
"220",0,1,1,2
"221",1,0,1,2
"222",1,0,2,1
"223",0,1,1,2
"224",0,1,1,2
"225",0,1,1,2
"226",0,1,1,2
"227",0,0,1,2
"228",1,1,2,1
"229",1,0,1,2
"230",0,1,1,2
"231",0,0,1,2
"232",1,0,1,2
"233",0,1,1,2
"234",0,0,2,1
"235",0,1,1,2
"236",1,1,2,1
"237",1,0,1,2
"238",1,0,1,2
"239",0,1,1,2
"240",0,0,1,2
"241",1,0,1,2
"242",1,1,2,1
"243",1,0,1,2
"244",0,0,1,2
"245",1,0,2,1
"246",1,0,1,2
"247",0,1,1,2
"248",1,1,2,1
"249",0,0,1,2
"250",0,0,1,2
"251",1,0,2,1
"252",1,1,2,1
"253",1,0,1,2
"254",0,1,1,2
"255",0,1,1,2
"256",0,0,1,2
"257",1,0,1,2
"258",0,0,1,2
"259",0,0,1,2
"260",0,0,1,2
"261",1,0,1,2
"262",1,1,2,1
"263",0,0,1,2
"264",1,0,1,2
"265",0,1,1,2
"266",1,1,2,1
"267",1,0,1,2
"268",0,1,1,2
"269",0,1,1,2
"270",1,1,2,1
"271",0,0,1,2
"272",0,1,1,2
"273",1,1,2,1
"274",1,1,2,1
"275",0,1,1,2
"276",0,0,1,2
"277",0,0,1,2
"278",1,1,2,1
"279",0,0,1,2
"280",0,0,1,2
"281",1,1,2,1
"282",0,1,2,1
