"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",1,1,2,1
"3",0,0,1,2
"4",0,0,1,2
"5",0,1,1,2
"6",0,0,1,2
"7",1,1,2,1
"8",1,1,2,1
"9",0,0,1,2
"10",0,1,1,2
"11",1,0,1,2
"12",1,0,1,2
"13",1,0,1,2
"14",0,1,2,1
"15",0,1,2,1
"16",1,0,1,2
"17",0,1,1,2
"18",0,0,1,2
"19",0,1,1,2
"20",0,1,1,2
"21",1,0,1,2
"22",0,1,1,2
"23",0,1,1,2
"24",1,1,2,1
"25",0,1,1,2
"26",1,1,2,1
"27",1,0,1,2
"28",0,0,1,2
"29",1,1,2,1
"30",1,0,1,2
"31",1,0,1,2
"32",0,1,1,2
"33",0,0,1,2
"34",1,1,2,1
"35",1,1,2,1
"36",0,0,2,1
"37",1,0,1,2
"38",0,0,1,2
"39",1,1,2,1
"40",0,0,1,2
"41",1,0,1,2
"42",0,0,2,1
"43",1,1,2,1
"44",1,1,2,1
"45",0,1,2,1
"46",0,1,1,2
"47",0,1,1,2
"48",1,1,2,1
"49",1,0,2,1
"50",1,1,2,1
"51",0,1,2,1
"52",0,0,1,2
"53",0,1,1,2
"54",1,0,1,2
"55",1,0,1,2
"56",0,1,1,2
"57",0,0,1,2
"58",1,0,1,2
"59",0,0,1,2
"60",1,0,1,2
"61",0,1,1,2
"62",0,0,1,2
"63",1,0,1,2
"64",1,1,2,1
"65",0,1,1,2
"66",1,1,2,1
"67",0,1,1,2
"68",0,1,1,2
"69",1,0,1,2
"70",0,0,1,2
"71",0,1,1,2
"72",1,1,2,1
"73",0,1,1,2
"74",0,1,1,2
"75",1,1,2,1
"76",1,1,2,1
"77",0,1,2,1
"78",1,0,1,2
"79",0,0,1,2
"80",1,1,2,1
"81",0,1,1,2
"82",0,0,1,2
"83",1,1,2,1
"84",0,0,1,2
"85",0,1,1,2
"86",0,1,1,2
"87",0,1,1,2
"88",1,0,1,2
"89",0,0,1,2
"90",0,0,1,2
"91",1,1,2,1
"92",0,1,1,2
"93",1,0,1,2
"94",0,1,1,2
"95",0,1,2,1
"96",1,1,2,1
"97",1,0,1,2
"98",0,1,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",0,1,1,2
"102",0,0,1,2
"103",0,1,1,2
"104",0,0,1,2
"105",0,1,1,2
"106",1,0,1,2
"107",1,0,1,2
"108",1,1,2,1
"109",1,0,1,2
"110",1,0,1,2
"111",0,1,1,2
"112",1,1,2,1
"113",0,1,1,2
"114",1,0,1,2
"115",0,1,1,2
"116",1,1,2,1
"117",1,0,1,2
"118",0,1,1,2
"119",0,1,2,1
"120",1,1,2,1
"121",0,0,1,2
"122",1,1,2,1
"123",0,1,1,2
"124",0,1,1,2
"125",1,1,2,1
"126",0,0,1,2
"127",1,1,2,1
"128",0,1,1,2
"129",0,0,1,2
"130",0,1,1,2
"131",0,0,1,2
"132",1,1,2,1
"133",1,0,2,1
"134",1,0,1,2
"135",0,0,1,2
"136",1,0,1,2
"137",1,1,2,1
"138",1,0,1,2
"139",0,0,1,2
"140",0,1,1,2
"141",0,1,2,1
"142",1,0,1,2
"143",1,1,2,1
"144",0,0,1,2
"145",1,1,2,1
"146",0,1,1,2
"147",1,1,2,1
"148",0,0,1,2
"149",0,1,1,2
"150",0,0,1,2
"151",0,0,1,2
"152",1,0,1,2
"153",1,0,1,2
"154",1,1,2,1
"155",1,1,2,1
"156",1,0,1,2
"157",0,0,1,2
"158",1,1,2,1
"159",1,0,2,1
"160",1,0,1,2
"161",1,1,2,1
"162",0,0,1,2
"163",0,0,1,2
"164",0,0,1,2
"165",1,1,2,1
"166",0,0,1,2
"167",0,1,1,2
"168",0,0,1,2
"169",0,0,1,2
"170",0,1,2,1
"171",1,1,2,1
"172",1,0,1,2
"173",1,1,2,1
"174",0,0,1,2
"175",0,1,2,1
"176",0,0,2,1
"177",1,0,1,2
"178",0,1,1,2
"179",0,0,1,2
"180",1,1,2,1
"181",1,1,2,1
"182",1,1,2,1
"183",1,1,2,1
"184",1,1,2,1
"185",0,0,1,2
"186",0,0,1,2
"187",1,1,2,1
"188",0,1,1,2
"189",0,0,1,2
"190",1,0,1,2
"191",0,0,1,2
"192",1,1,2,1
"193",0,0,1,2
"194",0,1,1,2
"195",0,0,1,2
"196",1,1,2,1
"197",1,0,1,2
"198",1,0,1,2
"199",1,0,1,2
"200",1,1,2,1
"201",1,0,1,2
"202",1,1,2,1
"203",1,0,1,2
"204",1,0,1,2
"205",1,1,2,1
"206",0,0,1,2
"207",1,0,2,1
"208",0,0,1,2
"209",0,0,1,2
"210",1,0,2,1
"211",1,0,1,2
"212",1,1,2,1
"213",1,0,1,2
"214",0,0,1,2
"215",0,0,1,2
"216",1,0,1,2
"217",1,0,1,2
"218",0,0,1,2
"219",0,0,1,2
"220",0,1,1,2
"221",1,1,2,1
"222",0,1,1,2
"223",0,1,1,2
"224",0,0,1,2
"225",0,1,1,2
"226",0,0,1,2
"227",0,1,1,2
"228",0,1,1,2
"229",0,0,1,2
"230",1,0,1,2
"231",0,0,1,2
"232",1,1,2,1
"233",0,1,1,2
"234",1,1,2,1
"235",1,0,1,2
"236",1,1,2,1
"237",1,0,1,2
"238",1,1,2,1
"239",0,0,1,2
"240",1,1,2,1
"241",1,1,2,1
"242",0,1,1,2
"243",1,0,1,2
"244",0,1,1,2
"245",0,0,1,2
"246",1,0,1,2
"247",1,0,1,2
"248",0,0,1,2
"249",0,1,1,2
"250",0,0,1,2
"251",1,1,2,1
