"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,1,0,1,1,1,1,1,2
"2",0,1,1,0,0,0,0,0,1,2
"3",1,0,1,0,1,1,1,1,1,2
"4",0,0,0,1,0,1,0,0,1,2
"5",0,1,1,1,0,1,1,0,1,2
"6",0,1,0,0,0,0,0,1,1,2
"7",0,1,1,0,1,0,1,1,1,2
"8",0,0,1,0,0,1,1,1,1,2
"9",1,0,0,0,1,0,1,0,2,1
"10",1,1,0,0,0,0,1,0,2,1
"11",1,0,1,0,0,0,1,0,1,2
"12",0,1,0,0,0,0,1,1,1,2
"13",0,0,0,1,1,1,0,0,1,2
"14",0,0,1,0,1,0,0,1,1,2
"15",0,0,1,1,1,1,0,1,2,1
"16",0,1,1,1,1,1,1,0,1,2
"17",1,0,1,1,1,0,0,1,1,2
"18",1,1,1,0,0,1,1,1,2,1
"19",0,1,1,1,0,1,0,0,1,2
"20",0,0,0,1,0,1,1,1,1,2
"21",1,0,0,1,0,1,1,1,1,2
"22",0,0,1,1,0,1,1,0,1,2
"23",1,1,1,0,0,0,1,1,2,1
"24",0,0,1,0,0,1,1,1,1,2
"25",1,1,0,0,1,0,0,0,2,1
"26",0,0,0,0,0,1,0,1,1,2
"27",1,0,0,1,1,1,0,0,1,2
"28",1,1,0,1,0,1,1,1,2,1
"29",1,0,0,0,0,0,1,1,1,2
"30",1,0,1,0,0,0,1,0,1,2
"31",0,0,0,1,1,0,0,1,1,2
"32",1,0,1,1,1,0,1,1,1,2
"33",0,0,1,1,0,0,0,0,2,1
"34",0,1,1,0,0,0,0,0,2,1
"35",0,1,0,1,0,1,1,0,1,2
"36",0,1,0,1,0,0,0,0,1,2
"37",0,0,1,1,1,0,1,0,1,2
"38",1,1,1,0,1,0,1,1,2,1
"39",0,1,0,1,0,1,1,0,1,2
"40",0,0,1,0,0,1,0,0,1,2
"41",0,0,1,0,0,1,1,1,1,2
"42",0,0,0,0,0,0,0,1,1,2
"43",0,0,1,1,0,1,1,0,1,2
"44",1,0,1,1,0,0,0,1,1,2
"45",0,0,0,1,0,1,0,0,1,2
"46",1,0,1,1,1,0,1,0,1,2
"47",0,0,0,0,0,1,0,1,1,2
"48",0,1,0,1,1,1,1,0,1,2
"49",0,1,0,1,0,1,0,0,1,2
"50",0,0,1,0,1,1,0,0,2,1
"51",0,1,0,1,1,0,0,0,1,2
"52",1,1,1,0,0,0,1,0,2,1
"53",1,1,1,0,1,0,1,1,2,1
"54",0,1,1,1,1,1,0,0,1,2
"55",0,0,0,1,0,0,0,0,1,2
"56",0,1,0,1,0,1,0,1,1,2
"57",1,1,1,1,0,1,0,1,2,1
"58",1,1,0,1,0,0,1,0,2,1
"59",0,0,0,1,1,0,0,1,1,2
"60",1,1,0,0,0,0,1,0,2,1
"61",0,1,0,0,1,1,1,0,1,2
"62",0,1,0,0,0,1,0,0,1,2
"63",0,1,1,1,1,0,1,1,1,2
"64",1,0,0,0,0,1,0,1,1,2
"65",0,0,1,0,0,1,1,1,1,2
"66",1,0,1,1,0,0,0,0,1,2
"67",0,0,0,1,1,1,0,1,1,2
"68",1,0,0,0,1,1,1,1,1,2
"69",0,1,1,1,1,0,1,1,1,2
"70",1,0,0,0,1,0,0,1,2,1
"71",1,0,0,1,0,0,0,1,1,2
"72",0,0,0,1,0,1,1,1,1,2
"73",0,1,0,1,0,1,1,0,1,2
"74",1,0,0,0,1,1,0,0,1,2
"75",0,0,0,1,1,0,0,0,1,2
"76",0,0,0,0,0,1,0,0,1,2
"77",0,1,1,1,1,1,0,1,1,2
"78",1,0,0,1,0,0,1,0,1,2
"79",0,0,1,0,1,0,1,1,1,2
"80",0,0,0,0,0,1,1,1,1,2
"81",1,1,0,1,1,1,0,0,2,1
"82",1,0,1,1,1,0,1,1,1,2
"83",0,0,0,1,0,0,0,0,2,1
"84",0,0,0,0,0,0,1,1,1,2
"85",1,0,1,0,1,0,0,1,1,2
"86",0,1,0,0,1,1,0,0,1,2
"87",0,1,1,0,1,0,0,0,1,2
"88",1,0,1,1,1,1,1,0,1,2
"89",0,1,0,0,0,0,0,1,1,2
"90",1,1,0,1,1,1,1,1,2,1
"91",1,0,0,1,1,0,1,1,1,2
"92",0,0,0,0,0,1,0,1,1,2
"93",0,0,0,0,0,1,1,1,1,2
"94",1,0,1,1,1,0,1,0,1,2
"95",1,0,0,0,1,0,0,1,1,2
"96",1,1,1,0,1,0,0,1,2,1
"97",0,1,0,1,1,1,1,0,1,2
"98",0,0,0,0,1,1,1,1,1,2
"99",0,1,1,0,1,1,0,1,1,2
"100",0,1,1,0,1,1,0,1,1,2
"101",1,0,0,0,1,1,0,1,1,2
"102",1,1,1,0,0,0,1,0,2,1
"103",0,0,1,1,1,0,1,1,1,2
"104",0,1,1,1,1,1,0,1,1,2
"105",1,1,1,0,1,0,0,1,2,1
"106",0,0,0,0,0,1,1,1,1,2
"107",1,1,0,0,1,1,1,1,2,1
"108",0,1,1,1,0,0,0,0,1,2
"109",1,0,1,0,1,1,1,0,1,2
"110",0,1,0,1,0,0,0,1,1,2
"111",0,0,1,0,1,0,0,1,1,2
"112",0,1,1,0,0,1,0,1,1,2
"113",0,0,1,1,0,0,0,0,2,1
"114",1,0,1,1,0,1,0,0,1,2
"115",0,0,0,0,0,0,0,1,1,2
"116",1,1,1,0,0,0,0,1,2,1
"117",0,1,0,0,1,1,1,1,1,2
"118",0,0,0,1,1,1,1,1,1,2
"119",0,1,1,1,0,0,1,1,1,2
"120",1,0,1,1,0,0,1,1,1,2
"121",1,0,0,0,1,0,0,0,1,2
"122",1,1,0,1,1,1,1,1,2,1
"123",1,0,0,0,0,1,1,1,2,1
"124",0,1,1,0,1,0,1,1,1,2
"125",0,1,0,0,1,0,0,0,1,2
"126",1,0,1,0,1,1,0,1,1,2
"127",0,0,1,1,0,0,1,0,1,2
"128",0,1,0,1,1,1,0,0,1,2
"129",0,1,0,0,1,0,0,0,1,2
"130",1,0,0,0,1,1,0,1,1,2
"131",0,1,1,0,0,1,1,0,2,1
"132",0,0,0,0,0,0,0,0,1,2
"133",1,0,0,1,1,1,1,1,1,2
"134",1,0,0,0,1,0,0,0,1,2
"135",1,1,1,0,1,0,0,1,2,1
"136",1,0,0,0,1,1,0,0,1,2
"137",1,0,0,1,1,0,0,0,1,2
"138",0,1,0,1,1,0,0,0,1,2
