"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,0,0,1,0,0,1,1,2
"2",0,0,0,0,0,1,0,1,1,2
"3",1,1,1,0,1,0,1,0,2,1
"4",1,1,0,0,1,0,1,0,2,1
"5",1,0,1,0,0,0,0,1,2,1
"6",1,1,1,0,1,0,0,0,2,1
"7",0,0,0,1,1,1,0,1,2,1
"8",0,1,1,0,0,0,0,1,1,2
"9",0,1,1,0,0,0,0,1,1,2
"10",1,0,0,1,0,1,1,0,1,2
"11",0,0,0,1,0,1,0,1,1,2
"12",0,0,0,1,0,0,0,1,1,2
"13",1,0,0,0,1,0,0,0,2,1
"14",0,0,0,0,1,0,1,0,1,2
"15",0,1,1,1,0,1,1,0,1,2
"16",1,1,1,1,1,1,1,1,2,1
"17",0,1,0,0,0,1,0,0,1,2
"18",1,0,1,1,0,0,0,1,1,2
"19",1,1,0,1,0,1,0,1,2,1
"20",0,0,1,0,0,0,1,0,1,2
"21",0,1,0,0,1,0,0,1,2,1
"22",1,0,0,1,1,0,0,1,1,2
"23",0,0,0,1,0,1,1,1,2,1
"24",1,0,0,0,0,0,0,0,2,1
"25",0,1,1,0,0,0,1,0,1,2
"26",0,1,1,0,0,1,0,0,1,2
"27",0,1,0,1,0,0,0,1,1,2
"28",1,0,0,0,1,1,1,0,1,2
"29",1,0,1,1,1,0,0,1,1,2
"30",0,1,1,1,0,1,0,0,1,2
"31",1,1,0,0,0,0,0,0,2,1
"32",0,1,0,1,0,1,1,0,1,2
"33",1,0,1,0,1,0,0,0,1,2
"34",1,1,1,1,0,0,0,1,2,1
"35",0,1,0,0,0,0,0,0,1,2
"36",1,1,1,1,0,1,0,0,2,1
"37",0,1,1,1,0,0,0,0,1,2
"38",1,0,1,1,1,0,0,0,1,2
"39",1,1,0,0,1,0,0,1,2,1
"40",0,1,0,0,1,1,1,0,1,2
"41",1,0,1,0,0,1,0,1,1,2
"42",1,1,0,0,0,1,1,0,2,1
"43",1,0,0,1,1,0,1,0,1,2
"44",0,0,0,1,1,0,1,0,1,2
"45",0,1,1,1,1,0,1,0,1,2
"46",0,1,0,1,1,0,0,1,1,2
"47",0,0,1,1,1,1,0,1,1,2
"48",0,1,1,1,1,1,1,0,1,2
"49",1,0,0,0,1,1,1,1,1,2
"50",1,1,1,0,1,1,0,0,2,1
"51",1,1,1,1,0,0,1,0,2,1
"52",1,0,0,1,1,1,1,1,1,2
"53",0,1,0,1,1,1,1,0,1,2
"54",1,0,0,0,0,0,0,1,1,2
"55",0,1,0,1,0,1,0,1,1,2
"56",0,0,0,0,1,0,0,0,1,2
"57",0,0,0,1,0,0,0,1,1,2
"58",0,0,1,1,1,1,1,0,1,2
"59",1,1,0,0,0,1,0,1,2,1
"60",1,0,0,1,1,1,1,0,1,2
"61",0,1,0,0,1,0,0,1,1,2
"62",1,0,1,0,0,0,1,0,1,2
"63",1,1,1,1,1,0,0,0,2,1
"64",1,0,0,0,0,0,0,0,1,2
"65",0,0,0,1,1,0,0,1,1,2
"66",0,0,0,0,1,0,0,1,1,2
"67",0,0,0,1,1,1,0,1,1,2
"68",1,0,0,1,0,0,1,0,1,2
"69",1,1,0,1,0,1,1,1,2,1
"70",1,0,1,0,1,1,0,1,1,2
"71",0,1,0,0,0,1,1,0,1,2
"72",1,0,0,0,0,1,1,1,1,2
"73",0,1,1,1,0,0,1,0,1,2
"74",0,0,1,0,0,0,1,1,1,2
"75",0,0,0,1,1,0,1,1,1,2
"76",1,1,0,1,0,0,0,1,2,1
"77",1,1,1,1,0,1,1,1,2,1
"78",0,0,0,1,1,1,1,1,1,2
"79",1,0,1,1,0,0,1,1,1,2
"80",0,0,0,0,1,1,0,0,1,2
"81",0,0,0,1,0,0,1,0,1,2
"82",0,0,1,1,0,0,0,0,1,2
"83",1,1,1,0,0,0,0,0,2,1
"84",0,0,1,1,0,1,1,0,1,2
"85",1,0,0,1,1,1,1,1,1,2
"86",1,0,0,1,0,1,1,1,1,2
"87",0,0,1,1,0,0,1,1,1,2
"88",0,1,1,0,0,0,1,0,2,1
"89",0,1,1,1,1,1,0,0,1,2
"90",0,1,0,0,0,1,0,0,1,2
"91",0,1,0,1,0,1,0,0,1,2
"92",1,1,1,0,0,0,0,0,2,1
"93",1,1,1,0,1,1,1,1,2,1
"94",1,1,1,0,0,0,1,0,2,1
"95",1,1,1,0,0,1,0,0,2,1
"96",1,1,1,1,0,0,1,1,2,1
"97",1,1,1,1,0,1,1,0,2,1
"98",0,0,1,0,0,1,1,0,1,2
"99",1,1,1,1,1,1,1,0,2,1
"100",1,0,0,1,0,0,0,0,2,1
"101",1,1,0,0,0,0,0,0,2,1
"102",0,1,1,0,1,0,0,0,1,2
"103",0,0,0,0,1,1,0,1,1,2
"104",1,1,1,1,0,0,1,1,2,1
"105",1,0,0,0,1,1,0,0,1,2
"106",0,0,1,1,1,1,0,1,1,2
"107",1,1,0,1,0,1,1,0,2,1
"108",1,0,1,1,1,1,1,0,1,2
"109",1,0,1,0,0,1,0,0,1,2
"110",0,0,1,0,1,0,0,0,1,2
"111",1,1,0,0,1,1,1,0,2,1
"112",0,1,1,1,1,0,1,0,1,2
"113",0,1,0,0,1,1,0,0,1,2
"114",0,1,0,1,1,1,1,0,1,2
"115",0,0,1,1,1,0,1,0,1,2
"116",1,0,0,1,0,1,1,1,1,2
"117",0,1,0,0,0,1,1,1,1,2
"118",0,1,1,1,1,0,1,1,1,2
