"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,1,1,0,0,1,1,2
"2",1,0,1,1,0,1,1,1,1,2
"3",0,1,1,1,1,1,0,0,1,2
"4",1,0,0,1,0,0,1,1,1,2
"5",0,1,0,1,1,0,1,0,1,2
"6",1,0,1,0,1,0,1,1,1,2
"7",0,0,0,0,1,0,0,1,1,2
"8",1,0,0,1,1,0,0,1,1,2
"9",0,1,0,1,1,0,1,1,1,2
"10",0,1,0,0,0,1,0,0,1,2
"11",0,1,1,1,0,1,0,1,2,1
"12",0,1,1,1,1,0,1,1,1,2
"13",0,0,0,1,0,1,1,1,1,2
"14",1,1,0,0,1,0,1,1,2,1
"15",0,1,1,0,0,0,0,1,1,2
"16",1,1,0,0,0,1,1,1,2,1
"17",1,1,1,1,1,0,1,0,2,1
"18",0,0,0,0,1,0,0,1,1,2
"19",0,0,1,0,1,0,1,0,1,2
"20",0,0,1,0,1,0,1,1,1,2
"21",0,1,0,1,1,1,0,0,1,2
"22",1,0,1,0,1,1,0,0,1,2
"23",1,1,1,0,0,0,1,0,2,1
"24",0,0,1,1,0,0,0,1,1,2
"25",0,0,0,0,0,0,0,1,1,2
"26",0,1,1,0,1,1,1,0,1,2
"27",1,1,0,0,0,1,1,1,2,1
"28",1,1,1,1,1,0,1,0,2,1
"29",0,0,0,1,1,0,1,0,1,2
"30",1,0,1,1,1,0,0,1,1,2
"31",1,0,1,0,1,1,1,0,1,2
"32",1,1,1,0,1,1,1,1,2,1
"33",0,0,1,1,0,1,1,1,1,2
"34",1,0,1,0,1,0,0,1,1,2
"35",0,0,0,0,1,0,1,1,1,2
"36",1,1,0,0,0,1,0,1,2,1
"37",1,0,0,1,1,1,1,0,1,2
"38",1,0,1,0,0,0,0,0,1,2
"39",1,1,1,1,1,0,0,1,2,1
"40",0,1,1,1,0,1,1,0,1,2
"41",1,1,0,0,0,0,1,0,2,1
"42",1,1,0,0,1,1,0,1,2,1
"43",1,0,0,1,0,1,0,1,1,2
"44",1,0,1,0,1,0,0,0,1,2
"45",1,1,1,0,0,1,1,1,2,1
"46",1,0,0,1,0,0,1,0,1,2
"47",0,0,0,1,0,0,0,0,1,2
"48",1,0,1,0,1,1,0,0,1,2
"49",0,0,1,1,0,1,1,1,1,2
"50",0,0,0,0,0,1,0,0,1,2
"51",0,1,1,0,0,1,1,0,1,2
"52",1,0,0,1,0,1,0,0,2,1
"53",0,0,1,0,1,0,1,0,1,2
"54",0,0,1,1,0,1,0,1,1,2
"55",0,1,0,1,1,0,0,1,2,1
"56",0,1,1,1,0,1,0,0,1,2
"57",0,1,0,1,1,0,1,1,1,2
"58",1,0,0,0,0,0,1,1,1,2
"59",0,1,0,0,1,1,0,1,1,2
"60",0,1,1,1,0,1,0,0,1,2
"61",1,0,1,1,0,0,0,0,1,2
"62",0,0,0,1,1,1,1,0,1,2
"63",1,0,1,1,1,1,0,0,1,2
"64",0,1,1,1,0,1,1,1,1,2
"65",1,0,0,1,0,1,1,0,2,1
"66",1,0,0,1,0,0,0,1,1,2
"67",0,0,1,0,0,0,0,0,1,2
"68",1,1,0,0,0,0,1,0,2,1
"69",1,1,1,0,0,0,1,0,2,1
"70",1,1,1,1,1,0,0,1,2,1
"71",0,1,1,1,1,1,0,1,1,2
"72",0,1,1,1,1,1,0,1,2,1
"73",0,1,0,1,0,0,1,1,1,2
"74",0,1,1,1,0,0,1,1,1,2
"75",0,0,1,1,0,0,1,1,1,2
"76",0,0,0,1,0,1,0,1,1,2
"77",1,0,0,1,1,1,1,0,1,2
"78",1,1,0,1,0,0,0,0,2,1
"79",0,1,0,1,0,0,1,1,2,1
"80",0,1,0,1,0,0,0,1,2,1
"81",0,0,0,0,0,1,0,1,1,2
"82",1,1,0,0,0,0,0,0,2,1
"83",1,0,1,1,1,0,0,1,1,2
"84",1,1,1,0,1,1,1,0,2,1
"85",0,1,0,0,1,1,0,1,2,1
"86",0,1,1,1,1,0,1,0,1,2
"87",0,1,0,1,0,1,0,1,1,2
"88",0,0,1,1,1,0,1,1,2,1
"89",1,0,0,1,1,0,1,0,1,2
"90",0,1,1,0,0,0,0,0,2,1
"91",1,1,1,0,0,0,1,1,2,1
"92",1,1,0,1,1,1,0,1,2,1
"93",0,1,1,1,0,1,0,0,1,2
"94",1,0,0,1,0,1,1,0,1,2
"95",0,0,0,1,1,1,0,0,1,2
"96",0,0,1,1,0,0,1,0,1,2
"97",0,0,0,1,1,1,0,0,1,2
"98",0,0,0,1,0,1,1,0,1,2
"99",1,1,1,0,0,0,0,0,2,1
"100",1,1,0,0,0,0,0,0,2,1
"101",0,1,0,1,1,1,1,0,1,2
"102",1,1,0,0,0,0,0,1,2,1
"103",1,0,0,0,0,1,0,1,1,2
"104",0,1,1,0,1,0,0,1,1,2
"105",1,1,1,1,1,1,0,0,2,1
"106",1,0,1,0,0,0,0,1,1,2
"107",1,1,0,0,1,0,1,0,2,1
"108",0,1,0,0,1,0,0,0,2,1
"109",0,1,0,1,0,0,0,0,1,2
"110",0,0,1,1,0,1,0,1,1,2
"111",1,1,0,1,1,0,0,1,2,1
"112",1,0,0,1,1,1,0,1,1,2
"113",1,0,0,0,0,1,0,0,1,2
"114",1,0,0,1,0,0,1,0,1,2
"115",0,0,1,1,1,1,1,0,1,2
"116",1,0,0,0,1,1,1,1,1,2
"117",1,1,0,0,0,0,0,0,2,1
"118",1,0,0,1,0,0,1,0,1,2
"119",1,1,0,1,0,1,1,0,2,1
"120",0,0,0,1,1,1,0,0,1,2
"121",1,1,1,0,1,1,0,0,2,1
"122",0,0,0,1,1,1,0,0,1,2
"123",1,1,0,0,1,1,1,1,2,1
"124",1,0,1,1,1,0,0,1,1,2
"125",1,1,1,1,0,1,1,1,2,1
"126",0,0,0,1,1,1,0,0,1,2
"127",0,1,0,1,0,0,1,1,1,2
"128",0,0,0,0,0,0,0,0,1,2
"129",0,0,1,1,0,0,0,1,1,2
"130",1,0,1,1,0,1,1,0,1,2
"131",0,0,1,1,1,1,0,1,1,2
"132",1,0,0,1,0,1,0,1,1,2
"133",0,1,1,0,0,1,0,0,2,1
"134",1,1,0,1,1,0,0,1,2,1
"135",0,1,1,0,1,1,0,1,1,2
"136",0,0,0,1,1,0,0,1,1,2
"137",0,1,1,1,1,1,1,1,1,2
"138",0,1,0,1,0,0,0,1,1,2
"139",1,0,0,0,1,1,0,0,1,2
