"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,1,1,1,0,1,1,2
"2",1,0,0,0,1,0,0,0,1,2
"3",0,1,1,1,1,0,0,1,1,2
"4",1,0,0,1,0,1,1,0,1,2
"5",0,1,1,1,0,0,1,0,1,2
"6",1,1,1,1,0,1,0,1,2,1
"7",1,0,0,0,0,0,1,0,1,2
"8",0,0,0,0,0,0,0,1,1,2
"9",1,1,0,1,1,0,1,0,2,1
"10",0,1,1,0,0,0,0,1,1,2
"11",0,0,0,0,1,0,1,0,1,2
"12",0,1,0,0,0,0,0,0,1,2
"13",0,1,0,0,0,0,0,1,1,2
"14",1,1,0,0,0,1,1,0,2,1
"15",1,0,1,1,1,0,0,0,1,2
"16",0,0,1,1,0,0,1,1,1,2
"17",1,1,0,0,0,1,0,0,2,1
"18",1,1,1,0,1,1,1,0,2,1
"19",0,0,0,1,1,1,1,0,1,2
"20",0,0,1,0,1,1,0,0,1,2
"21",0,1,1,1,0,0,0,1,2,1
"22",1,1,0,1,1,0,0,0,2,1
"23",1,1,0,1,0,0,1,0,2,1
"24",0,1,1,1,0,1,0,1,1,2
"25",1,1,1,1,0,1,1,1,2,1
"26",0,0,0,0,0,0,1,1,1,2
"27",1,0,1,0,1,0,0,0,1,2
"28",0,1,0,1,1,0,1,1,1,2
"29",1,0,1,0,1,0,1,1,2,1
"30",1,1,0,1,1,0,0,0,2,1
"31",1,0,1,0,0,1,1,0,1,2
"32",0,1,1,1,1,1,1,0,1,2
"33",1,0,0,0,0,0,0,1,1,2
"34",1,0,0,0,1,0,0,0,1,2
"35",1,1,1,0,0,1,0,1,2,1
"36",0,1,0,1,1,0,1,1,1,2
"37",1,1,1,1,1,1,1,0,2,1
"38",0,0,1,1,0,0,0,0,1,2
"39",1,1,0,1,1,0,1,0,2,1
"40",0,1,1,1,1,1,1,1,1,2
"41",1,1,1,0,0,0,1,0,2,1
"42",0,1,0,0,0,0,0,1,2,1
"43",1,1,1,1,0,0,0,0,2,1
"44",0,1,1,1,0,0,0,0,1,2
"45",0,1,1,1,0,1,1,1,1,2
"46",1,1,1,0,0,1,0,0,2,1
"47",0,1,1,0,0,1,1,1,1,2
"48",1,1,0,0,1,0,0,0,2,1
"49",0,0,1,0,1,0,0,1,1,2
"50",0,0,1,1,0,1,1,0,1,2
"51",0,0,0,0,0,0,1,1,1,2
"52",1,1,1,0,1,0,0,0,2,1
"53",1,0,1,1,1,0,1,0,1,2
"54",0,0,1,1,0,1,1,0,1,2
"55",1,1,1,1,1,0,1,0,2,1
"56",0,0,1,0,0,0,1,1,1,2
"57",0,0,0,0,0,0,1,1,1,2
"58",0,1,0,0,0,0,0,1,1,2
"59",0,1,1,1,1,1,1,1,1,2
"60",1,0,0,1,0,0,1,0,1,2
"61",0,1,1,1,1,0,1,0,1,2
"62",1,1,0,1,0,1,1,0,2,1
"63",0,0,1,0,0,0,0,1,1,2
"64",1,1,1,0,1,1,0,0,2,1
"65",0,1,1,1,0,1,0,1,1,2
"66",0,0,1,0,1,0,0,0,1,2
"67",1,1,1,1,1,1,0,1,2,1
"68",1,1,0,0,1,1,1,1,2,1
"69",0,1,1,1,0,1,1,0,1,2
"70",1,0,0,0,1,0,1,0,1,2
"71",1,1,0,0,1,1,1,1,2,1
"72",1,1,0,1,1,1,0,1,2,1
"73",1,1,0,0,0,1,0,0,2,1
"74",0,1,1,0,0,1,1,1,1,2
"75",0,0,1,1,0,0,0,1,1,2
"76",0,1,1,0,0,1,0,0,1,2
"77",0,1,0,0,0,0,1,0,1,2
"78",1,1,1,1,0,0,0,0,2,1
"79",0,0,1,1,0,0,0,1,1,2
"80",0,1,1,0,0,1,0,0,1,2
"81",0,1,0,1,0,1,0,0,2,1
"82",1,0,1,1,1,0,1,0,1,2
"83",0,1,1,0,0,1,0,1,1,2
"84",0,0,0,0,1,0,0,0,1,2
"85",0,1,1,0,1,0,0,1,1,2
"86",0,0,0,0,0,0,1,1,1,2
"87",1,0,1,1,1,0,1,1,1,2
"88",0,1,0,1,1,1,1,0,1,2
"89",0,0,1,1,1,0,1,1,1,2
"90",1,0,0,0,0,0,1,0,1,2
"91",1,0,0,1,1,0,0,0,1,2
"92",1,0,0,0,0,0,1,1,2,1
"93",0,1,1,1,1,1,1,0,1,2
"94",1,0,1,0,0,0,0,1,1,2
"95",1,1,0,1,0,1,0,0,2,1
"96",1,0,0,0,1,0,0,1,1,2
"97",0,0,0,1,0,0,0,1,1,2
"98",1,0,1,0,1,1,1,1,1,2
"99",0,0,1,0,0,1,0,1,1,2
"100",0,0,0,0,0,1,0,1,1,2
"101",1,1,0,0,0,1,0,0,2,1
"102",0,1,1,0,1,1,0,1,2,1
"103",1,0,1,0,0,0,1,0,1,2
"104",0,0,0,1,1,0,1,0,1,2
"105",0,0,0,0,1,0,0,1,1,2
"106",1,1,0,1,1,0,0,1,2,1
"107",0,0,0,1,0,0,0,1,1,2
"108",0,0,0,0,0,1,1,1,1,2
"109",0,1,1,0,0,1,1,1,1,2
"110",1,1,1,1,1,0,0,0,2,1
"111",0,0,0,1,0,0,0,0,1,2
"112",1,1,1,0,0,0,1,1,2,1
"113",0,0,1,1,1,0,1,0,1,2
"114",1,0,0,0,1,1,0,1,1,2
"115",0,0,1,0,0,1,1,1,1,2
"116",0,1,0,0,1,0,0,1,1,2
"117",0,1,1,1,0,1,0,1,1,2
"118",1,0,1,1,0,1,0,1,1,2
"119",0,0,0,0,1,0,0,1,1,2
"120",1,1,1,0,0,1,1,1,2,1
