"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7
"2",0,0,0,1,0,1,1,1,1,2,3,4,5,8,7,6
"3",0,0,1,0,1,0,0,1,1,2,3,4,5,8,6,7
"4",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7
"5",0,1,0,0,1,0,0,0,1,2,3,4,5,8,6,7
"6",1,0,1,0,0,1,0,0,1,2,3,4,5,6,7,8
"7",1,0,1,0,1,0,0,1,1,2,3,4,5,7,8,6
"8",1,0,0,1,1,1,1,1,1,2,5,3,4,6,8,7
"9",0,1,1,1,0,0,1,1,1,2,3,4,5,6,8,7
"10",1,0,0,1,1,1,0,0,1,5,2,3,6,4,8,7
"11",1,0,1,0,0,1,0,1,1,2,3,4,5,6,7,8
"12",1,0,1,1,0,0,0,1,2,1,3,4,6,5,7,8
"13",0,1,0,0,0,1,0,1,1,2,3,5,4,7,6,8
"14",1,0,1,0,0,1,1,0,1,3,2,4,7,5,6,8
"15",0,1,1,1,1,0,1,1,1,2,3,4,5,6,7,8
"16",0,0,1,0,0,0,1,0,1,2,4,3,7,5,8,6
"17",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7
"18",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7
"19",0,0,0,0,0,1,1,1,1,2,3,4,5,7,6,8
"20",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"21",0,1,0,0,1,0,0,0,1,2,3,4,7,5,6,8
"22",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7
"23",1,0,1,0,1,1,1,0,1,2,4,3,5,6,7,8
"24",0,0,0,1,1,1,1,1,1,2,3,4,5,7,6,8
"25",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"26",1,0,0,1,1,1,0,1,1,2,3,4,5,6,8,7
"27",1,0,0,1,1,1,0,0,2,1,3,6,7,4,5,8
"28",0,1,1,1,1,1,1,0,1,2,3,4,6,8,5,7
"29",1,0,1,1,1,1,0,0,1,2,3,5,4,6,8,7
"30",1,0,0,0,0,0,0,0,1,3,2,5,4,8,6,7
"31",0,0,1,0,1,1,0,1,2,1,4,3,7,5,6,8
"32",0,0,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"33",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7
"34",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"35",0,1,1,0,1,0,1,0,1,2,3,4,6,5,7,8
"36",0,0,1,0,1,1,1,0,1,2,3,5,4,6,7,8
"37",1,0,0,0,1,1,0,1,1,2,3,4,5,6,7,8
"38",1,1,0,0,1,1,1,0,2,1,4,3,6,5,8,7
"39",0,1,1,0,1,0,0,0,1,3,2,6,4,8,5,7
"40",1,0,1,0,1,0,1,0,1,2,3,4,5,7,6,8
"41",0,1,0,1,0,0,0,1,1,2,3,5,4,6,8,7
