"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,0,0,0,1,1,1,3,2,4,6,5,7,8
"2",0,1,1,1,0,0,1,1,1,2,4,3,5,8,6,7
"3",1,0,1,0,1,1,0,1,1,3,2,4,5,8,6,7
"4",0,1,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"5",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7
"6",1,1,0,1,1,1,1,1,2,1,4,3,6,5,8,7
"7",1,1,1,1,0,0,0,0,2,1,4,3,6,5,8,7
"8",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"9",0,0,0,1,1,0,0,1,1,3,2,4,5,8,7,6
"10",0,0,1,1,1,1,0,0,1,2,3,6,5,4,7,8
"11",0,0,0,1,1,1,0,1,1,2,3,4,5,6,8,7
"12",1,0,0,1,1,1,0,1,1,2,3,4,5,8,6,7
"13",0,0,1,0,1,1,1,0,1,2,4,3,5,6,7,8
"14",0,0,1,0,1,1,0,0,2,1,3,5,6,4,7,8
"15",1,1,0,1,0,0,1,0,2,1,4,3,6,5,8,7
"16",1,0,1,1,1,0,0,0,1,3,2,4,5,6,7,8
"17",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"18",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"19",1,0,1,0,1,0,1,1,1,3,2,4,5,6,7,8
"20",0,1,1,1,1,1,1,0,1,2,3,4,6,5,7,8
"21",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"22",0,1,0,1,0,0,0,0,1,2,3,4,5,6,8,7
"23",0,0,0,0,0,1,1,1,1,2,4,3,5,7,6,8
"24",0,1,1,1,1,0,1,0,1,2,3,5,4,6,7,8
"25",1,0,0,0,0,0,1,1,1,4,2,3,7,5,6,8
"26",1,0,1,0,0,1,0,1,1,2,3,4,6,8,5,7
"27",0,0,1,1,1,0,0,0,1,3,2,4,8,7,6,5
"28",0,1,1,0,1,1,0,0,1,3,2,4,6,8,7,5
"29",1,0,1,0,0,0,1,0,1,2,3,4,6,7,5,8
"30",0,1,0,0,0,1,1,0,1,2,3,4,5,6,8,7
"31",0,0,1,1,0,1,0,1,1,2,4,3,6,5,7,8
"32",0,1,1,1,0,1,1,1,1,2,3,5,4,6,7,8
"33",0,0,0,1,0,0,1,1,1,2,3,4,8,5,6,7
"34",0,0,1,0,1,0,1,1,2,1,3,4,6,5,8,7
"35",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7
"36",1,1,0,0,1,1,0,0,2,1,4,3,6,5,8,7
"37",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"38",1,0,0,0,0,1,0,1,1,2,4,3,5,6,8,7
"39",0,1,0,0,1,1,0,1,1,2,3,5,4,6,7,8
"40",0,0,0,0,0,0,0,0,2,1,3,4,5,8,6,7
"41",1,0,0,1,1,1,1,1,1,2,3,4,5,8,6,7
"42",1,0,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"43",0,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7
"44",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7
"45",0,0,1,1,1,0,0,0,1,2,3,4,5,6,8,7
"46",0,1,0,1,0,1,1,1,1,2,3,4,7,6,5,8
"47",0,1,1,1,1,0,0,0,1,3,2,6,4,5,8,7
"48",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7
"49",0,1,1,1,0,1,1,1,1,2,3,6,4,5,7,8
"50",1,1,0,1,0,0,0,0,2,1,4,3,6,5,8,7
"51",0,0,0,1,0,0,0,1,2,1,3,5,4,7,6,8
"52",0,0,1,0,0,1,1,0,2,1,3,4,5,8,7,6
"53",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"54",0,1,0,0,0,0,0,1,2,1,4,3,5,6,7,8
"55",1,1,0,0,1,1,1,0,2,1,4,3,6,5,8,7
"56",1,0,0,1,1,0,1,1,1,2,3,5,4,7,6,8
"57",1,0,0,1,1,1,0,1,1,2,4,3,5,6,7,8
"58",0,1,0,1,1,1,0,0,1,2,4,3,5,6,8,7
"59",1,1,0,1,0,1,0,0,2,1,4,3,6,5,8,7
"60",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"61",0,0,1,0,0,0,0,1,1,3,2,4,5,7,6,8
"62",0,0,0,1,0,1,0,0,1,2,3,4,5,6,7,8
"63",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7
"64",0,0,0,0,1,0,1,1,1,2,3,4,7,5,6,8
"65",0,1,1,0,1,1,0,0,1,2,4,3,5,8,7,6
"66",0,1,0,1,0,0,0,0,1,2,4,3,5,7,6,8
"67",0,0,1,0,0,1,0,1,1,2,3,4,5,6,8,7
"68",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7
"69",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"70",0,0,0,1,1,1,0,0,1,2,3,5,4,8,7,6
"71",0,0,0,0,1,0,0,1,1,2,3,4,7,5,6,8
"72",0,0,0,1,1,0,0,1,1,2,3,4,6,5,8,7
"73",0,0,1,0,1,0,1,0,1,2,4,3,5,7,8,6
"74",1,0,1,1,1,0,1,1,1,2,3,5,4,6,7,8
"75",0,0,1,0,1,1,1,1,1,3,2,4,5,7,6,8
"76",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7
"77",1,0,1,1,0,0,0,0,1,2,4,3,6,5,7,8
"78",0,1,0,0,0,1,1,0,1,2,3,4,6,5,8,7
"79",0,1,1,0,1,0,0,1,1,2,3,4,5,6,7,8
"80",1,1,1,1,0,1,0,1,2,1,4,3,6,5,8,7
"81",0,0,1,1,1,1,1,0,1,2,3,4,5,6,7,8
"82",1,1,0,1,1,0,1,1,2,1,4,3,6,5,8,7
"83",0,0,0,1,1,1,0,0,1,2,3,5,4,6,7,8
"84",0,1,0,0,0,1,0,0,1,2,3,6,4,5,8,7
"85",0,0,1,1,1,0,1,1,1,2,4,3,5,6,7,8
"86",0,0,0,1,0,1,0,1,2,1,4,3,5,7,6,8
"87",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7
"88",1,1,1,0,0,1,1,1,2,1,4,3,6,5,8,7
"89",0,0,1,0,0,1,1,1,1,2,3,4,5,8,7,6
"90",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7
"91",0,0,0,1,0,0,0,0,1,2,4,3,5,6,8,7
"92",1,0,0,0,1,0,1,1,1,2,3,4,8,5,7,6
"93",0,0,1,1,1,0,1,0,1,2,3,4,5,7,6,8
"94",0,1,0,0,1,0,1,0,1,2,3,4,5,6,8,7
"95",1,0,0,0,0,1,1,0,1,2,3,4,7,5,6,8
"96",1,0,1,0,0,1,0,1,1,2,3,6,4,5,7,8
"97",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"98",0,1,0,0,0,1,1,0,1,2,3,4,7,5,6,8
"99",0,0,1,1,0,0,0,0,1,2,4,3,5,6,7,8
"100",1,1,1,1,0,0,0,1,2,1,4,3,6,5,8,7
