"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"2",0,1,0,0,0,1,1,1,1,2,3,4,5,6,8,7
"3",0,1,0,1,1,0,1,1,1,3,2,4,5,8,7,6
"4",0,1,1,1,1,1,0,0,1,3,4,2,5,6,8,7
"5",1,0,0,0,0,1,1,0,1,3,2,5,4,6,7,8
"6",0,0,1,1,1,1,1,0,1,2,3,4,6,5,7,8
"7",0,1,0,1,1,0,1,0,1,2,3,5,4,6,8,7
"8",0,0,0,0,0,1,1,0,1,3,2,4,6,5,7,8
"9",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7
"10",0,1,1,0,1,0,0,1,1,2,3,4,5,6,7,8
"11",0,0,1,1,0,0,0,1,1,2,3,4,5,6,8,7
"12",1,1,1,1,1,1,1,0,2,1,4,3,6,5,8,7
"13",0,1,0,1,1,0,0,1,1,3,2,4,6,5,7,8
"14",1,0,0,0,1,0,1,0,1,2,3,4,5,8,7,6
"15",1,0,1,0,1,0,1,0,1,3,2,4,5,6,8,7
"16",1,1,1,1,0,0,1,1,2,1,4,3,6,5,8,7
"17",1,0,0,1,1,0,1,0,1,4,3,5,2,6,8,7
"18",1,1,1,1,0,0,0,1,2,1,4,3,6,5,8,7
"19",1,0,1,1,1,1,1,1,1,2,4,3,5,8,7,6
"20",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7
"21",0,1,0,0,0,0,1,0,1,2,3,5,4,6,7,8
"22",1,0,0,0,1,1,0,0,1,2,3,5,4,6,8,7
"23",0,0,0,0,1,1,0,1,1,2,4,3,5,8,6,7
"24",0,0,1,0,0,0,1,0,1,2,3,4,5,8,6,7
"25",0,1,0,1,1,0,1,1,2,1,3,4,5,7,6,8
"26",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7
"27",1,0,0,0,1,1,0,0,1,2,5,3,4,6,7,8
"28",0,1,0,1,1,1,1,0,1,2,3,4,6,7,8,5
"29",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7
"30",0,1,0,0,1,0,0,1,1,2,4,3,5,6,7,8
"31",1,1,1,1,1,1,0,0,2,1,4,3,6,5,8,7
"32",1,0,1,1,0,1,0,1,1,2,4,3,5,8,6,7
"33",0,0,0,0,1,0,0,1,1,2,3,4,7,5,6,8
"34",1,1,1,0,0,0,1,1,2,1,4,3,6,5,8,7
"35",1,1,0,0,0,1,1,1,2,1,4,3,6,5,8,7
"36",1,1,0,1,1,1,0,0,2,1,4,3,6,5,8,7
"37",0,1,0,1,0,1,0,0,1,2,3,4,6,5,7,8
"38",0,0,0,1,1,0,0,0,1,2,3,5,4,6,7,8
"39",1,0,0,1,0,0,0,0,1,2,3,4,5,6,7,8
"40",0,0,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"41",0,1,1,1,1,0,0,0,1,3,2,4,6,7,5,8
"42",0,1,1,0,0,0,0,0,1,2,4,3,5,6,8,7
"43",1,0,1,1,0,0,1,1,1,2,3,4,5,6,8,7
"44",1,1,0,1,1,1,0,0,2,1,4,3,6,5,8,7
"45",1,0,0,1,0,1,0,1,1,2,3,4,5,6,7,8
"46",1,0,1,0,0,1,0,1,1,2,3,5,4,6,7,8
"47",0,1,1,1,0,1,1,1,2,1,3,4,5,7,6,8
"48",0,1,1,0,1,0,0,1,1,2,4,3,6,5,7,8
"49",0,0,0,1,0,0,1,0,1,2,3,4,5,6,7,8
"50",0,1,0,0,0,1,0,0,1,2,3,4,5,6,8,7
"51",0,1,0,0,0,1,1,1,1,2,3,4,7,5,8,6
"52",1,1,0,0,0,0,1,0,2,1,4,3,6,5,8,7
"53",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
