"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,0,1,1,1,0,1,3,4,2,6,7,5,8
"2",0,1,1,1,1,0,1,0,1,2,3,4,5,7,6,8
"3",1,1,1,1,0,1,0,0,2,1,4,3,6,5,8,7
"4",1,0,0,1,1,1,1,1,1,3,2,5,4,8,7,6
"5",1,0,1,0,1,0,1,1,1,2,3,4,5,8,7,6
"6",0,0,0,1,1,0,1,1,2,1,3,4,7,5,6,8
"7",0,0,0,0,1,0,1,1,1,2,3,4,5,6,8,7
"8",0,1,1,0,0,0,1,0,1,2,3,4,5,6,7,8
"9",0,0,0,1,1,1,0,0,1,2,3,4,7,6,8,5
"10",0,1,0,1,1,1,0,1,1,2,3,4,5,8,7,6
"11",0,0,1,1,0,1,1,1,1,2,3,5,6,4,7,8
"12",1,0,1,0,1,1,1,0,2,1,3,6,5,4,8,7
"13",1,0,1,1,1,0,1,1,1,3,2,5,4,6,7,8
"14",1,0,0,1,1,0,0,0,1,2,3,4,5,8,6,7
"15",1,0,1,0,1,0,0,1,1,2,4,3,5,6,7,8
"16",0,0,0,0,0,1,0,1,1,2,3,6,5,4,7,8
"17",0,0,0,1,1,1,1,1,1,2,4,3,5,7,8,6
"18",0,1,1,1,1,0,1,0,1,3,2,4,5,7,6,8
"19",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7
"20",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"21",1,1,1,1,0,0,0,0,2,1,4,3,6,5,8,7
"22",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7
"23",0,1,1,1,1,1,0,0,1,2,3,4,5,8,6,7
"24",0,1,1,1,0,0,1,1,1,2,3,4,5,7,6,8
"25",0,1,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"26",0,0,0,0,1,0,0,1,1,3,2,5,4,7,8,6
"27",1,0,1,1,1,1,1,1,1,2,3,4,5,7,8,6
"28",1,0,1,0,0,0,0,0,1,2,3,6,5,4,8,7
"29",1,1,1,1,0,1,0,1,2,1,4,3,6,5,8,7
"30",0,1,1,0,1,1,1,0,1,2,3,4,5,6,7,8
"31",1,1,0,0,0,1,1,1,2,1,4,3,6,5,8,7
"32",0,0,0,0,0,1,1,0,2,1,3,4,7,6,5,8
"33",1,1,1,1,0,0,0,0,2,1,4,3,6,5,8,7
"34",0,0,1,0,1,0,1,1,1,2,3,4,8,6,5,7
"35",1,0,1,0,1,1,0,0,1,2,3,4,5,8,6,7
"36",0,0,1,1,1,0,1,1,1,2,3,4,6,5,7,8
"37",1,1,0,1,0,1,0,0,2,1,4,3,6,5,8,7
"38",0,1,1,0,0,0,1,0,1,3,2,4,5,6,7,8
"39",0,1,1,1,1,1,0,1,1,2,3,4,5,7,6,8
"40",0,0,1,1,1,1,1,0,1,2,3,5,7,4,6,8
"41",0,1,0,0,0,1,0,1,1,2,3,4,5,7,8,6
"42",0,0,1,0,1,0,1,1,1,2,3,4,5,6,7,8
"43",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7
"44",0,1,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"45",0,1,1,1,0,0,0,0,1,2,3,4,5,6,7,8
"46",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7
"47",0,1,1,0,0,1,0,0,1,3,2,4,6,5,8,7
"48",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7
"49",1,1,1,1,0,1,1,1,2,1,4,3,6,5,8,7
"50",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7
"51",0,0,0,0,1,0,1,1,2,1,3,4,8,5,6,7
"52",0,1,1,1,1,1,1,1,1,2,3,4,6,7,5,8
"53",1,0,1,1,0,1,1,0,1,2,4,3,6,5,7,8
"54",0,0,0,0,0,1,1,0,1,2,3,4,5,6,8,7
"55",1,0,1,0,1,1,1,1,1,2,4,3,5,6,8,7
"56",1,0,0,0,1,1,0,0,1,2,3,6,4,5,7,8
"57",0,0,1,0,0,1,1,0,1,2,3,4,5,6,7,8
"58",0,1,0,1,1,0,1,0,1,2,3,7,4,6,5,8
"59",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"60",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"61",1,0,1,1,1,0,0,0,1,3,2,4,5,6,7,8
"62",0,1,1,1,0,1,0,1,1,2,3,4,5,7,6,8
"63",1,0,1,0,0,0,0,0,1,2,7,3,4,6,5,8
"64",1,1,0,0,1,1,0,0,2,1,4,3,6,5,8,7
"65",0,0,0,1,1,0,0,1,1,3,2,5,7,4,6,8
"66",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"67",0,1,0,0,1,1,1,1,1,2,3,4,6,5,7,8
"68",0,1,1,1,1,0,1,0,1,2,3,4,6,7,5,8
"69",0,0,1,0,0,0,0,0,1,2,4,3,6,5,7,8
"70",0,1,1,1,0,0,1,1,1,2,3,5,4,7,6,8
"71",1,1,0,0,0,1,0,1,2,1,4,3,6,5,8,7
"72",0,0,1,1,1,0,1,1,1,2,3,4,5,6,7,8
"73",0,0,1,1,0,0,0,1,1,3,2,4,5,6,7,8
"74",0,0,0,1,1,1,1,1,1,2,3,4,5,8,6,7
"75",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7
"76",0,1,0,0,0,0,0,1,1,2,3,4,6,8,5,7
"77",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7
"78",0,0,0,0,0,1,1,1,1,2,3,4,6,5,8,7
"79",0,0,0,0,1,1,1,0,1,2,3,5,4,8,6,7
"80",1,0,0,0,1,1,0,0,1,2,3,5,4,6,7,8
"81",0,0,0,1,0,1,0,1,1,2,3,4,6,7,5,8
"82",0,1,0,1,1,0,1,0,1,3,2,4,7,5,6,8
"83",0,0,1,1,1,1,0,1,1,2,4,3,5,7,6,8
"84",1,1,1,0,1,0,0,0,2,1,4,3,6,5,8,7
"85",0,1,0,1,0,0,0,1,1,2,3,4,5,6,8,7
"86",0,1,1,0,1,0,0,1,1,3,2,4,5,8,6,7
"87",0,1,1,1,0,0,0,1,1,2,3,6,4,7,5,8
"88",0,0,1,1,0,0,1,0,2,1,3,8,4,5,6,7
"89",0,1,1,1,1,0,0,1,1,2,3,4,6,7,5,8
"90",1,1,1,1,1,0,1,0,2,1,4,3,6,5,8,7
"91",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"92",0,1,0,1,0,1,0,0,1,2,3,4,5,6,7,8
