"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,0,1,0,1,0,1,2,1
"2",1,0,0,1,0,0,0,0,1,2
"3",1,0,1,1,1,0,0,0,1,2
"4",1,1,1,1,0,1,1,0,2,1
"5",1,0,1,0,1,1,1,1,1,2
"6",1,0,0,0,1,0,0,1,1,2
"7",1,0,1,0,1,0,0,1,1,2
"8",1,0,0,1,1,0,0,0,1,2
"9",0,0,0,0,1,1,0,1,1,2
"10",1,0,1,0,0,0,1,1,1,2
"11",1,0,0,1,0,1,1,0,1,2
"12",0,1,1,0,0,0,0,1,1,2
"13",0,0,1,0,1,1,0,0,1,2
"14",1,0,0,1,0,1,1,0,1,2
"15",0,1,0,0,0,0,0,0,1,2
"16",1,1,1,1,0,1,0,0,2,1
"17",0,1,0,1,0,1,0,1,1,2
"18",0,1,1,0,0,0,1,0,2,1
"19",0,0,0,1,1,0,1,0,1,2
"20",1,1,1,1,1,1,1,1,2,1
"21",0,1,1,1,0,1,1,1,1,2
"22",1,0,1,1,0,0,0,0,1,2
"23",1,1,1,0,0,0,1,0,2,1
"24",1,0,1,1,1,0,0,0,1,2
"25",1,0,1,1,0,0,1,1,1,2
"26",1,0,0,0,0,1,1,0,1,2
"27",0,1,1,1,1,0,0,0,1,2
"28",1,0,1,0,1,1,1,0,1,2
"29",1,0,1,1,0,1,1,1,1,2
"30",1,0,1,0,1,1,0,0,1,2
"31",0,0,1,0,1,0,0,0,1,2
"32",0,0,0,0,1,1,0,1,1,2
"33",1,0,1,0,0,1,1,1,2,1
"34",1,0,1,1,1,0,1,0,1,2
"35",0,1,0,1,1,0,1,1,1,2
"36",0,1,0,0,0,1,1,0,2,1
"37",1,1,0,0,1,1,0,0,2,1
"38",1,1,0,0,1,0,1,1,2,1
"39",0,0,1,0,1,1,1,0,1,2
"40",1,1,0,1,1,1,0,0,2,1
"41",0,1,1,0,1,0,0,0,1,2
"42",0,0,0,0,0,0,1,0,1,2
"43",1,0,0,1,1,1,1,1,2,1
"44",1,0,0,1,0,0,0,1,1,2
"45",1,0,0,1,0,1,1,0,1,2
"46",1,0,1,0,1,1,1,0,1,2
"47",1,1,1,0,0,1,1,0,2,1
"48",0,1,1,1,0,1,0,1,1,2
"49",0,1,1,0,0,0,0,0,2,1
"50",1,1,1,0,1,0,1,1,2,1
"51",0,0,1,1,1,0,0,1,2,1
"52",0,0,1,1,0,0,1,0,1,2
"53",1,1,1,1,0,1,0,1,2,1
"54",0,0,1,1,0,1,0,1,1,2
"55",1,0,1,1,0,0,0,0,1,2
"56",0,0,1,1,1,1,0,0,1,2
"57",1,1,1,1,0,1,0,0,2,1
"58",1,1,1,0,0,1,1,0,2,1
"59",0,1,1,1,1,1,0,0,1,2
"60",0,0,0,1,1,0,0,0,1,2
"61",1,0,1,0,0,0,0,1,1,2
"62",1,0,0,1,1,0,1,1,1,2
"63",0,0,1,0,0,1,1,1,1,2
"64",1,0,1,0,0,0,1,1,1,2
"65",1,0,1,1,1,1,1,1,1,2
"66",0,1,1,0,1,1,1,1,1,2
"67",1,1,1,1,0,1,0,0,2,1
"68",1,1,1,1,0,1,0,1,2,1
"69",0,0,0,0,0,0,0,1,1,2
"70",0,0,1,0,1,1,0,0,1,2
"71",0,0,0,0,0,1,0,0,1,2
"72",1,1,1,1,1,1,0,1,2,1
"73",0,1,1,1,1,1,1,0,1,2
"74",0,1,0,1,1,0,0,0,1,2
"75",0,1,1,1,0,1,0,0,1,2
"76",1,0,1,1,1,1,1,1,1,2
"77",1,1,0,0,1,0,1,0,2,1
"78",0,1,0,1,1,0,0,1,1,2
"79",0,0,0,0,0,0,1,1,1,2
"80",1,1,0,1,0,0,1,1,2,1
"81",1,1,1,1,1,0,0,0,2,1
"82",1,0,1,0,1,1,0,0,1,2
"83",1,1,0,1,1,0,1,1,2,1
"84",1,1,0,0,1,1,1,1,2,1
"85",0,1,0,0,0,1,0,0,1,2
"86",0,1,0,1,1,1,0,0,1,2
"87",0,0,1,1,0,0,1,1,1,2
"88",0,1,0,1,0,0,0,1,1,2
"89",1,1,1,0,1,1,0,0,2,1
"90",0,1,1,0,1,1,0,0,1,2
"91",1,0,1,1,1,0,0,0,1,2
"92",0,0,0,0,1,1,1,0,2,1
"93",0,0,1,0,1,1,1,1,1,2
"94",0,0,1,0,0,1,0,0,1,2
"95",1,1,0,1,0,0,0,1,2,1
"96",1,1,1,1,0,1,0,0,2,1
"97",0,0,1,1,0,0,1,1,1,2
"98",0,1,1,0,0,1,0,1,1,2
"99",1,0,0,0,1,0,0,0,1,2
"100",0,0,1,0,0,0,0,1,1,2
