"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,0,1,0,1,1,1,2
"2",0,0,0,0,0,0,1,1,1,2
"3",1,1,1,0,1,0,1,1,2,1
"4",1,1,1,0,0,0,0,0,2,1
"5",0,1,0,1,0,0,0,1,1,2
"6",0,0,1,1,0,1,1,1,1,2
"7",0,0,0,0,0,0,1,1,1,2
"8",1,0,0,0,1,0,1,0,1,2
"9",1,1,0,0,0,1,1,0,2,1
"10",1,1,1,1,0,1,0,1,2,1
"11",0,1,0,0,0,0,1,1,1,2
"12",0,1,1,0,0,0,1,0,1,2
"13",1,1,0,0,0,0,0,0,2,1
"14",0,0,1,1,0,0,1,1,1,2
"15",1,1,1,0,0,0,0,1,2,1
"16",0,1,0,1,0,0,1,1,1,2
"17",1,1,0,0,1,0,0,0,2,1
"18",1,0,0,0,1,1,0,0,1,2
"19",0,1,1,1,0,0,0,1,1,2
"20",1,1,1,1,0,1,0,0,2,1
"21",0,0,0,1,0,0,1,0,1,2
"22",1,1,1,0,1,1,0,1,2,1
"23",1,1,0,0,0,1,1,1,2,1
"24",1,1,1,0,0,0,1,1,2,1
"25",1,0,1,0,0,1,1,0,1,2
"26",0,0,0,1,0,0,0,0,1,2
"27",0,0,1,0,0,0,1,1,1,2
"28",1,1,0,0,1,1,0,1,2,1
"29",0,1,1,0,1,0,0,1,1,2
"30",0,0,0,1,0,1,1,1,1,2
"31",0,0,1,1,1,1,1,1,2,1
"32",0,0,1,1,1,1,0,1,1,2
"33",0,0,0,0,0,1,0,1,1,2
"34",1,0,0,0,1,1,1,1,1,2
"35",0,0,0,1,0,0,1,1,1,2
"36",0,1,0,0,0,0,1,1,1,2
"37",0,1,0,0,1,0,1,0,2,1
"38",0,1,1,1,0,0,0,0,1,2
"39",0,1,1,0,0,1,1,1,1,2
"40",0,0,0,0,1,1,0,0,1,2
"41",0,0,1,1,0,1,1,0,1,2
"42",0,1,1,1,0,0,1,1,1,2
"43",0,1,0,1,1,0,0,0,1,2
"44",1,1,0,1,1,1,1,0,2,1
"45",1,1,1,0,0,1,0,0,2,1
"46",1,1,0,1,0,1,1,0,2,1
"47",1,0,0,1,0,1,1,1,1,2
"48",0,1,1,1,1,1,1,1,1,2
"49",1,1,0,0,0,0,1,1,2,1
"50",1,0,1,1,0,0,0,0,1,2
"51",1,0,0,1,0,1,1,0,1,2
"52",0,0,0,1,0,0,1,0,1,2
"53",0,1,0,1,1,0,0,0,1,2
"54",1,0,1,1,0,0,0,1,1,2
"55",0,0,1,0,0,1,1,1,1,2
"56",1,1,0,0,1,0,0,1,2,1
"57",0,0,1,0,1,1,1,0,1,2
"58",1,0,1,0,1,0,1,1,1,2
"59",1,1,0,0,1,1,1,1,2,1
"60",1,0,0,1,1,0,1,1,1,2
"61",0,1,0,1,1,0,1,0,1,2
"62",1,0,1,1,1,1,0,1,1,2
"63",1,0,1,1,0,1,1,0,1,2
"64",1,1,1,0,1,1,0,1,2,1
"65",1,1,1,0,1,0,1,1,2,1
"66",0,0,0,0,0,1,1,0,1,2
"67",1,1,1,0,1,0,0,0,2,1
"68",0,1,1,0,0,1,0,0,1,2
"69",1,1,0,1,1,1,0,1,2,1
"70",0,0,1,0,1,0,0,1,2,1
"71",0,0,0,1,1,0,1,0,1,2
"72",0,0,0,1,0,1,1,1,2,1
"73",0,0,0,1,0,0,1,1,1,2
"74",0,0,0,0,1,1,1,0,1,2
"75",1,1,1,1,1,1,0,1,2,1
"76",1,0,0,0,1,1,1,0,1,2
"77",0,0,1,0,1,0,1,0,1,2
"78",1,0,1,1,0,1,1,0,1,2
"79",1,1,0,1,1,0,0,0,2,1
"80",0,0,0,1,0,0,0,0,1,2
"81",1,1,0,0,0,0,1,1,2,1
"82",0,0,0,0,1,1,0,1,1,2
"83",0,1,1,0,0,0,1,1,1,2
"84",0,0,1,1,0,1,1,0,1,2
"85",1,0,1,1,1,1,0,0,1,2
"86",0,0,0,1,1,1,0,1,1,2
"87",1,1,0,1,1,0,1,0,2,1
"88",1,1,0,0,1,0,1,1,2,1
"89",0,1,0,1,1,1,1,1,2,1
"90",1,1,0,0,1,0,1,0,2,1
"91",1,0,0,1,1,0,0,0,1,2
"92",0,1,1,1,1,1,0,0,1,2
"93",0,1,1,0,0,0,0,1,1,2
"94",1,0,1,1,1,1,1,1,2,1
"95",1,1,1,1,1,0,0,1,2,1
"96",0,0,1,1,1,0,1,0,1,2
"97",1,0,0,0,0,0,0,0,1,2
"98",1,1,0,1,0,0,0,1,2,1
"99",0,1,1,0,1,1,1,0,1,2
"100",0,1,0,1,1,1,1,1,1,2
