"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,1,0,1,1,1,0,1,2
"2",0,0,1,0,1,0,0,1,1,2
"3",1,0,0,0,1,0,1,1,1,2
"4",1,1,1,1,0,0,1,0,2,1
"5",0,1,0,0,0,1,0,1,1,2
"6",1,1,1,1,0,0,1,0,2,1
"7",1,0,0,0,1,0,0,0,1,2
"8",0,1,1,1,0,1,1,1,1,2
"9",0,0,1,0,1,1,1,0,1,2
"10",0,0,1,1,0,1,0,0,1,2
"11",1,1,0,0,0,0,1,0,2,1
"12",0,1,1,1,1,0,0,0,1,2
"13",1,1,0,0,0,1,0,1,2,1
"14",1,1,0,0,1,0,0,0,2,1
"15",0,1,0,1,0,1,1,1,2,1
"16",1,1,0,1,0,1,0,0,2,1
"17",0,1,1,0,1,0,1,0,1,2
"18",1,1,1,0,0,1,1,1,2,1
"19",1,0,1,0,0,0,0,1,1,2
"20",0,0,0,1,0,1,0,1,1,2
"21",0,0,0,0,0,1,1,1,2,1
"22",0,1,0,0,0,1,1,0,1,2
"23",1,0,0,1,1,1,0,0,1,2
"24",0,0,1,1,1,1,1,0,1,2
"25",1,1,0,1,1,0,1,1,2,1
"26",0,0,1,1,0,1,1,1,1,2
"27",1,1,1,0,1,1,0,1,2,1
"28",1,0,0,0,1,0,1,0,1,2
"29",1,1,0,1,1,1,0,0,2,1
"30",0,0,0,1,1,0,1,0,2,1
"31",0,0,0,0,1,1,1,0,1,2
"32",1,0,1,1,1,0,1,0,1,2
"33",1,0,1,0,1,0,0,0,1,2
"34",1,1,1,0,1,0,1,0,2,1
"35",0,0,0,0,1,0,0,0,2,1
"36",0,1,1,1,1,1,0,1,1,2
"37",0,1,1,1,1,0,1,1,1,2
"38",1,0,0,0,1,0,1,1,2,1
"39",0,0,1,1,1,1,0,0,1,2
"40",0,1,0,1,1,1,1,0,1,2
"41",1,1,1,0,0,1,1,1,2,1
"42",1,0,0,1,1,0,1,0,1,2
"43",1,1,0,1,1,0,0,0,2,1
"44",1,0,0,0,0,1,1,0,2,1
"45",0,1,1,1,1,0,1,0,1,2
"46",0,0,1,1,1,0,0,0,1,2
"47",0,1,1,0,1,0,1,0,1,2
"48",0,0,1,1,1,0,0,1,1,2
"49",1,1,1,0,0,1,1,1,2,1
"50",0,0,1,0,0,1,0,0,2,1
"51",1,0,1,1,1,0,1,0,1,2
"52",0,0,1,1,0,0,1,1,1,2
"53",1,1,0,0,1,1,0,0,2,1
"54",1,1,0,0,1,0,1,1,2,1
"55",1,0,1,1,0,0,1,0,1,2
"56",1,0,1,1,1,0,0,1,1,2
"57",0,0,0,1,0,1,1,1,1,2
"58",0,1,1,0,1,1,1,0,1,2
"59",1,1,0,0,1,1,1,0,2,1
"60",0,1,1,0,1,0,0,1,1,2
"61",0,1,0,0,1,1,0,1,1,2
"62",0,0,0,0,0,1,1,1,1,2
"63",0,0,0,1,1,0,1,1,1,2
"64",1,0,1,1,0,0,0,1,1,2
"65",0,1,1,0,0,0,0,0,1,2
"66",1,1,1,1,1,1,1,0,2,1
"67",0,1,1,1,0,1,0,0,1,2
"68",0,0,1,0,0,1,1,0,2,1
"69",0,0,0,0,1,0,0,0,1,2
"70",1,0,1,1,0,0,1,1,1,2
"71",1,0,1,1,1,1,0,1,1,2
"72",1,1,0,1,1,0,1,1,2,1
"73",1,0,0,1,1,0,1,0,2,1
"74",1,0,0,1,0,1,0,1,1,2
"75",1,0,0,0,0,1,0,1,2,1
"76",1,0,1,1,1,0,0,1,1,2
"77",1,0,1,0,0,0,0,0,1,2
"78",1,0,0,1,0,1,1,1,1,2
"79",0,1,1,1,1,1,0,0,1,2
"80",1,1,1,0,0,1,1,1,2,1
"81",1,0,1,0,1,0,0,0,1,2
"82",1,0,1,0,0,1,1,0,1,2
"83",0,0,0,0,1,1,1,1,1,2
"84",0,1,1,0,0,0,1,0,1,2
"85",0,1,1,0,1,0,1,0,1,2
"86",1,0,0,0,0,0,0,1,1,2
"87",0,1,1,1,1,1,0,1,1,2
"88",1,1,0,0,0,0,1,0,2,1
"89",1,0,0,0,1,0,0,1,1,2
"90",0,1,0,0,1,0,1,0,1,2
"91",1,0,1,0,0,0,1,1,1,2
"92",0,1,0,1,0,1,1,1,1,2
"93",0,1,1,1,1,0,1,1,1,2
"94",1,1,1,0,0,0,0,0,2,1
"95",0,0,1,1,0,1,1,0,1,2
"96",0,1,0,0,0,0,0,0,1,2
"97",0,0,0,1,0,0,1,1,1,2
"98",1,0,0,0,0,1,0,1,1,2
"99",0,0,1,1,1,0,0,0,1,2
"100",0,1,1,0,1,1,1,1,1,2
