"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,0,1,0,1,1,0,1,2
"2",1,1,0,1,1,1,0,1,2,1
"3",0,0,0,0,0,0,0,0,1,2
"4",1,0,0,0,1,0,0,0,1,2
"5",0,0,0,1,1,0,1,0,1,2
"6",0,1,1,1,0,0,1,1,1,2
"7",0,1,0,1,0,0,0,0,1,2
"8",1,0,1,1,0,0,1,1,1,2
"9",0,1,1,1,0,1,0,0,1,2
"10",0,0,1,1,1,1,0,0,1,2
"11",1,1,0,0,1,0,1,0,2,1
"12",1,1,1,0,0,1,0,1,2,1
"13",0,1,1,0,1,0,1,1,2,1
"14",1,1,0,1,0,1,1,0,2,1
"15",0,1,0,1,0,0,1,1,1,2
"16",0,1,0,1,1,0,1,1,1,2
"17",1,0,1,1,1,0,0,1,1,2
"18",1,1,0,0,0,0,0,1,2,1
"19",1,1,1,1,0,0,1,1,2,1
"20",0,0,0,1,1,0,1,0,2,1
"21",0,1,1,1,1,0,1,0,1,2
"22",0,1,1,1,0,0,0,0,1,2
"23",0,1,1,0,0,1,1,0,1,2
"24",0,0,1,0,1,0,0,0,1,2
"25",1,0,1,1,1,1,0,0,1,2
"26",0,0,1,1,0,1,1,1,1,2
"27",1,1,1,1,0,0,0,1,2,1
"28",1,0,0,1,0,0,1,0,1,2
"29",1,0,0,1,1,0,1,1,1,2
"30",1,0,0,0,0,1,1,1,1,2
"31",1,1,0,1,1,0,0,0,2,1
"32",0,1,1,1,0,1,0,0,1,2
"33",1,1,0,0,1,1,1,1,2,1
"34",1,0,0,1,0,0,1,0,2,1
"35",0,0,0,1,1,1,1,0,1,2
"36",0,0,1,0,0,1,1,0,1,2
"37",0,1,1,1,1,0,0,1,1,2
"38",0,0,1,1,1,0,0,1,1,2
"39",0,1,0,0,1,0,1,1,1,2
"40",0,1,0,0,0,0,0,0,1,2
"41",0,1,0,0,1,0,1,0,1,2
"42",1,1,0,1,0,0,0,1,2,1
"43",1,1,0,0,1,1,0,0,2,1
"44",1,1,1,1,0,0,0,0,2,1
"45",0,0,1,0,1,1,0,1,1,2
"46",1,0,1,1,1,0,0,1,1,2
"47",0,1,0,0,0,1,0,1,2,1
"48",0,1,1,0,0,0,1,0,1,2
"49",0,1,1,0,0,1,1,1,1,2
"50",1,0,1,1,1,1,1,0,2,1
"51",1,0,0,0,1,1,1,0,1,2
"52",1,0,0,0,1,1,1,1,2,1
"53",1,0,0,0,1,1,0,1,1,2
"54",0,1,0,1,1,1,1,1,1,2
"55",0,0,0,0,1,0,0,0,1,2
"56",1,1,1,0,1,1,1,1,2,1
"57",0,1,1,0,0,0,1,1,1,2
"58",0,1,1,1,1,0,1,1,1,2
"59",1,1,1,1,0,1,0,1,2,1
"60",0,0,0,0,1,0,0,1,1,2
"61",1,1,1,0,1,0,1,0,2,1
"62",0,1,1,1,0,0,1,1,1,2
"63",1,0,1,0,1,1,0,0,2,1
"64",0,1,0,1,0,1,0,1,1,2
"65",1,1,1,1,1,1,1,0,2,1
"66",1,1,1,0,0,1,1,0,2,1
"67",1,0,0,1,0,1,0,1,1,2
"68",1,0,0,1,1,1,1,1,1,2
"69",0,1,1,0,1,0,0,0,1,2
"70",1,0,0,1,1,0,0,0,1,2
"71",1,1,0,0,0,1,1,1,2,1
"72",0,1,0,0,1,0,1,0,1,2
"73",1,0,0,0,0,0,0,1,1,2
"74",1,1,1,0,0,0,1,0,2,1
"75",0,0,1,0,0,1,0,1,1,2
"76",0,1,1,0,0,0,1,0,1,2
"77",0,1,0,0,1,1,1,1,1,2
"78",0,0,0,1,1,0,0,0,1,2
"79",1,1,1,0,1,1,0,0,2,1
"80",1,0,0,0,1,0,0,0,1,2
"81",1,0,1,1,1,0,0,1,1,2
"82",0,1,0,1,1,0,1,1,1,2
"83",1,0,0,0,1,0,1,1,1,2
"84",1,0,0,0,1,1,0,0,1,2
"85",1,1,1,0,1,0,1,0,2,1
"86",1,0,1,1,0,0,0,1,1,2
"87",0,1,0,0,1,0,1,0,1,2
"88",0,0,1,0,1,0,1,1,1,2
"89",0,1,1,0,0,0,0,1,1,2
"90",1,1,1,0,1,0,1,0,2,1
"91",0,1,0,0,1,1,0,0,2,1
"92",0,0,1,1,1,1,0,0,2,1
"93",1,1,1,0,1,1,0,0,2,1
"94",1,0,0,1,0,0,1,0,1,2
"95",1,1,1,0,1,0,0,1,2,1
"96",1,1,1,1,1,0,0,0,2,1
"97",1,1,1,1,0,1,1,0,2,1
"98",0,1,0,1,1,0,1,0,1,2
"99",0,0,1,1,0,0,0,1,1,2
"100",1,0,1,0,0,0,1,0,1,2
