"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,0,1,1,0,0,1,2
"2",0,0,0,0,1,1,0,0,1,2
"3",0,1,1,0,1,0,0,1,1,2
"4",0,0,1,1,1,1,1,0,2,1
"5",0,1,0,0,0,1,0,1,1,2
"6",0,1,1,1,1,0,1,0,2,1
"7",0,1,1,1,1,0,1,1,1,2
"8",0,1,1,1,0,0,0,0,1,2
"9",1,1,0,1,1,1,0,0,2,1
"10",1,1,1,0,1,1,1,0,2,1
"11",0,1,1,1,1,1,1,0,2,1
"12",0,1,0,0,0,1,1,1,1,2
"13",1,0,0,1,1,1,0,1,1,2
"14",0,0,0,0,0,0,1,1,1,2
"15",1,1,0,1,0,1,1,1,2,1
"16",0,0,1,1,0,1,1,1,1,2
"17",1,1,1,0,0,1,0,1,2,1
"18",1,1,0,1,1,1,1,1,2,1
"19",0,1,0,1,0,0,0,1,1,2
"20",1,1,1,0,1,1,1,1,2,1
"21",1,0,0,0,1,0,0,0,1,2
"22",0,1,1,0,1,0,0,1,1,2
"23",1,0,0,1,0,0,0,1,1,2
"24",1,0,1,0,0,0,1,0,1,2
"25",0,0,0,0,1,0,0,0,2,1
"26",0,0,0,0,1,1,0,1,1,2
"27",1,1,0,0,1,0,0,0,2,1
"28",1,0,1,1,1,0,0,1,1,2
"29",0,0,0,0,1,0,1,1,1,2
"30",0,0,1,1,0,0,1,0,1,2
"31",0,1,1,1,0,1,0,0,2,1
"32",0,1,1,1,0,1,0,1,1,2
"33",1,1,0,0,0,0,0,0,2,1
"34",0,1,1,1,0,0,1,0,1,2
"35",0,1,1,0,0,0,0,1,1,2
"36",0,1,1,1,1,0,1,0,1,2
"37",1,1,0,0,0,0,1,1,2,1
"38",0,1,0,0,0,0,0,1,1,2
"39",1,0,0,1,1,1,1,0,1,2
"40",0,1,0,1,0,1,1,0,1,2
"41",1,1,1,1,1,1,1,0,2,1
"42",0,0,1,0,1,0,0,1,1,2
"43",1,0,0,0,0,1,1,1,1,2
"44",1,1,1,1,0,1,1,1,2,1
"45",0,1,0,1,0,0,0,0,1,2
"46",0,0,1,1,0,0,0,0,1,2
"47",0,1,0,0,0,1,1,0,1,2
"48",0,0,1,0,0,1,1,0,1,2
"49",0,1,0,1,1,1,1,1,1,2
"50",0,0,0,1,0,0,1,0,1,2
"51",0,1,0,1,0,0,1,1,1,2
"52",0,1,0,0,1,0,1,1,2,1
"53",0,0,0,0,1,1,0,0,1,2
"54",1,1,0,0,1,1,0,0,2,1
"55",0,1,1,0,1,0,1,1,1,2
"56",1,0,1,1,1,1,1,0,1,2
"57",1,1,0,1,0,0,1,0,2,1
"58",0,0,1,1,1,1,1,0,1,2
"59",0,0,0,1,1,1,1,1,1,2
"60",0,1,1,0,1,1,0,0,1,2
"61",1,0,0,1,0,0,0,0,1,2
"62",1,0,0,1,0,1,0,1,1,2
"63",1,1,0,1,0,0,0,1,2,1
"64",1,1,1,1,1,0,1,0,2,1
"65",0,0,1,0,0,1,1,1,1,2
"66",1,1,0,0,1,1,1,0,2,1
"67",0,0,0,1,1,1,0,1,1,2
"68",0,0,0,0,0,1,0,1,1,2
"69",0,1,0,1,1,0,1,0,1,2
"70",0,1,0,1,0,1,1,0,2,1
"71",0,1,0,0,1,0,1,1,1,2
"72",0,0,1,0,1,1,1,0,1,2
"73",1,0,0,0,0,0,0,1,1,2
"74",0,1,0,0,1,1,0,1,1,2
"75",1,1,0,1,0,0,1,0,2,1
"76",1,1,0,1,0,1,0,0,2,1
"77",0,0,0,0,1,0,1,1,1,2
"78",1,0,1,1,1,0,1,0,1,2
"79",1,1,0,1,0,0,0,0,2,1
"80",1,1,1,1,0,0,1,0,2,1
"81",0,0,0,0,1,0,0,0,1,2
"82",0,0,0,0,0,0,1,0,1,2
"83",1,0,0,0,0,1,0,1,2,1
"84",0,0,0,1,0,1,0,1,1,2
"85",0,1,1,0,1,1,0,0,1,2
"86",0,1,0,0,0,0,0,1,1,2
"87",1,0,0,0,0,0,0,1,1,2
"88",0,0,0,1,0,0,1,0,2,1
"89",1,0,1,0,0,1,0,0,1,2
"90",1,0,1,1,1,1,0,0,1,2
"91",0,1,0,0,1,1,1,0,1,2
"92",1,1,0,1,1,1,0,0,2,1
"93",1,1,1,0,1,0,1,0,2,1
"94",0,1,1,1,0,1,1,1,1,2
"95",0,0,0,1,0,0,1,1,1,2
"96",0,0,1,0,0,1,1,1,1,2
"97",0,0,1,0,1,0,1,0,1,2
"98",1,0,0,0,0,1,1,1,1,2
"99",1,0,0,1,0,1,1,0,2,1
"100",1,1,0,1,0,1,1,1,2,1
