"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,1,1,1,0,0,1,2
"2",1,1,1,1,1,0,0,0,2,1
"3",1,0,0,0,0,0,0,1,1,2
"4",0,1,1,0,0,0,0,0,1,2
"5",0,1,1,1,0,0,1,0,1,2
"6",1,1,1,1,1,1,1,0,2,1
"7",1,1,0,1,0,0,0,1,2,1
"8",0,0,1,0,0,1,1,0,1,2
"9",1,0,0,1,0,1,0,1,1,2
"10",0,1,1,1,1,0,1,1,1,2
"11",1,0,0,0,1,0,0,0,1,2
"12",0,0,1,0,0,0,0,0,1,2
"13",1,1,0,0,1,1,1,0,2,1
"14",0,0,0,1,1,0,1,0,1,2
"15",0,0,1,1,0,1,1,0,1,2
"16",0,1,0,1,1,1,0,0,1,2
"17",0,0,0,1,1,0,0,1,1,2
"18",1,0,0,1,0,0,1,0,2,1
"19",1,0,1,1,0,0,0,0,1,2
"20",1,0,1,1,0,0,0,1,1,2
"21",0,0,1,1,0,0,1,0,1,2
"22",0,0,0,0,1,1,1,1,2,1
"23",0,1,0,0,0,0,1,0,1,2
"24",0,0,1,1,0,1,1,1,1,2
"25",0,1,1,1,0,0,0,1,1,2
"26",0,0,1,0,0,1,1,0,1,2
"27",0,1,0,1,1,0,0,1,1,2
"28",1,1,0,0,1,0,1,0,2,1
"29",1,1,0,1,1,1,1,0,2,1
"30",1,0,0,1,1,1,0,1,1,2
"31",0,1,1,0,1,1,1,0,1,2
"32",0,1,0,0,1,0,0,0,1,2
"33",1,1,1,0,0,1,1,1,2,1
"34",1,0,1,1,1,0,0,1,1,2
"35",1,1,1,0,1,1,0,0,2,1
"36",0,0,0,0,0,1,0,0,1,2
"37",0,1,0,1,0,1,0,0,1,2
"38",1,1,0,1,0,0,0,1,2,1
"39",0,0,0,1,0,1,1,1,1,2
"40",0,1,1,1,0,1,1,0,2,1
"41",1,1,1,0,1,1,0,0,2,1
"42",0,0,0,0,0,1,0,1,1,2
"43",0,1,1,1,1,1,0,0,1,2
"44",1,1,0,0,0,1,1,1,2,1
"45",1,1,0,0,1,1,1,1,2,1
"46",1,0,1,0,1,1,0,0,1,2
"47",1,0,0,0,1,0,1,0,1,2
"48",0,0,0,1,1,0,1,1,1,2
"49",1,1,1,1,1,0,0,0,2,1
"50",1,1,1,0,1,1,1,1,2,1
"51",0,1,0,1,1,0,1,0,1,2
"52",1,0,0,0,1,1,0,1,1,2
"53",1,1,1,0,1,0,0,1,2,1
"54",0,0,0,0,1,1,0,1,1,2
"55",1,1,0,0,0,0,0,1,2,1
"56",0,1,0,0,1,1,0,0,1,2
"57",1,0,0,1,0,0,0,1,1,2
"58",1,0,0,1,0,0,1,0,1,2
"59",1,1,0,1,0,1,1,1,2,1
"60",0,0,0,0,1,1,1,1,2,1
"61",0,0,0,1,1,0,1,1,1,2
"62",0,0,1,1,1,0,0,1,1,2
"63",1,0,0,0,0,0,0,0,1,2
"64",1,0,0,1,1,0,1,0,1,2
"65",0,1,0,1,0,1,1,1,1,2
"66",1,1,0,1,0,1,0,0,2,1
"67",0,0,0,1,1,0,0,0,1,2
"68",0,1,0,1,1,0,0,0,1,2
"69",0,0,0,1,0,0,1,1,1,2
"70",1,0,0,1,0,0,0,0,1,2
"71",1,1,0,0,0,1,1,1,2,1
"72",1,0,1,0,1,0,0,0,1,2
"73",1,0,0,0,1,1,1,0,1,2
"74",0,1,0,1,1,1,0,0,1,2
"75",0,1,1,0,0,1,0,1,1,2
"76",1,1,0,0,0,1,1,1,2,1
"77",0,0,0,0,0,1,1,0,2,1
"78",0,1,1,0,1,0,0,1,1,2
"79",0,1,0,0,1,0,0,1,1,2
"80",1,0,1,1,0,0,0,0,1,2
"81",1,1,1,1,1,1,1,0,2,1
"82",0,0,0,0,0,1,0,1,1,2
"83",1,0,1,1,1,1,1,1,1,2
"84",0,0,1,1,1,0,0,1,1,2
"85",0,0,0,1,1,0,0,0,1,2
"86",0,1,1,1,0,1,1,0,2,1
"87",0,1,0,0,1,1,1,0,1,2
"88",0,0,0,0,0,0,1,0,1,2
"89",0,1,0,0,1,0,1,1,2,1
"90",1,1,0,1,1,1,1,0,2,1
"91",0,0,0,0,0,1,1,1,1,2
"92",1,0,1,0,1,1,0,0,2,1
"93",0,1,1,0,0,1,1,1,1,2
"94",0,0,1,1,0,1,1,1,1,2
"95",1,1,0,0,1,0,1,1,2,1
"96",1,1,1,1,0,1,0,1,2,1
"97",0,0,0,1,1,0,0,1,2,1
"98",1,0,1,1,0,1,1,1,1,2
"99",1,0,0,0,1,1,0,1,1,2
"100",0,1,0,1,1,0,0,0,1,2
