"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,0,0,1,0,0,1,2,1
"2",0,0,0,1,0,1,0,1,1,2
"3",0,0,0,0,0,0,0,1,1,2
"4",0,1,0,1,1,0,1,1,1,2
"5",1,0,0,1,1,1,1,1,1,2
"6",0,0,0,0,0,1,0,0,1,2
"7",0,0,1,1,1,0,1,0,1,2
"8",0,0,1,0,1,1,1,0,1,2
"9",1,0,1,0,0,0,1,0,1,2
"10",0,0,0,1,1,0,1,1,1,2
"11",0,0,0,0,1,1,1,0,1,2
"12",1,0,1,0,1,1,1,1,2,1
"13",1,0,0,0,0,1,1,0,1,2
"14",1,0,1,0,1,1,1,1,1,2
"15",0,1,1,1,1,0,0,0,1,2
"16",0,0,0,1,0,1,0,0,1,2
"17",1,0,0,0,0,0,1,1,1,2
"18",0,0,0,1,1,0,1,0,1,2
"19",1,1,1,1,0,1,1,1,2,1
"20",0,1,1,1,1,1,1,0,1,2
"21",0,0,1,0,1,0,1,1,2,1
"22",0,1,1,0,0,0,1,0,1,2
"23",0,1,1,1,0,0,1,0,2,1
"24",0,0,0,1,0,0,0,0,1,2
"25",1,1,1,1,0,1,1,0,2,1
"26",1,0,0,1,0,1,1,0,1,2
"27",0,0,1,0,1,1,0,1,1,2
"28",0,0,1,0,0,1,0,0,1,2
"29",1,0,1,0,1,0,1,0,1,2
"30",1,0,1,0,0,0,0,1,1,2
"31",1,1,0,1,0,0,1,1,2,1
"32",0,1,1,1,1,1,0,1,1,2
"33",0,1,1,0,1,1,0,1,1,2
"34",0,1,1,1,1,1,0,1,1,2
"35",0,1,0,1,1,0,0,1,1,2
"36",0,1,0,0,1,0,0,1,1,2
"37",1,1,1,1,0,1,0,0,2,1
"38",0,0,1,0,0,0,1,0,1,2
"39",0,0,1,1,1,0,1,1,1,2
"40",1,1,1,1,1,1,0,0,2,1
"41",1,1,0,0,0,1,0,0,2,1
"42",0,0,0,1,0,1,0,0,1,2
"43",1,0,0,1,0,0,1,1,1,2
"44",0,0,1,0,1,0,1,1,1,2
"45",0,1,1,1,1,0,0,0,1,2
"46",0,0,1,0,0,0,1,1,2,1
"47",1,0,0,0,1,1,1,0,1,2
"48",1,1,1,1,1,0,1,1,2,1
"49",1,0,0,1,0,0,1,1,1,2
"50",0,1,1,0,1,1,0,0,1,2
"51",0,1,1,1,0,0,1,1,1,2
"52",0,1,0,0,0,1,1,1,1,2
"53",0,1,1,1,0,0,1,1,1,2
"54",0,1,0,0,0,0,0,0,1,2
"55",0,1,1,1,1,0,1,1,1,2
"56",1,1,0,1,1,0,0,1,2,1
"57",1,0,0,0,0,1,1,0,1,2
"58",1,0,0,1,1,1,1,1,1,2
"59",1,1,1,1,1,0,1,0,2,1
"60",0,1,0,0,0,0,0,0,2,1
"61",1,1,0,0,0,0,1,1,2,1
"62",1,0,1,1,1,0,0,0,1,2
"63",0,0,1,1,1,0,0,1,1,2
"64",1,1,1,0,1,1,0,1,2,1
"65",0,0,0,0,0,1,1,0,2,1
"66",1,1,0,0,1,0,1,0,2,1
"67",0,1,0,1,0,1,0,1,1,2
"68",0,0,0,1,0,1,1,0,1,2
"69",1,0,1,0,1,1,0,1,1,2
"70",1,1,1,0,0,0,1,1,2,1
"71",0,0,0,0,0,0,0,0,1,2
"72",0,1,0,0,0,1,1,0,1,2
"73",0,1,1,1,1,1,1,0,1,2
"74",0,1,0,1,1,1,0,0,1,2
"75",1,1,1,1,0,0,0,0,2,1
"76",1,1,1,0,0,1,1,1,2,1
"77",0,0,1,0,0,1,1,0,1,2
"78",0,1,1,1,0,1,1,1,1,2
"79",0,0,1,1,0,0,1,1,1,2
"80",0,0,1,1,0,1,0,0,1,2
"81",1,0,0,1,0,0,1,0,1,2
"82",0,1,0,0,0,0,1,1,1,2
"83",0,0,0,1,0,0,0,1,1,2
"84",0,0,1,1,0,0,1,0,1,2
"85",0,0,0,0,0,1,0,0,1,2
"86",1,0,0,0,0,1,1,0,1,2
"87",1,1,1,1,0,1,1,1,2,1
"88",1,0,1,1,1,0,1,1,1,2
"89",1,0,0,0,0,1,1,0,2,1
"90",0,0,1,0,1,1,0,0,1,2
"91",0,1,1,1,0,0,0,1,1,2
"92",1,1,0,1,0,1,0,1,2,1
"93",1,0,1,0,0,1,0,1,1,2
"94",0,1,0,0,1,1,1,0,1,2
"95",0,0,0,0,0,1,0,0,2,1
"96",0,0,0,1,0,0,1,0,1,2
"97",0,1,0,0,1,0,0,0,1,2
"98",1,0,1,1,1,1,1,0,1,2
"99",0,1,0,1,0,0,1,1,1,2
"100",0,0,0,0,1,1,0,0,1,2
