"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,1,0,0,1,0,1,1,2
"2",0,1,1,0,0,0,0,1,1,2
"3",1,1,1,1,1,0,1,0,2,1
"4",0,1,0,1,1,1,1,1,1,2
"5",0,1,1,1,1,1,0,0,1,2
"6",0,0,0,1,0,0,1,1,1,2
"7",0,1,1,0,1,0,0,1,1,2
"8",1,0,1,0,1,0,0,1,1,2
"9",1,1,0,0,0,0,1,1,2,1
"10",1,0,0,0,0,0,1,1,1,2
"11",0,1,1,0,0,1,1,0,1,2
"12",0,0,0,0,0,1,1,0,2,1
"13",1,0,0,0,1,0,1,0,1,2
"14",0,1,1,1,1,0,1,1,2,1
"15",1,0,1,1,1,1,0,1,1,2
"16",1,1,0,0,0,1,0,0,2,1
"17",0,1,0,0,1,0,1,1,1,2
"18",1,1,1,0,1,0,1,1,2,1
"19",1,0,0,0,1,0,0,0,1,2
"20",0,1,1,0,1,1,1,0,1,2
"21",1,1,0,1,1,0,1,1,2,1
"22",0,0,0,0,1,0,0,1,1,2
"23",0,0,1,0,1,0,0,1,1,2
"24",1,1,1,0,0,1,1,1,2,1
"25",0,0,0,1,0,0,0,0,1,2
"26",1,1,1,1,1,1,0,1,2,1
"27",0,0,0,0,0,0,0,1,1,2
"28",0,1,1,1,1,1,1,1,1,2
"29",1,1,0,0,1,0,0,0,2,1
"30",0,1,1,0,0,1,1,1,1,2
"31",0,0,0,0,1,1,0,1,1,2
"32",1,1,0,0,1,0,0,0,2,1
"33",1,0,1,1,1,0,1,1,1,2
"34",1,1,0,1,0,0,1,1,2,1
"35",1,0,1,0,0,1,0,1,1,2
"36",0,1,0,1,1,1,0,0,1,2
"37",1,0,1,1,0,1,1,1,1,2
"38",0,1,1,1,1,0,1,0,1,2
"39",0,0,0,1,1,1,1,0,1,2
"40",0,0,0,0,1,1,0,1,1,2
"41",1,0,0,0,0,1,1,1,1,2
"42",0,0,1,1,1,1,1,1,2,1
"43",1,0,0,1,0,1,0,1,1,2
"44",0,0,0,1,0,1,0,0,2,1
"45",1,1,1,0,0,1,1,1,2,1
"46",0,1,0,0,0,1,0,1,1,2
"47",0,1,0,0,1,1,1,0,1,2
"48",1,1,1,0,0,0,1,0,2,1
"49",1,0,0,0,0,0,1,1,2,1
"50",1,0,0,1,1,1,1,0,1,2
"51",0,0,1,1,0,0,1,1,1,2
"52",1,0,1,0,1,1,1,1,1,2
"53",0,0,0,0,1,1,1,1,1,2
"54",1,0,0,0,0,0,1,1,1,2
"55",0,1,1,1,0,1,0,0,1,2
"56",0,1,0,0,1,0,1,0,2,1
"57",1,0,0,0,0,1,0,1,1,2
"58",1,1,0,1,0,0,0,1,2,1
"59",1,1,0,0,1,1,0,1,2,1
"60",0,1,1,1,1,1,0,1,1,2
"61",1,0,1,1,0,0,1,1,1,2
"62",0,1,0,0,1,0,0,1,1,2
"63",0,1,1,0,1,1,1,0,1,2
"64",1,1,0,1,1,0,1,1,2,1
"65",0,0,0,0,1,0,1,1,1,2
"66",1,1,1,0,1,1,1,1,2,1
"67",1,1,1,1,0,0,1,0,2,1
"68",1,0,1,0,1,1,0,1,1,2
"69",1,0,0,0,0,0,0,0,1,2
"70",0,1,1,0,1,1,0,1,2,1
"71",0,1,1,0,1,0,0,1,1,2
"72",0,0,0,1,1,1,1,0,1,2
"73",1,1,0,0,1,1,0,0,2,1
"74",0,1,1,1,0,0,1,1,1,2
"75",1,1,0,0,1,0,0,1,2,1
"76",0,0,0,0,0,1,1,1,1,2
"77",1,1,1,0,0,0,1,0,2,1
"78",0,1,0,0,1,1,1,1,2,1
"79",1,0,1,1,1,1,1,0,1,2
"80",1,1,0,1,0,1,1,1,2,1
"81",1,0,1,0,0,1,0,1,1,2
"82",0,1,1,0,1,1,1,1,1,2
"83",1,1,1,1,0,0,0,1,2,1
"84",0,1,1,0,0,0,0,0,1,2
"85",0,1,0,1,0,1,0,0,1,2
"86",1,1,0,1,0,1,1,1,2,1
"87",1,0,0,0,0,0,0,0,1,2
"88",0,1,0,1,1,0,1,1,1,2
"89",0,0,0,0,0,1,1,0,1,2
"90",0,0,1,0,1,1,0,1,1,2
"91",1,1,1,1,0,0,1,1,2,1
"92",1,1,1,0,0,0,1,1,2,1
"93",0,1,1,0,1,0,1,1,1,2
"94",1,0,0,0,0,1,0,0,1,2
"95",0,0,1,1,1,0,0,1,1,2
"96",0,0,1,0,0,0,1,0,1,2
"97",0,1,1,1,1,0,1,1,1,2
"98",1,1,1,1,0,0,0,0,2,1
"99",1,0,1,1,1,0,1,0,1,2
"100",1,0,1,1,1,0,1,0,1,2
