"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,1,0,0,1,0,2,1
"2",1,1,0,1,1,1,0,1,2,1
"3",0,1,1,1,0,1,1,1,1,2
"4",0,1,1,0,1,0,1,0,1,2
"5",0,1,0,1,0,1,0,0,1,2
"6",0,1,0,1,0,0,1,0,1,2
"7",1,0,1,1,0,1,0,0,1,2
"8",1,0,1,0,0,0,1,1,1,2
"9",0,1,0,1,0,1,0,0,1,2
"10",0,1,0,1,0,1,0,1,1,2
"11",0,1,1,0,0,1,0,0,1,2
"12",0,0,0,0,1,1,1,0,1,2
"13",0,1,0,0,0,0,0,1,1,2
"14",1,0,0,1,1,0,0,0,1,2
"15",0,0,1,1,1,0,1,1,1,2
"16",1,1,0,1,1,1,0,0,2,1
"17",1,1,0,0,1,1,1,0,2,1
"18",1,1,0,0,1,1,0,0,2,1
"19",0,1,0,0,1,1,0,0,1,2
"20",1,0,0,1,1,1,0,0,1,2
"21",0,1,1,0,0,1,1,0,1,2
"22",1,0,0,1,1,1,0,1,1,2
"23",0,0,1,0,1,1,1,0,1,2
"24",1,1,0,1,0,0,1,1,2,1
"25",0,0,1,0,0,1,1,1,1,2
"26",1,0,0,0,0,1,1,0,1,2
"27",1,0,1,0,1,1,1,1,1,2
"28",1,1,0,0,1,0,0,0,2,1
"29",0,1,1,0,0,1,0,0,1,2
"30",1,1,0,1,1,0,1,0,2,1
"31",0,1,0,0,0,0,0,0,1,2
"32",1,1,1,1,1,0,1,1,2,1
"33",0,0,1,1,0,1,0,1,1,2
"34",0,0,1,1,0,0,0,1,1,2
"35",0,0,1,1,0,0,0,0,1,2
"36",0,1,1,1,1,0,0,0,1,2
"37",0,1,0,0,0,0,1,1,2,1
"38",0,1,0,1,1,1,1,0,1,2
"39",1,1,0,0,0,0,0,0,2,1
"40",1,0,1,1,1,0,0,1,1,2
"41",0,0,0,0,0,1,1,0,1,2
"42",0,1,0,1,1,1,0,1,1,2
"43",0,1,0,0,0,0,1,1,1,2
"44",0,0,1,0,1,1,1,0,1,2
"45",0,0,1,1,0,1,0,1,1,2
"46",0,0,1,1,0,0,0,0,1,2
"47",0,0,1,1,1,1,0,0,1,2
"48",1,1,0,1,0,1,1,0,2,1
"49",0,0,1,1,0,1,0,1,2,1
"50",1,1,1,1,0,1,1,1,2,1
"51",0,0,1,1,1,1,0,1,2,1
"52",1,0,1,0,0,0,1,1,1,2
"53",0,1,0,0,0,1,0,0,1,2
"54",0,1,0,1,1,1,1,1,1,2
"55",1,0,1,1,1,0,0,1,2,1
"56",1,1,0,0,1,1,0,1,2,1
"57",0,0,1,1,0,0,1,0,1,2
"58",0,0,1,1,1,0,1,1,1,2
"59",0,1,0,0,0,0,0,0,1,2
"60",1,1,1,1,1,1,0,1,2,1
"61",0,1,0,1,0,1,1,1,1,2
"62",0,1,1,0,0,0,1,0,1,2
"63",0,0,0,0,0,1,0,1,1,2
"64",0,1,1,0,1,1,0,0,1,2
"65",0,1,0,1,0,0,0,0,2,1
"66",1,0,1,0,0,1,1,0,1,2
"67",1,1,0,0,0,1,0,1,2,1
"68",0,0,1,1,1,1,1,1,1,2
"69",0,0,1,0,1,1,0,0,1,2
"70",1,1,0,0,1,1,1,1,2,1
"71",0,1,1,0,1,1,0,1,1,2
"72",0,1,1,1,1,0,0,0,1,2
"73",0,0,1,0,1,1,0,0,1,2
"74",0,0,0,1,0,1,1,0,1,2
"75",1,1,0,0,1,1,1,0,2,1
"76",0,1,1,0,1,1,1,0,1,2
"77",1,0,1,0,0,1,0,0,1,2
"78",1,0,1,1,0,0,0,1,2,1
"79",1,0,1,1,0,1,0,1,1,2
"80",0,0,1,1,1,0,1,1,1,2
"81",0,1,0,0,1,1,0,0,1,2
"82",1,0,0,0,1,0,0,1,1,2
"83",1,0,1,0,0,0,1,0,1,2
"84",0,1,0,0,1,1,1,1,1,2
"85",1,1,0,1,0,0,1,0,2,1
"86",0,0,0,1,0,0,1,1,1,2
"87",0,0,0,0,1,0,0,0,1,2
"88",1,0,1,1,1,1,0,1,1,2
"89",1,0,1,1,1,1,0,1,1,2
"90",1,1,0,0,1,0,0,0,2,1
"91",1,0,1,1,1,1,1,1,2,1
"92",1,1,0,1,1,1,1,1,2,1
"93",1,1,1,1,1,0,0,1,2,1
"94",1,1,0,1,0,1,0,0,2,1
"95",1,1,0,1,0,0,0,0,2,1
"96",0,0,0,0,0,1,1,1,1,2
"97",0,0,0,1,0,0,1,0,1,2
"98",1,0,1,1,0,0,1,1,1,2
"99",0,1,1,0,0,0,1,0,1,2
"100",1,0,0,0,0,0,0,0,1,2
