"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,0,1,1,1,0,1,2
"2",1,0,1,0,1,1,1,0,1,2
"3",0,1,0,1,0,0,1,1,1,2
"4",0,0,1,1,1,0,1,1,1,2
"5",0,0,0,0,1,1,0,1,1,2
"6",0,0,0,1,0,1,1,1,2,1
"7",0,1,1,0,1,0,0,1,1,2
"8",0,0,0,1,0,1,1,1,1,2
"9",1,0,0,1,0,1,0,1,1,2
"10",0,0,0,0,1,0,0,0,1,2
"11",0,0,0,1,1,0,0,1,1,2
"12",0,0,1,0,0,1,1,1,1,2
"13",1,1,1,1,0,0,1,1,2,1
"14",0,1,0,0,1,0,1,1,1,2
"15",0,1,1,1,0,0,1,1,1,2
"16",1,1,0,1,0,1,1,0,2,1
"17",1,1,0,0,0,1,0,1,2,1
"18",1,0,0,1,1,1,0,1,1,2
"19",0,1,0,0,1,0,1,1,1,2
"20",1,0,1,0,1,1,0,0,1,2
"21",0,0,0,1,1,1,0,0,1,2
"22",1,1,1,1,0,0,1,0,2,1
"23",1,1,1,1,1,1,0,1,2,1
"24",1,1,0,1,1,1,0,1,2,1
"25",1,1,0,1,0,1,0,0,2,1
"26",1,0,1,1,0,0,1,1,1,2
"27",0,0,1,1,1,1,0,0,1,2
"28",1,1,1,1,0,0,0,0,2,1
"29",1,1,1,1,0,1,1,1,2,1
"30",1,0,1,0,1,0,0,0,1,2
"31",0,0,0,1,0,0,0,0,1,2
"32",0,1,1,1,0,0,1,1,1,2
"33",0,1,0,1,1,0,1,0,1,2
"34",0,0,1,1,0,1,0,0,1,2
"35",0,1,1,1,0,0,1,0,2,1
"36",1,1,0,1,1,0,1,1,2,1
"37",1,1,0,1,1,1,1,1,2,1
"38",1,1,0,1,1,0,0,0,2,1
"39",0,0,0,0,0,0,0,1,2,1
"40",1,1,0,1,1,1,0,1,2,1
"41",1,0,0,1,1,0,0,0,1,2
"42",0,1,1,0,0,1,1,0,1,2
"43",1,0,1,1,0,0,1,0,1,2
"44",0,0,1,1,0,1,1,1,1,2
"45",1,1,1,0,0,0,0,1,2,1
"46",1,1,1,0,1,1,1,1,2,1
"47",1,1,1,1,0,0,1,0,2,1
"48",1,0,0,0,0,0,0,1,1,2
"49",0,1,1,1,0,0,1,0,1,2
"50",0,0,0,1,0,1,0,0,1,2
"51",0,1,0,1,1,1,1,0,1,2
"52",1,0,0,0,0,0,1,0,2,1
"53",1,1,0,0,1,1,1,0,2,1
"54",0,1,0,0,1,1,1,0,1,2
"55",0,1,0,0,1,1,0,1,1,2
"56",0,1,1,0,1,0,1,0,1,2
"57",0,0,0,0,0,0,0,1,1,2
"58",1,1,0,0,1,0,1,0,2,1
"59",0,0,1,1,1,1,0,0,1,2
"60",1,1,0,1,0,1,0,1,2,1
"61",0,1,0,1,0,0,0,0,1,2
"62",1,1,1,1,1,1,1,1,2,1
"63",1,0,0,0,0,0,0,0,1,2
"64",1,1,0,1,1,1,1,0,2,1
"65",0,0,0,1,0,0,0,0,1,2
"66",1,0,0,0,0,1,0,0,1,2
"67",1,0,0,0,0,0,1,1,1,2
"68",0,0,1,1,0,0,1,0,1,2
"69",0,1,1,1,0,0,1,1,1,2
"70",1,1,0,0,0,0,1,1,2,1
"71",0,0,1,1,1,1,0,0,1,2
"72",0,0,0,0,0,0,0,1,1,2
"73",1,0,0,0,1,1,0,0,1,2
"74",1,0,1,1,0,0,1,1,1,2
"75",1,1,0,1,1,1,1,0,2,1
"76",0,1,1,0,1,0,1,0,1,2
"77",0,1,1,1,1,0,0,0,1,2
"78",0,0,1,1,1,0,0,0,1,2
"79",0,1,0,1,0,0,0,0,1,2
"80",1,1,1,1,0,1,0,1,2,1
"81",0,1,1,0,1,0,0,1,1,2
"82",0,0,0,0,0,0,1,0,1,2
"83",0,0,0,1,1,0,1,1,1,2
"84",1,0,0,1,0,0,0,0,1,2
"85",0,1,1,1,0,0,1,1,1,2
"86",1,1,1,0,1,0,1,1,2,1
"87",0,0,0,1,0,0,0,0,1,2
"88",0,0,0,0,0,0,0,1,1,2
"89",0,1,0,0,1,1,0,1,1,2
"90",1,0,1,0,0,0,1,1,1,2
"91",1,1,0,1,0,1,0,0,2,1
"92",1,1,0,0,1,1,1,0,2,1
"93",0,1,1,1,1,0,1,0,1,2
"94",1,0,0,1,0,0,0,1,1,2
"95",1,1,0,1,1,0,0,1,2,1
"96",0,0,1,1,0,0,1,0,1,2
"97",0,0,1,1,1,0,1,1,1,2
"98",1,0,0,1,0,1,1,0,1,2
"99",1,0,1,1,1,0,0,1,1,2
"100",0,0,1,0,0,0,0,1,1,2
