"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,0,0,1,0,0,0,0,1,2
"2",0,1,0,1,0,1,1,0,1,2
"3",0,1,0,0,1,0,1,1,1,2
"4",1,0,1,1,1,0,1,1,1,2
"5",1,0,1,1,1,0,0,0,1,2
"6",0,1,1,0,1,0,1,0,1,2
"7",1,0,1,1,1,0,0,0,1,2
"8",0,0,0,0,0,1,1,0,1,2
"9",1,0,1,1,1,0,0,1,1,2
"10",1,0,1,0,1,1,0,1,1,2
"11",0,0,1,0,0,0,0,1,1,2
"12",1,1,1,1,0,0,0,1,2,1
"13",0,0,1,0,1,0,1,0,1,2
"14",1,0,1,0,0,1,1,1,1,2
"15",1,1,0,0,0,1,0,0,2,1
"16",0,1,0,1,0,0,1,1,1,2
"17",1,1,1,0,1,0,0,0,2,1
"18",1,1,0,1,0,0,1,0,2,1
"19",1,0,0,1,0,0,0,0,1,2
"20",1,1,0,0,1,0,0,1,2,1
"21",0,0,0,0,0,0,0,1,1,2
"22",1,1,1,0,0,1,1,0,2,1
"23",0,0,1,1,1,0,1,1,1,2
"24",0,0,1,1,0,0,1,1,1,2
"25",1,0,1,1,1,1,1,0,1,2
"26",1,0,0,0,0,1,1,1,1,2
"27",0,0,0,0,0,1,1,1,1,2
"28",1,0,0,1,0,1,1,0,1,2
"29",1,1,0,0,1,1,1,1,2,1
"30",1,0,1,0,1,1,1,1,1,2
"31",1,0,1,0,1,0,0,1,1,2
"32",1,1,1,1,1,1,0,1,2,1
"33",0,0,0,1,1,0,0,0,2,1
"34",0,1,1,1,1,1,1,0,1,2
"35",1,1,0,1,0,1,1,0,2,1
"36",0,0,0,1,0,1,1,1,1,2
"37",0,0,1,1,1,1,0,0,1,2
"38",1,0,1,1,1,1,1,1,1,2
"39",1,1,0,1,1,1,1,1,2,1
"40",0,0,0,1,1,0,1,1,1,2
"41",0,1,1,1,0,1,0,0,1,2
"42",1,0,1,0,1,0,1,0,1,2
"43",0,1,1,0,1,0,0,1,1,2
"44",1,0,0,0,0,0,1,1,1,2
"45",1,1,1,0,0,1,1,1,2,1
"46",1,1,0,1,0,1,1,0,2,1
"47",0,1,0,1,1,1,1,0,1,2
"48",0,1,0,0,1,0,1,1,1,2
"49",1,1,0,0,1,1,0,0,2,1
"50",0,1,1,1,1,1,0,1,1,2
"51",1,1,0,1,0,1,1,1,2,1
"52",0,1,1,1,0,1,1,0,1,2
"53",0,1,0,1,1,0,1,1,1,2
"54",0,0,1,1,0,1,0,1,1,2
"55",0,1,0,1,1,1,1,0,1,2
"56",0,1,1,0,0,0,1,0,1,2
"57",0,0,0,0,0,1,0,0,1,2
"58",0,0,0,1,0,0,0,1,1,2
"59",1,1,0,0,0,0,0,1,2,1
"60",0,1,1,1,0,1,1,1,1,2
"61",0,0,1,0,1,1,1,0,1,2
"62",1,0,0,1,0,0,1,0,1,2
"63",0,0,0,0,0,0,1,0,1,2
"64",0,0,0,0,1,1,1,1,2,1
"65",1,1,1,0,0,1,0,0,2,1
"66",0,0,0,0,1,1,0,0,1,2
"67",0,0,0,1,1,1,1,0,1,2
"68",0,1,1,1,0,0,1,0,1,2
"69",0,1,0,1,0,0,0,0,1,2
"70",1,0,0,1,1,0,0,0,1,2
"71",0,0,0,0,1,0,1,0,1,2
"72",1,0,1,0,0,1,0,1,1,2
"73",1,1,0,1,1,1,1,1,2,1
"74",0,0,1,1,0,1,0,1,1,2
"75",0,1,0,1,0,1,1,1,1,2
"76",1,1,0,0,0,0,1,0,2,1
"77",1,1,1,1,0,1,1,0,2,1
"78",1,0,1,0,1,0,1,0,1,2
"79",1,1,0,1,1,0,1,1,2,1
"80",1,0,1,1,0,1,1,1,1,2
"81",0,1,0,0,1,0,1,1,1,2
"82",0,0,0,0,0,0,1,0,1,2
"83",0,0,0,0,1,0,0,0,1,2
"84",0,0,1,0,0,0,0,0,1,2
"85",1,0,1,0,0,0,1,1,1,2
"86",0,1,1,1,0,1,1,0,2,1
"87",1,0,0,0,1,0,0,1,1,2
"88",1,0,1,1,1,1,1,1,1,2
"89",0,0,1,0,1,0,0,1,1,2
"90",0,1,0,1,1,1,1,0,1,2
"91",0,0,1,0,0,1,0,1,1,2
"92",0,0,0,1,1,0,0,1,1,2
"93",0,0,1,0,0,0,1,1,1,2
"94",0,0,1,1,0,1,1,1,1,2
"95",0,0,0,1,1,0,0,1,1,2
"96",0,0,0,0,1,1,1,1,1,2
"97",0,1,0,0,0,1,1,1,1,2
"98",1,1,1,0,0,1,0,0,2,1
"99",0,1,0,1,1,0,0,1,1,2
"100",0,1,0,0,0,1,1,1,1,2
