"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,1,0,1,1,0,1,1,2
"2",0,0,1,1,0,1,1,1,1,2
"3",0,1,0,1,0,1,1,1,1,2
"4",0,0,1,1,0,1,0,1,1,2
"5",0,0,1,0,1,0,0,1,1,2
"6",0,1,0,1,0,1,1,0,1,2
"7",0,0,0,1,0,0,1,0,1,2
"8",1,1,0,1,0,0,1,0,2,1
"9",0,1,1,1,0,1,0,1,1,2
"10",0,0,1,1,0,0,0,1,2,1
"11",0,1,0,1,0,0,1,1,1,2
"12",0,1,1,1,0,0,0,0,1,2
"13",1,0,0,0,0,0,0,0,2,1
"14",0,0,1,0,0,1,0,1,1,2
"15",0,0,0,0,1,0,0,1,1,2
"16",1,1,1,1,0,1,0,0,2,1
"17",1,0,1,0,1,0,1,1,1,2
"18",0,0,0,0,1,0,1,1,1,2
"19",1,1,1,0,1,1,1,1,2,1
"20",1,1,0,1,1,1,1,1,2,1
"21",0,1,1,0,1,0,0,0,1,2
"22",1,0,1,0,1,1,1,0,1,2
"23",0,0,1,1,0,0,0,1,1,2
"24",1,0,1,0,0,0,1,0,1,2
"25",0,0,0,1,0,1,0,1,1,2
"26",1,0,0,1,0,1,1,1,2,1
"27",0,0,0,0,1,0,1,0,1,2
"28",1,0,0,0,0,1,0,0,1,2
"29",0,1,1,0,1,1,1,0,1,2
"30",0,1,0,0,1,1,0,1,1,2
"31",1,1,1,0,0,0,1,0,2,1
"32",0,1,1,1,0,1,0,0,1,2
"33",0,1,1,0,1,0,0,0,1,2
"34",1,1,0,1,0,1,1,1,2,1
"35",1,0,0,0,1,0,0,1,1,2
"36",1,0,1,1,0,0,0,1,2,1
"37",1,0,0,0,1,0,1,1,1,2
"38",1,1,1,1,1,0,0,0,2,1
"39",0,0,1,1,0,0,0,0,1,2
"40",0,0,1,0,1,0,1,0,1,2
"41",0,1,1,0,1,0,1,0,1,2
"42",0,0,1,0,1,1,1,1,1,2
"43",1,1,0,1,1,0,0,1,2,1
"44",0,1,1,0,1,0,1,1,1,2
"45",1,0,1,1,1,0,0,0,1,2
"46",1,1,0,1,0,0,0,0,2,1
"47",0,0,0,0,1,1,1,1,1,2
"48",0,1,0,1,0,1,1,0,1,2
"49",0,0,1,0,1,0,1,1,1,2
"50",0,1,0,0,0,0,0,1,1,2
"51",1,0,0,1,0,1,0,0,1,2
"52",1,0,1,0,0,0,1,0,1,2
"53",1,1,0,0,1,1,0,1,2,1
"54",0,0,0,0,1,1,0,0,1,2
"55",1,1,0,1,1,0,1,1,2,1
"56",0,1,1,0,0,0,1,1,1,2
"57",1,0,1,0,0,1,0,1,1,2
"58",1,0,0,1,1,0,1,1,1,2
"59",0,1,0,1,1,1,1,1,1,2
"60",0,0,1,0,1,1,1,1,1,2
"61",1,1,0,0,0,1,1,1,2,1
"62",0,1,0,1,0,1,0,0,1,2
"63",1,1,0,1,1,1,1,1,2,1
"64",1,0,0,0,1,1,0,0,1,2
"65",0,0,1,0,1,1,1,1,1,2
"66",0,0,1,1,0,0,0,0,1,2
"67",1,0,1,0,1,0,1,1,1,2
"68",1,1,0,1,1,0,1,0,2,1
"69",1,0,1,1,0,1,0,1,1,2
"70",0,0,0,1,1,0,0,1,1,2
"71",1,0,0,0,1,1,0,0,1,2
"72",1,0,1,1,0,0,0,0,1,2
"73",0,0,1,0,0,1,1,1,1,2
"74",0,0,1,1,0,0,1,0,1,2
"75",1,1,0,0,1,1,0,0,2,1
"76",0,1,1,1,1,1,0,1,1,2
"77",1,0,0,0,1,1,1,0,2,1
"78",1,1,1,1,0,0,1,0,2,1
"79",1,1,0,0,0,1,0,1,2,1
"80",1,1,0,1,0,1,1,1,2,1
"81",0,1,1,1,1,1,1,1,1,2
"82",0,0,0,0,0,1,0,0,1,2
"83",1,1,1,0,1,0,0,1,2,1
"84",0,1,1,0,1,0,0,1,1,2
"85",1,0,0,0,1,0,0,0,1,2
"86",1,0,0,0,0,0,0,0,1,2
"87",1,0,1,0,0,1,0,1,1,2
"88",1,1,0,0,0,0,1,1,2,1
"89",1,0,0,0,1,1,0,0,1,2
"90",1,0,1,0,0,0,0,1,1,2
"91",0,0,0,0,0,0,1,0,1,2
"92",1,1,1,1,0,1,0,0,2,1
"93",0,0,0,0,1,0,1,1,1,2
"94",0,0,0,0,0,0,0,0,1,2
"95",1,0,0,1,0,1,0,0,1,2
"96",1,0,0,1,1,1,0,0,1,2
"97",1,1,1,0,0,1,0,0,2,1
"98",1,1,1,1,1,1,1,0,2,1
"99",1,0,0,0,1,1,0,0,1,2
"100",0,0,1,1,1,1,0,1,1,2
