"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,1,1,1,0,0,1,1,2
"2",0,1,1,1,1,0,1,0,1,2
"3",1,1,0,1,0,0,0,1,2,1
"4",0,1,1,0,0,0,0,1,1,2
"5",1,0,1,0,0,1,1,0,1,2
"6",1,1,0,1,0,1,0,0,2,1
"7",1,0,1,0,1,1,1,1,1,2
"8",0,1,1,0,0,1,0,0,1,2
"9",1,1,1,0,1,1,0,1,2,1
"10",0,0,0,1,0,1,1,0,1,2
"11",1,1,1,1,1,1,0,1,2,1
"12",1,0,1,0,1,1,0,0,1,2
"13",0,0,1,1,1,0,0,0,1,2
"14",0,0,1,1,1,1,0,0,1,2
"15",0,1,0,1,0,1,0,1,1,2
"16",1,1,0,1,0,1,0,0,2,1
"17",1,1,1,0,1,0,1,0,2,1
"18",1,0,1,0,0,0,0,0,1,2
"19",0,0,1,1,0,0,1,1,1,2
"20",0,1,1,0,0,1,1,0,1,2
"21",0,1,1,0,0,0,1,1,1,2
"22",0,0,0,1,1,1,0,0,2,1
"23",0,1,1,0,1,1,0,1,1,2
"24",1,0,0,0,0,0,0,0,1,2
"25",0,0,1,1,0,0,1,1,1,2
"26",0,1,0,0,1,1,0,0,1,2
"27",1,1,0,1,1,1,1,1,2,1
"28",0,0,1,0,0,0,0,0,1,2
"29",1,1,1,1,0,0,1,0,2,1
"30",1,1,1,1,1,0,1,0,2,1
"31",0,0,0,0,0,1,0,0,1,2
"32",1,1,0,1,1,0,1,0,2,1
"33",0,0,1,0,1,1,1,1,1,2
"34",0,1,0,1,1,0,0,1,1,2
"35",0,1,0,0,0,1,1,1,1,2
"36",0,1,0,1,0,1,1,0,1,2
"37",1,1,1,0,1,1,1,1,2,1
"38",1,1,1,1,1,1,0,1,2,1
"39",1,0,1,0,0,1,1,1,1,2
"40",1,0,1,0,0,1,1,1,1,2
"41",0,1,0,1,0,0,0,0,1,2
"42",1,1,1,1,1,1,0,1,2,1
"43",1,0,1,1,1,0,1,1,1,2
"44",0,0,1,0,0,0,1,1,1,2
"45",1,1,0,0,0,0,1,1,2,1
"46",1,1,1,1,0,0,1,1,2,1
"47",1,1,1,0,0,0,0,1,2,1
"48",0,1,0,0,1,0,1,0,1,2
"49",0,1,1,1,0,0,0,1,1,2
"50",1,0,1,1,1,1,0,1,1,2
"51",0,0,1,1,1,0,1,0,1,2
"52",0,1,0,1,1,0,0,0,1,2
"53",0,0,1,1,0,1,0,0,1,2
"54",1,1,1,0,0,0,1,0,2,1
"55",1,1,1,1,0,0,1,1,2,1
"56",0,0,1,1,0,1,1,0,1,2
"57",0,1,1,1,0,1,0,1,2,1
"58",0,1,1,0,0,0,1,0,1,2
"59",1,0,1,1,0,0,0,0,1,2
"60",0,0,1,1,0,0,1,1,1,2
"61",1,1,0,1,0,0,0,0,2,1
"62",0,0,0,0,0,0,0,1,1,2
"63",1,1,1,0,1,0,1,0,2,1
"64",0,0,0,1,1,1,1,0,1,2
"65",1,0,1,0,1,1,0,0,1,2
"66",0,0,1,0,0,1,1,0,2,1
"67",0,0,0,1,1,1,0,1,1,2
"68",1,0,0,0,1,1,1,0,1,2
"69",1,0,1,1,0,1,1,0,1,2
"70",1,0,0,0,0,0,1,0,1,2
"71",1,0,1,0,0,1,0,0,1,2
"72",0,1,1,1,1,1,0,1,1,2
"73",1,1,0,0,0,0,0,1,2,1
"74",1,0,0,1,0,1,0,0,1,2
"75",0,0,0,0,1,0,1,0,2,1
"76",0,0,1,0,0,0,1,1,1,2
"77",1,1,1,0,1,1,1,0,2,1
"78",1,0,1,1,0,1,0,1,1,2
"79",1,1,1,0,1,1,0,1,2,1
"80",0,0,1,0,1,1,1,0,1,2
"81",1,0,0,1,1,0,0,1,1,2
"82",1,0,0,0,1,1,1,0,1,2
"83",1,1,0,0,0,0,0,0,2,1
"84",0,1,0,1,1,1,1,0,1,2
"85",1,1,0,0,0,1,1,0,2,1
"86",1,1,0,1,0,1,0,1,2,1
"87",0,0,0,1,1,0,1,0,1,2
"88",0,0,1,1,0,1,0,0,2,1
"89",0,1,0,0,0,1,1,1,1,2
"90",1,1,0,1,0,1,1,0,2,1
"91",1,0,0,1,1,1,1,1,2,1
"92",1,0,1,0,1,1,0,0,1,2
"93",0,0,1,1,0,0,1,1,1,2
"94",1,1,0,1,0,0,1,1,2,1
"95",1,1,1,0,1,1,0,1,2,1
"96",1,1,1,0,1,1,0,1,2,1
"97",0,0,1,0,1,1,0,1,1,2
"98",1,0,1,1,1,1,0,0,1,2
"99",0,0,1,1,1,1,0,1,1,2
"100",1,1,0,0,1,1,1,0,2,1
