"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,1,0,0,1,1,2,3,8,4,5,6,32,7,30,10,9,31,11,12,14,17,16,13,15,25,29,28,20,26,27,24,21,22,23,19,18
"2",0,0,1,0,1,0,1,0,1,2,3,4,6,5,7,8,9,10,32,13,11,30,31,15,24,12,14,25,19,29,27,16,17,21,18,26,28,20,23,22
"3",0,0,0,1,0,0,0,1,1,3,2,4,32,5,10,6,7,8,9,12,11,31,15,13,14,17,28,16,18,30,29,19,27,20,21,22,24,25,23,26
"4",0,1,1,0,0,0,0,0,1,2,3,4,5,9,6,8,7,10,11,12,14,31,32,13,15,16,26,24,27,21,18,17,28,30,29,23,25,19,22,20
"5",0,1,0,0,1,0,0,1,1,2,5,4,3,6,11,16,7,8,10,9,31,13,32,12,30,15,28,29,14,17,26,18,27,24,23,19,25,22,21,20
"6",1,0,0,1,1,1,0,0,1,2,4,3,5,6,8,7,11,9,12,10,32,14,18,17,13,15,31,30,16,29,21,19,27,24,26,25,20,28,23,22
"7",1,1,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,1,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,0,0,1,1,0,1,0,1,2,3,4,5,8,6,7,9,10,13,15,11,30,12,14,20,27,29,32,28,22,23,31,26,25,17,18,16,24,19,21
"12",0,1,0,1,1,1,0,1,1,2,4,3,5,6,17,7,32,8,13,9,11,10,28,12,14,15,20,25,16,27,19,31,18,22,23,26,29,30,21,24
"13",1,0,0,1,1,1,0,0,1,2,3,4,8,5,6,9,7,11,10,12,16,14,32,15,27,13,17,31,18,22,30,29,28,24,20,26,25,19,23,21
"14",0,1,0,0,0,0,0,0,1,3,2,4,5,6,7,18,32,10,8,14,11,9,12,30,13,27,31,26,17,15,16,21,19,20,29,28,24,25,22,23
"15",0,1,1,1,1,1,0,0,1,2,4,5,3,8,6,10,7,11,9,32,15,16,12,28,14,13,29,30,31,24,26,17,18,27,23,20,22,19,25,21
"16",0,1,1,1,1,0,1,0,2,1,3,4,5,6,9,7,8,11,32,10,12,29,31,24,23,18,20,13,30,16,25,28,26,27,17,15,19,14,22,21
"17",0,1,0,1,1,1,1,0,1,3,2,5,4,6,7,8,10,9,12,13,14,15,32,11,17,26,16,19,30,31,28,21,25,18,23,29,22,27,20,24
"18",0,0,0,0,1,1,1,1,1,2,3,4,7,8,6,9,5,19,14,11,13,10,32,31,12,15,30,24,29,17,20,16,18,27,21,26,23,25,28,22
"19",1,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,0,1,0,0,1,1,2,3,4,5,7,10,6,31,32,8,11,9,12,13,30,24,14,25,26,16,28,15,21,18,17,29,20,19,23,27,22
"21",0,0,1,0,0,0,1,0,1,2,4,5,3,7,10,6,9,8,12,16,29,32,14,11,13,17,15,18,31,30,26,21,19,23,24,28,25,27,22,20
"22",0,0,0,0,0,1,1,0,1,3,2,6,4,5,7,8,9,10,11,13,12,14,32,31,30,29,15,23,24,28,26,16,19,20,17,18,21,27,25,22
"23",0,0,1,1,1,0,1,0,1,2,3,7,4,5,6,8,10,32,9,13,14,12,11,16,31,18,28,25,17,30,29,24,15,19,26,23,20,27,21,22
"24",1,0,1,0,1,0,0,1,2,1,3,4,5,7,6,10,9,8,12,16,11,15,30,13,17,14,25,19,32,21,20,28,18,24,31,29,22,27,23,26
"25",0,1,0,1,1,0,1,1,1,2,3,4,5,6,8,14,7,13,9,15,10,32,12,11,24,17,16,27,30,21,31,19,18,28,29,26,25,20,23,22
"26",1,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,0,1,1,1,0,0,0,1,2,3,4,5,6,8,9,7,10,29,13,11,31,12,32,16,27,28,30,23,15,14,22,17,25,18,24,21,20,19,26
"28",1,1,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,0,1,0,1,1,1,1,2,3,5,4,6,8,14,7,9,13,10,16,11,32,12,25,15,24,28,31,29,17,30,26,20,19,21,18,22,23,27
"30",0,0,1,1,1,0,1,1,2,1,3,4,6,5,8,7,13,10,9,14,15,12,16,11,17,32,19,20,30,26,18,29,28,25,21,23,31,27,22,24
"31",0,0,0,0,0,1,1,0,1,2,3,4,5,6,13,31,7,8,25,10,9,12,11,17,16,15,32,29,18,30,27,14,28,22,21,26,23,24,20,19
"32",0,0,1,0,0,1,1,0,2,1,3,5,4,6,7,32,29,30,8,10,11,13,9,31,28,12,14,24,20,15,23,26,27,16,17,25,21,18,22,19
"33",0,0,1,0,0,0,1,0,1,2,3,4,5,6,31,8,7,10,28,12,32,9,30,13,11,29,27,14,16,24,25,15,17,20,22,18,26,21,19,23
"34",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,0,0,1,1,1,1,1,2,1,3,6,4,5,7,9,29,8,10,30,11,16,32,27,28,12,15,17,14,13,20,31,18,26,21,19,22,24,25,23
"36",0,1,1,0,0,0,0,1,3,1,2,6,5,4,7,8,32,13,9,10,11,12,31,17,14,20,29,18,15,30,26,19,28,21,16,24,25,27,22,23
"37",1,1,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",0,1,0,1,1,0,0,0,1,2,3,4,7,6,5,8,9,10,22,13,27,12,11,32,31,16,15,20,14,23,28,29,17,30,21,18,25,24,26,19
"39",1,0,0,1,0,0,1,1,1,2,3,6,4,5,8,7,11,9,14,10,12,15,25,16,19,32,13,18,17,29,30,22,28,26,31,24,20,27,21,23
"40",1,1,1,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,1,0,0,1,1,1,0,1,2,3,5,4,7,6,9,8,29,11,13,10,16,31,32,12,14,15,30,17,24,25,19,28,18,21,26,27,23,22,20
"42",1,0,0,0,1,1,0,0,1,2,3,4,5,6,7,8,9,10,12,31,32,13,11,15,30,14,16,20,28,18,27,21,17,25,29,19,24,23,26,22
"43",0,1,0,0,1,0,0,1,1,2,3,5,4,6,7,11,8,32,10,9,24,13,31,15,28,29,12,30,27,21,25,20,18,17,26,14,22,16,19,23
"44",1,0,0,0,0,0,1,0,1,2,3,4,5,6,7,8,10,19,12,9,11,32,24,31,13,27,30,23,18,21,14,20,28,15,29,17,26,16,22,25
"45",1,1,0,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,0,1,0,0,0,1,1,1,2,3,5,4,6,30,10,7,31,32,8,21,13,9,12,11,18,28,14,17,19,25,15,16,29,24,22,26,20,23,27
"47",0,1,1,1,0,0,1,1,1,3,2,4,5,8,6,7,31,9,10,13,11,32,15,12,14,27,17,16,28,18,21,26,29,22,30,25,19,20,23,24
"48",1,0,1,1,1,1,0,0,1,3,2,5,4,6,8,7,9,10,11,14,18,12,28,13,32,16,17,21,29,15,31,25,30,24,20,19,22,26,27,23
"49",0,0,0,0,0,1,1,0,1,2,4,3,5,7,6,11,9,10,8,12,13,15,14,32,17,16,20,31,19,30,25,29,24,18,21,23,28,26,27,22
"50",0,0,1,1,0,1,1,0,1,2,4,3,5,7,9,8,6,10,11,13,12,14,19,24,26,17,15,16,31,29,23,32,20,18,21,30,22,28,27,25
"51",0,1,1,1,1,1,1,0,1,2,3,4,6,5,31,7,9,32,8,10,30,27,18,28,12,20,16,26,29,14,11,24,23,13,25,19,22,15,21,17
"52",0,0,1,0,1,0,1,0,1,2,3,5,4,6,8,7,9,16,11,12,10,21,13,14,15,18,31,26,17,32,28,27,19,24,29,20,30,25,22,23
"53",1,1,1,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,1,1,0,0,1,0,0,1,2,3,4,8,5,7,6,9,32,10,18,14,11,15,12,13,16,30,17,31,27,19,29,24,28,20,25,23,26,22,21
"55",1,0,0,1,0,1,0,0,1,2,3,4,7,5,8,9,15,13,6,10,16,11,12,30,28,14,32,29,26,24,31,27,23,18,17,21,20,25,22,19
"56",1,0,1,1,1,1,0,1,1,2,3,5,4,29,6,31,7,8,9,10,12,30,32,11,13,15,14,18,28,17,16,27,24,23,21,25,19,22,20,26
"57",0,0,1,1,0,0,0,1,1,3,2,4,5,7,8,6,9,11,10,28,13,32,12,26,31,14,18,15,30,27,29,17,25,16,22,24,20,19,21,23
"58",0,0,0,0,1,0,1,1,1,2,3,4,5,6,7,12,8,32,15,10,9,13,11,16,28,14,30,31,29,20,18,27,22,26,21,23,19,17,24,25
"59",1,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",1,0,1,1,1,1,0,1,1,2,3,4,6,5,7,8,32,13,9,16,11,10,31,14,15,26,28,19,30,12,27,18,22,17,20,21,25,29,24,23
"61",0,0,1,1,0,0,1,1,1,2,3,4,6,5,7,8,13,10,11,32,9,20,27,31,30,28,12,29,15,14,26,16,23,19,25,17,24,21,22,18
"62",1,0,1,0,1,1,0,0,1,3,2,5,4,9,8,12,6,7,10,32,14,11,16,21,29,13,19,15,31,25,17,18,20,22,23,27,28,30,26,24
"63",0,0,1,0,1,1,0,1,1,2,3,4,5,7,6,8,17,11,9,12,10,14,32,20,19,13,31,15,22,16,30,18,29,25,27,28,23,21,24,26
"64",0,1,1,1,1,1,1,1,1,2,4,3,5,6,7,8,9,13,11,32,12,10,29,20,31,30,17,26,16,15,28,14,18,25,27,24,19,23,21,22
"65",0,1,1,1,1,0,1,1,1,2,3,5,4,6,7,10,8,9,11,12,14,13,30,32,31,15,17,19,16,20,22,28,29,27,18,23,21,26,24,25
"66",1,1,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"67",1,0,1,1,1,0,0,0,1,2,3,4,6,5,11,13,7,8,10,9,14,22,18,12,16,32,15,19,21,17,31,25,29,26,30,20,23,28,27,24
"68",0,1,0,1,0,1,1,0,1,2,4,3,5,6,11,14,10,7,8,9,12,22,32,15,31,13,30,26,17,28,27,19,18,29,23,16,24,25,20,21
"69",0,1,1,1,1,1,1,1,1,2,3,4,6,5,7,8,10,9,11,32,31,16,14,12,13,22,30,26,17,15,20,29,28,24,21,25,27,19,23,18
"70",0,0,0,0,0,0,1,1,1,2,3,4,5,8,6,7,10,9,11,12,18,14,13,16,32,30,15,23,29,19,17,31,24,21,20,22,28,26,27,25
"71",0,0,1,0,0,0,0,0,1,2,3,4,6,5,7,8,10,28,9,11,12,32,17,16,31,13,19,18,23,15,30,14,29,27,21,26,20,22,25,24
"72",0,0,0,0,0,1,1,0,1,2,3,8,4,6,5,7,10,9,11,12,32,14,31,13,16,30,15,17,24,28,19,29,22,20,18,23,26,25,21,27
"73",1,0,0,1,1,0,1,0,1,2,3,4,5,6,7,9,8,11,32,14,10,13,12,16,25,30,31,27,15,20,29,28,17,18,19,23,21,24,22,26
"74",1,0,1,0,0,0,0,0,1,2,3,4,6,5,7,9,8,28,10,29,32,12,25,11,13,14,31,19,22,27,30,16,26,24,21,20,15,17,23,18
"75",1,0,1,0,1,1,0,1,1,2,3,4,5,6,11,7,8,10,9,16,12,14,29,13,24,18,15,32,26,28,22,20,31,30,27,23,25,19,17,21
"76",1,0,1,0,1,0,1,0,1,2,4,3,6,5,9,8,7,10,17,11,13,12,14,16,32,15,29,26,31,19,20,30,18,28,21,23,22,24,25,27
"77",0,0,1,1,0,0,1,0,1,2,3,4,5,6,9,7,12,10,11,8,13,15,32,14,28,18,16,17,31,19,23,27,21,20,24,22,30,29,25,26
"78",1,0,0,1,0,1,0,1,2,1,3,4,5,6,7,9,8,15,10,12,29,11,13,31,14,28,32,22,16,17,27,30,25,23,20,18,24,21,26,19
"79",1,1,1,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"80",0,0,1,1,1,0,1,1,1,3,4,2,5,7,8,10,9,6,30,11,28,13,31,29,32,12,18,26,15,16,14,23,24,27,21,25,20,17,19,22
"81",0,1,0,0,0,0,1,1,2,1,3,5,4,7,6,8,32,10,11,18,14,12,13,9,17,15,27,31,29,23,26,19,21,28,16,20,25,30,24,22
"82",1,1,1,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"83",1,0,1,0,0,0,1,1,1,2,3,4,8,5,9,6,13,10,7,11,31,14,29,20,32,12,17,15,30,22,16,18,23,19,25,24,28,21,27,26
"84",1,0,0,1,0,0,0,0,1,2,3,4,5,6,8,9,7,10,12,13,32,11,15,31,30,19,14,22,16,27,21,17,18,26,28,24,25,23,29,20
"85",1,1,1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"86",0,0,1,1,0,1,1,1,1,2,3,5,6,4,7,9,10,8,14,32,30,12,11,31,13,25,29,16,26,27,15,24,19,28,17,18,20,21,22,23
"87",0,0,1,1,0,0,0,0,1,2,3,5,4,8,7,6,9,10,32,16,28,13,11,27,12,18,24,14,26,22,30,31,23,15,17,29,20,25,19,21
"88",0,0,0,0,0,1,0,1,2,1,3,4,5,6,7,9,16,10,11,8,15,14,12,32,30,13,27,24,31,26,25,19,28,17,29,22,21,23,18,20
"89",0,1,1,0,1,0,1,1,1,2,3,5,4,6,8,7,10,13,12,11,9,31,19,30,32,29,14,15,27,24,17,20,16,26,28,18,22,23,21,25
"90",1,1,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"91",1,0,1,1,1,0,0,1,1,2,3,4,8,10,5,6,7,16,9,21,31,14,12,13,11,17,15,32,18,19,25,29,24,30,27,20,22,28,23,26
"92",1,0,1,0,0,0,1,1,1,2,3,4,7,6,5,9,8,17,10,13,31,12,26,11,32,28,30,29,27,14,19,24,25,18,21,16,20,15,23,22
"93",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"94",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"95",0,1,1,1,0,0,0,1,1,2,3,5,6,4,8,7,10,13,11,9,12,16,22,29,31,15,17,14,32,19,26,24,18,20,28,27,23,30,21,25
"96",1,0,1,1,0,1,0,1,1,2,3,4,5,6,7,11,14,12,8,10,9,19,18,13,20,16,32,15,30,27,31,29,17,24,23,21,25,28,26,22
"97",0,0,0,1,1,1,1,0,1,3,2,4,6,5,11,8,16,10,18,32,7,9,12,13,14,23,17,29,15,31,22,25,30,19,20,27,26,24,28,21
"98",1,0,0,0,0,1,1,1,1,2,4,3,5,6,7,8,9,13,32,10,15,14,19,12,11,18,30,16,31,21,17,25,29,20,26,22,23,27,24,28
"99",0,1,1,1,0,1,0,1,1,2,4,3,7,10,6,5,9,8,12,11,25,32,16,13,17,15,14,18,28,19,27,31,30,21,23,24,22,29,26,20
