"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,1,0,1,1,1,1,2,3,4,5,6,8,7,32,11,13,10,9,30,31,14,18,12,16,29,17,26,19,23,24,25,28,15,20,21,22,27
"2",0,0,1,1,1,0,1,0,1,2,4,3,5,7,6,8,12,32,10,9,23,11,28,31,30,16,14,13,29,18,26,27,15,17,24,25,22,19,20,21
"3",1,1,1,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,0,1,0,0,1,1,1,2,3,5,4,8,6,7,9,11,18,12,10,30,13,32,15,14,31,17,16,22,21,20,26,25,19,27,24,28,29,23
"5",1,0,0,1,1,0,0,0,1,2,3,4,5,6,8,10,7,11,9,13,20,12,19,15,32,14,30,23,17,29,16,24,31,18,28,25,26,21,22,27
"6",1,0,1,0,0,0,0,1,2,1,4,3,5,8,7,6,9,10,12,13,11,19,14,29,16,24,15,32,20,18,17,28,22,30,27,31,25,26,21,23
"7",1,0,0,0,1,1,0,1,2,1,3,4,5,9,8,7,6,12,11,31,10,14,29,15,13,32,17,30,26,18,25,28,23,27,16,22,19,20,24,21
"8",0,1,0,0,1,0,1,0,1,4,3,2,5,31,6,7,9,8,14,10,15,12,32,11,28,13,30,26,27,17,16,29,19,25,18,24,23,22,21,20
"9",1,0,1,0,1,0,1,1,1,2,3,4,6,5,11,7,8,10,12,9,17,13,14,32,15,16,18,28,19,27,20,31,29,21,22,30,26,24,23,25
"10",0,0,1,1,1,0,0,0,1,2,3,4,5,6,8,7,13,9,12,11,28,10,32,15,18,20,31,16,27,14,19,29,21,17,30,24,25,22,23,26
"11",1,0,1,1,1,1,1,1,1,2,3,4,5,9,6,10,7,8,11,32,31,13,12,15,14,28,30,19,22,16,29,20,25,24,17,27,21,18,23,26
"12",1,1,1,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,0,1,1,0,0,1,1,2,3,5,4,6,29,8,7,11,31,9,12,10,30,14,13,32,28,23,15,25,27,16,17,22,26,20,21,19,24,18
"14",0,0,1,1,0,1,1,1,1,2,3,5,4,10,9,32,8,7,13,6,11,24,30,15,14,19,18,12,28,31,22,26,27,25,21,29,17,16,20,23
"15",1,0,1,0,0,0,0,1,1,2,3,4,7,5,6,9,8,12,10,11,13,31,32,21,29,30,24,27,28,20,26,15,14,25,16,22,19,17,18,23
"16",1,0,0,0,1,1,1,0,1,2,4,3,6,5,7,8,9,11,10,15,32,13,31,12,14,16,29,30,27,20,18,28,24,26,17,25,19,22,23,21
"17",1,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,0,1,1,1,0,0,1,2,3,4,5,7,6,16,9,12,8,10,31,14,11,17,19,18,13,32,27,29,30,26,15,28,20,24,25,21,22,23
"19",1,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,0,1,0,1,1,1,2,4,3,6,5,10,7,11,8,18,9,12,17,13,20,21,14,16,22,32,15,31,19,26,30,23,27,24,28,29,25
"21",0,0,0,1,1,1,0,0,1,2,3,5,4,6,7,8,10,14,9,31,11,30,29,32,12,15,13,18,28,23,26,19,27,21,22,24,16,25,17,20
"22",1,0,0,1,1,1,0,0,1,2,5,3,4,6,7,8,13,32,27,10,9,16,11,31,29,14,30,18,12,28,15,20,17,22,19,24,25,21,26,23
"23",1,0,1,0,0,0,1,1,1,2,3,4,5,14,8,7,9,6,12,10,11,32,13,17,21,16,15,19,31,26,30,28,18,24,20,29,25,23,22,27
"24",1,1,0,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,1,0,0,0,1,1,1,1,2,3,4,5,6,8,7,9,12,10,11,23,13,14,16,17,32,15,31,18,19,24,21,20,25,22,26,29,27,28,30
"26",0,0,0,1,1,0,0,0,1,2,3,4,6,5,7,8,32,9,15,30,13,14,10,11,17,28,12,16,26,31,20,19,21,29,27,25,18,22,23,24
"27",1,0,1,1,0,0,0,1,1,2,3,5,4,8,7,19,6,11,9,10,14,15,12,13,17,16,20,18,25,28,30,32,21,24,27,31,26,23,29,22
"28",1,1,0,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,1,1,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",1,1,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,1,1,0,1,0,0,0,1,3,2,4,5,6,7,8,11,21,9,10,32,13,12,17,30,14,15,16,31,18,24,26,27,19,20,28,23,29,25,22
"32",1,0,0,1,0,1,1,0,1,2,3,4,5,6,7,27,10,8,9,31,32,13,12,11,28,16,17,25,14,30,29,15,18,19,21,26,24,20,22,23
"33",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
