"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,0,0,1,1,1,1,0,1,2,3,4,5,6,7,8,9,31,32,10,11,12,14,13,29,17,20,30,18,15,23,16,21,28,22,27,26,24,19,25
"3",1,1,1,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,0,0,0,1,1,0,1,2,4,3,8,5,6,9,10,7,11,19,18,32,12,31,13,30,27,28,26,14,17,16,29,15,25,24,20,21,22,23
"5",1,1,1,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,1,1,0,1,0,1,1,2,3,4,8,5,6,7,9,32,10,14,11,13,27,15,12,31,19,26,22,16,30,18,29,28,23,20,17,25,24,21
"7",1,1,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,1,0,1,1,0,0,1,1,2,3,5,4,6,7,8,11,9,12,14,10,13,29,31,30,27,21,32,15,22,17,19,18,28,16,26,25,20,24,23
"9",1,1,1,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,1,1,0,0,0,1,2,4,6,5,3,7,8,9,25,10,15,26,11,30,17,32,12,31,21,13,29,16,14,18,22,27,20,24,23,28,19
"11",1,0,1,1,0,1,1,0,1,3,2,4,6,5,7,31,30,8,32,11,22,10,27,9,28,12,26,29,13,25,15,24,18,17,23,14,20,16,21,19
"12",0,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8,9,10,12,22,11,15,32,13,14,24,28,19,29,31,16,20,18,30,26,17,23,25,27,21
"13",1,0,1,0,0,1,0,0,1,3,2,4,5,8,6,10,9,7,11,12,32,26,14,13,28,18,17,27,15,31,19,23,16,20,30,29,25,24,22,21
"14",1,1,1,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,1,0,1,1,0,1,1,2,3,4,5,6,9,11,10,8,7,12,29,24,32,31,22,30,28,13,25,18,19,27,26,23,14,17,21,15,16,20
"16",1,0,0,0,0,0,1,0,1,2,4,3,5,7,6,9,8,10,11,12,14,31,15,30,32,13,28,16,27,17,29,20,19,18,26,24,25,21,22,23
"17",1,1,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,1,0,0,0,1,1,2,3,4,5,8,7,6,9,32,10,13,14,11,22,12,31,18,20,30,28,16,15,29,19,24,27,23,21,17,26,25
"19",0,1,0,0,1,0,1,1,2,1,3,4,5,6,7,12,32,8,9,15,30,29,11,24,31,10,14,13,16,21,18,20,22,27,25,19,23,17,26,28
"20",1,0,1,0,1,1,1,1,1,2,3,4,12,5,6,7,8,10,11,9,29,14,32,13,20,15,25,26,28,16,30,31,18,21,17,27,19,24,22,23
"21",1,1,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,0,0,0,0,0,0,0,1,2,4,3,5,6,12,11,8,9,7,10,16,13,24,31,32,30,14,28,26,15,18,17,27,19,29,23,20,22,25,21
