"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,1,0,1,0,1,1,2,3,4,5,9,6,7,10,8,13,12,11,16,19,15,21,18,14,17,20,32,30,31,29,26,28,25,27,23,24,22
"2",1,0,1,0,0,0,0,1,1,2,3,6,4,5,7,8,9,15,10,12,32,20,11,13,30,17,14,19,16,23,22,18,21,31,28,24,29,25,27,26
"3",0,0,1,1,1,0,0,1,1,2,3,4,5,8,6,12,9,10,7,24,11,13,31,14,32,15,16,29,30,25,28,17,21,23,26,19,20,27,22,18
"4",0,1,1,0,1,1,1,0,1,2,4,3,6,9,5,7,32,13,8,24,10,16,11,31,15,29,17,12,14,18,30,28,25,23,20,27,22,19,26,21
"5",0,0,0,0,0,0,0,1,1,2,3,4,6,7,9,5,8,10,32,13,12,11,14,16,27,25,29,15,31,22,19,17,30,18,26,28,24,23,20,21
"6",0,0,1,1,1,0,1,1,1,2,3,5,4,6,7,8,9,10,11,16,32,15,28,13,12,14,31,18,29,30,17,22,27,26,21,20,25,24,19,23
"7",1,0,0,0,0,0,1,1,2,1,4,5,3,6,11,7,9,32,8,10,15,13,12,21,29,18,31,14,25,16,17,30,23,28,20,22,24,27,19,26
"8",1,1,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,0,0,0,0,1,1,2,3,7,5,4,6,15,8,32,11,28,13,9,31,10,12,30,16,18,21,20,14,27,24,29,17,22,25,26,23,19
"10",1,0,0,1,1,0,0,0,1,2,3,8,6,4,7,10,5,9,11,17,13,12,28,14,15,29,32,31,22,30,24,25,23,26,16,19,27,20,21,18
"11",1,0,0,1,1,0,1,1,1,2,3,4,5,6,9,7,11,8,10,32,28,21,12,14,31,13,30,16,22,15,29,27,18,20,17,19,24,26,25,23
"12",0,1,1,1,1,1,0,1,1,2,3,4,6,5,10,7,8,9,13,32,31,14,12,18,11,16,29,30,15,19,26,27,28,25,17,20,24,23,21,22
"13",1,0,0,1,1,1,0,0,1,2,4,3,5,6,7,8,15,12,9,11,10,30,13,17,31,28,32,14,29,20,19,26,22,25,21,16,27,18,24,23
"14",1,0,1,1,0,0,1,0,1,2,3,4,6,9,5,7,10,13,8,11,15,32,12,14,25,28,30,31,17,27,23,29,16,24,21,20,22,26,18,19
"15",0,0,0,0,1,0,0,1,1,2,3,4,5,6,8,7,9,10,12,32,14,11,31,23,13,18,27,17,19,16,30,29,15,21,26,25,24,20,28,22
"16",0,1,1,1,0,1,0,1,1,2,3,4,5,32,6,7,9,19,8,13,25,31,10,12,11,28,26,29,16,15,20,30,14,27,17,24,18,21,22,23
"17",0,1,1,0,1,0,1,1,1,2,4,3,5,8,9,6,10,7,13,11,14,12,32,31,30,16,23,26,19,18,22,21,17,29,15,28,25,20,24,27
"18",1,1,1,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,0,0,0,0,0,1,0,1,3,4,2,5,7,6,9,8,11,10,32,24,12,13,20,31,16,19,30,14,17,27,29,26,15,23,22,25,18,28,21
"21",1,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,0,1,0,0,1,0,1,1,3,2,4,6,10,5,7,11,9,8,12,32,15,29,31,13,18,16,17,28,14,19,30,22,27,20,26,21,25,24,23
"23",1,1,0,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,1,0,1,1,1,0,1,2,3,4,5,6,7,8,9,26,11,10,12,13,15,32,31,14,18,17,16,30,29,24,21,19,22,20,28,25,27,23
"25",1,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,0,1,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,0,0,0,0,0,1,1,1,3,2,4,5,7,6,18,10,8,15,12,11,9,14,13,27,30,17,32,22,19,16,23,21,31,20,26,24,28,29,25
"28",1,1,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,1,1,0,0,1,0,1,1,2,3,4,5,8,6,7,32,9,10,12,11,22,14,13,15,16,17,31,25,18,23,29,19,21,26,24,27,20,30,28
"30",0,0,1,0,0,1,1,0,1,2,3,5,6,4,7,8,11,9,12,10,17,16,29,15,14,30,13,19,32,18,21,31,27,24,25,28,26,20,23,22
"31",0,1,1,1,0,1,1,0,1,2,4,3,5,7,6,8,13,10,15,32,30,9,17,12,11,20,16,28,18,14,31,27,29,19,24,21,22,23,26,25
"32",1,0,0,1,0,0,0,1,1,2,3,4,8,5,7,6,9,11,10,14,32,31,15,12,13,26,19,27,16,18,24,17,30,21,20,22,25,28,29,23
"33",1,0,0,1,1,1,0,1,1,2,4,6,3,7,5,8,11,14,10,13,12,9,16,29,24,28,30,17,15,20,19,18,21,32,25,31,22,26,23,27
"34",0,0,1,1,1,0,1,0,1,2,3,6,4,7,5,17,8,16,22,11,12,9,30,10,13,14,32,31,15,26,27,29,18,24,28,20,23,25,21,19
"35",1,1,0,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",0,1,0,0,0,0,1,1,1,2,3,4,6,5,29,8,7,13,12,10,14,9,30,17,11,26,27,15,32,31,19,16,28,20,21,22,23,25,18,24
"38",1,1,0,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,0,1,1,0,0,1,1,1,3,4,2,6,5,7,8,9,10,11,12,17,28,32,16,21,14,13,15,18,19,30,31,24,20,25,29,26,22,27,23
"40",0,1,0,1,1,1,0,0,1,2,4,3,5,6,9,31,7,32,26,29,8,11,10,27,12,30,21,14,13,18,17,16,28,22,25,15,19,24,20,23
"41",0,0,1,1,1,0,0,1,1,2,3,4,5,6,7,8,9,12,11,10,14,17,32,25,13,29,15,24,31,16,18,30,20,23,26,27,19,21,28,22
"42",0,1,1,1,0,1,0,1,1,2,3,4,5,7,8,6,9,12,14,27,11,26,10,32,30,28,31,15,17,24,13,16,20,29,19,25,21,23,18,22
