"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,1,0,0,0,1,2,1,3,6,8,4,5,7,14,11,9,10,32,13,12,31,15,18,28,20,29,16,30,23,26,22,24,25,19,27,17,21
"2",1,0,1,0,1,0,1,1,2,1,3,4,5,7,6,8,10,9,12,32,15,11,31,19,13,30,14,28,29,18,20,21,16,17,23,25,24,26,27,22
"3",0,1,1,1,0,1,1,0,1,2,3,4,5,8,6,7,12,9,11,14,15,10,22,13,16,29,32,25,30,26,23,17,18,31,27,28,19,24,20,21
"4",1,1,0,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,0,1,1,1,0,1,1,2,3,5,4,6,7,8,9,10,11,32,24,12,28,20,13,27,30,15,26,29,14,31,25,22,19,17,23,16,21,18
"6",0,1,1,1,0,1,1,1,1,3,2,4,7,5,6,8,9,14,32,30,10,11,13,15,12,21,31,16,29,18,26,19,27,17,25,28,20,24,22,23
"7",0,0,0,1,0,1,0,1,1,2,3,5,4,6,9,8,10,7,12,31,11,32,30,27,15,20,24,28,29,14,13,21,25,17,16,19,18,23,22,26
"8",1,1,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,1,1,0,0,1,1,1,3,2,5,4,7,6,18,11,8,12,9,10,14,13,31,16,32,23,30,17,20,24,19,15,29,26,22,21,28,25,27
"10",1,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,1,0,1,1,1,0,1,1,2,4,3,5,7,6,8,9,11,15,12,10,18,13,20,32,14,16,19,17,28,29,31,25,30,24,21,26,23,27,22
"12",0,0,1,1,1,1,0,0,1,3,2,4,32,5,6,12,8,7,14,9,15,11,10,13,29,26,19,16,18,30,20,28,17,31,22,25,23,24,21,27
"13",1,1,1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,1,0,1,0,1,0,0,1,2,4,3,5,6,7,9,11,10,8,17,12,13,32,21,14,15,23,29,16,31,19,18,28,30,25,22,20,27,24,26
"15",0,1,1,0,1,0,0,1,2,1,3,6,4,5,7,16,8,10,11,9,13,12,14,32,18,15,17,19,27,21,31,20,22,29,23,24,28,30,25,26
"16",0,0,1,0,0,0,1,1,1,2,4,3,5,7,8,6,10,9,11,15,14,12,13,27,21,18,30,17,32,19,26,16,31,29,23,20,25,24,28,22
"17",0,1,1,0,1,1,1,1,1,2,3,4,7,9,6,29,10,32,8,5,30,31,11,27,13,15,28,24,12,14,23,26,22,25,18,16,17,19,21,20
"18",0,1,0,1,1,0,1,1,1,2,3,5,4,6,7,8,9,11,18,13,10,16,12,23,27,15,32,31,14,24,19,17,25,28,22,30,21,20,29,26
"19",0,0,1,0,0,1,1,1,1,2,3,5,4,6,8,9,7,10,14,12,11,13,17,15,32,31,16,22,20,30,28,21,29,23,18,19,25,26,27,24
"20",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,0,1,0,0,0,0,3,1,2,5,4,7,6,9,8,12,10,13,19,16,11,17,14,28,32,31,18,15,27,30,29,20,21,22,23,26,25,24
"22",0,1,1,0,1,1,0,0,1,2,4,3,6,5,10,7,8,12,9,11,13,30,29,22,15,32,26,16,14,20,31,17,27,18,25,28,19,24,21,23
"23",1,0,1,0,0,0,0,0,1,2,3,4,5,6,7,11,10,9,8,32,12,13,29,14,15,19,17,16,31,21,30,18,22,25,27,20,28,23,24,26
"24",1,0,1,1,0,1,0,1,1,2,3,4,7,5,8,10,28,6,32,9,11,13,15,12,31,29,14,18,20,27,30,19,16,24,17,23,22,21,25,26
"25",0,0,1,1,1,1,0,0,1,3,2,4,6,5,7,8,11,9,15,32,30,26,12,10,13,18,31,14,17,29,23,28,16,25,21,27,19,20,24,22
"26",1,0,1,1,0,0,0,0,1,2,3,5,4,7,11,6,16,9,13,12,8,21,10,20,31,30,15,14,29,32,25,28,26,19,17,27,18,22,23,24
"27",0,0,0,0,0,1,0,1,1,3,2,6,4,5,9,8,7,13,14,10,11,16,18,15,17,12,30,31,23,32,19,22,20,25,29,21,28,26,24,27
"28",1,1,0,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,1,1,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",1,0,0,1,1,0,0,1,1,2,3,5,6,4,8,7,31,15,32,10,30,9,16,11,13,29,14,12,20,28,17,27,25,26,19,18,22,21,24,23
"31",1,0,1,0,1,1,1,0,1,2,3,6,5,4,8,7,28,9,32,11,14,10,13,23,30,12,17,31,16,29,18,15,27,24,21,22,19,25,26,20
"32",1,1,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,1,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",1,0,1,0,1,0,0,1,1,2,4,3,5,6,7,8,10,12,18,31,32,14,9,11,13,19,15,29,16,30,24,17,25,21,23,20,26,28,22,27
"35",1,1,0,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,1,0,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",1,1,1,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8,10,9,12,11,24,21,18,13,17,15,19,16,14,30,31,22,27,32,28,29,23,20,26,25
"39",1,0,0,0,1,0,1,1,1,2,3,4,7,6,5,8,9,32,10,15,11,28,29,16,13,12,14,31,17,30,27,23,18,20,25,22,21,19,26,24
"40",1,0,0,0,1,0,0,1,2,1,3,4,5,6,7,9,8,31,32,11,12,13,10,30,15,16,14,23,27,26,22,18,17,24,25,29,28,21,19,20
"41",0,0,1,0,0,0,1,0,1,2,3,6,5,4,9,7,12,8,13,10,14,32,11,16,28,29,25,15,26,23,30,31,17,27,18,22,24,21,20,19
"42",1,0,0,0,0,1,1,1,1,2,3,4,5,11,6,7,10,8,9,13,12,31,19,15,32,14,16,18,30,17,26,21,20,23,27,28,22,24,29,25
"43",0,1,0,0,1,0,0,1,1,3,2,4,5,6,9,10,7,8,12,28,11,13,14,16,20,18,19,15,22,17,21,24,32,23,31,27,30,26,29,25
"44",1,0,1,0,0,0,1,1,1,2,3,4,5,8,10,7,6,9,12,11,14,20,15,13,21,32,17,16,30,28,31,27,18,24,29,22,23,19,26,25
"45",0,0,1,0,1,0,0,1,1,2,3,5,4,7,6,9,27,8,11,12,14,10,31,16,13,15,32,18,25,30,29,28,17,19,26,20,21,24,23,22
"46",0,0,1,1,0,1,0,0,1,2,3,4,5,6,9,7,8,10,15,13,11,19,31,16,14,30,12,32,23,22,29,26,24,28,17,25,18,21,20,27
"47",1,0,0,0,1,0,0,0,1,2,3,4,6,5,7,8,9,10,32,12,29,13,14,11,16,15,30,17,31,19,27,18,25,26,28,21,24,23,22,20
"48",0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,9,10,8,11,16,13,12,15,32,14,22,29,19,30,31,18,26,17,28,27,21,20,24,23,25
"49",0,0,0,1,1,0,0,0,1,2,3,4,5,7,6,8,10,11,13,30,9,14,23,12,16,28,31,15,17,18,29,32,21,27,26,22,19,24,20,25
"50",1,1,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51",0,1,1,0,0,0,1,0,1,3,2,4,5,6,7,8,10,9,11,16,13,12,14,24,32,15,17,31,30,26,28,19,18,22,25,20,29,27,21,23
"52",0,1,1,0,0,1,1,1,1,2,3,4,5,6,10,8,7,11,9,13,32,15,30,12,31,17,29,28,14,16,27,18,26,23,19,21,20,24,25,22
"53",1,1,0,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,0,0,1,1,1,0,0,2,1,3,4,5,6,15,7,8,11,9,12,18,28,17,32,10,13,14,22,21,27,16,30,19,31,26,29,20,24,23,25
"55",1,1,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"56",0,1,0,1,0,0,0,0,1,3,2,4,5,7,6,32,10,9,12,8,16,15,17,11,13,31,14,18,25,19,26,27,22,28,21,30,20,29,24,23
"57",0,0,0,1,0,0,0,1,1,2,3,6,4,7,5,8,9,10,11,31,14,15,13,12,16,17,18,30,32,19,20,29,27,23,21,25,28,22,24,26
"58",0,1,0,1,0,0,0,1,1,2,3,4,5,6,7,32,10,8,9,14,12,11,30,13,19,21,26,17,25,15,22,31,27,16,18,29,20,23,28,24
"59",1,0,1,0,1,0,1,1,1,3,2,4,5,6,7,8,24,11,9,29,10,32,12,31,15,16,13,30,23,27,14,26,28,21,19,17,25,18,20,22
"60",0,0,1,1,0,1,0,0,1,2,3,4,7,8,5,6,9,13,16,11,12,10,32,20,14,15,21,31,17,29,26,25,30,19,28,24,18,23,27,22
"61",0,1,0,1,0,0,0,0,1,2,3,4,5,32,6,9,7,31,8,10,11,13,28,27,30,12,24,14,15,17,23,29,19,16,25,21,18,20,26,22
"62",0,1,0,0,0,1,1,1,1,2,4,3,5,6,8,7,14,31,10,32,9,30,11,13,28,12,18,15,27,29,24,17,16,25,21,22,23,20,19,26
"63",1,0,1,1,0,0,1,1,1,2,3,4,6,7,5,10,12,8,11,16,9,13,32,29,14,31,30,15,28,17,21,25,19,23,22,18,27,26,24,20
"64",1,1,1,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"65",1,0,1,1,1,0,1,1,1,2,5,3,4,6,7,8,10,28,9,12,13,15,14,31,30,29,16,11,18,32,17,20,21,19,23,24,26,25,27,22
"66",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"67",1,1,0,1,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"68",1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"69",0,0,1,0,0,0,0,0,2,1,3,5,4,6,7,8,9,12,10,11,32,17,15,14,30,19,13,21,31,16,28,18,27,22,26,25,29,24,20,23
"70",1,0,1,1,1,0,1,1,1,2,3,4,5,6,7,8,9,16,11,27,12,10,32,31,13,19,30,29,14,15,24,22,18,26,28,21,20,23,17,25
"71",0,1,0,1,0,0,0,1,1,2,4,3,5,7,6,14,10,9,8,11,29,12,15,32,13,16,30,28,31,20,21,26,19,17,24,27,25,23,22,18
"72",1,0,0,1,0,1,1,1,1,2,3,4,5,6,8,7,9,12,11,10,15,13,31,32,17,14,18,16,21,20,19,30,22,23,24,29,26,25,27,28
"73",1,0,1,0,1,1,1,0,1,2,3,4,5,7,8,6,10,32,21,9,30,13,27,15,28,12,11,16,14,17,25,29,20,31,19,18,26,22,23,24
"74",0,0,1,0,0,0,0,0,1,3,2,5,6,4,9,7,10,11,8,32,14,31,15,12,13,30,24,19,18,28,17,29,22,23,20,16,25,21,26,27
"75",1,0,0,1,0,0,1,1,1,2,4,3,5,6,9,21,8,24,7,16,12,10,11,32,14,13,28,30,31,20,15,19,22,29,18,17,27,26,23,25
"76",0,1,0,1,0,0,1,1,1,2,4,3,5,8,6,7,9,12,11,18,10,22,16,15,13,17,30,32,29,14,28,31,19,26,20,24,21,23,27,25
"77",1,1,0,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"78",0,1,1,1,1,1,0,1,1,2,3,4,7,5,6,11,8,15,10,9,12,13,30,14,29,24,31,16,28,32,21,27,18,25,17,20,26,22,19,23
"79",0,1,1,1,0,0,1,0,1,2,3,4,6,5,7,8,11,9,10,12,14,31,30,32,13,21,15,20,16,17,18,26,27,28,29,24,25,19,22,23
"80",0,1,1,0,0,1,0,0,1,2,3,5,6,4,11,7,8,9,14,13,10,12,16,32,19,15,17,31,18,20,21,23,28,22,24,29,30,25,26,27
"81",1,0,0,1,1,1,1,1,1,2,3,5,4,6,8,7,10,16,14,9,12,18,13,11,25,15,24,30,23,31,17,32,29,21,19,27,22,20,26,28
"82",1,1,0,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"83",0,1,1,0,1,1,1,0,1,2,3,4,6,5,7,8,9,15,31,11,10,26,32,20,13,17,12,14,18,16,28,29,22,19,30,27,21,23,25,24
"84",0,0,1,0,0,1,1,0,2,1,3,4,5,7,6,8,15,9,32,11,10,17,14,13,12,31,16,28,26,29,30,23,19,18,21,22,20,25,27,24
"85",0,0,0,0,0,1,0,0,2,1,3,4,6,5,8,7,11,9,32,10,31,12,13,28,14,25,21,30,15,29,17,16,26,27,18,22,23,24,20,19
"86",1,1,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"87",0,0,0,0,1,1,0,0,1,2,3,4,5,6,7,9,8,10,29,12,11,14,30,15,32,31,20,13,26,16,25,18,17,19,23,22,24,28,21,27
"88",1,0,0,0,0,1,1,0,1,2,3,4,6,7,5,10,8,9,11,20,18,15,12,28,13,32,31,14,17,16,21,22,29,25,30,19,26,27,23,24
"89",1,0,1,0,1,0,1,0,1,3,2,5,6,4,12,7,8,10,9,11,13,32,17,14,18,31,19,16,24,15,30,20,22,27,26,29,28,21,25,23
"90",1,1,1,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"91",1,0,0,0,1,0,0,1,1,2,3,5,4,6,12,9,8,7,13,10,11,18,14,32,15,30,17,16,21,19,27,20,31,26,29,24,28,23,22,25
"92",1,1,0,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"93",0,1,1,1,0,1,1,1,1,2,3,4,6,5,7,11,8,10,12,22,14,13,9,32,15,30,17,26,31,27,28,16,29,19,25,21,23,20,18,24
"94",1,0,0,0,1,1,0,0,1,3,2,4,5,7,10,9,8,6,17,14,11,15,12,19,26,13,27,31,21,24,16,28,32,18,30,22,20,23,25,29
"95",0,1,0,1,0,0,1,1,2,1,3,4,5,6,7,8,9,12,13,32,10,30,11,31,16,17,28,14,19,15,29,18,22,23,21,20,27,26,25,24
"96",0,0,0,1,0,1,1,0,1,2,3,5,7,4,6,13,8,10,32,9,15,31,27,11,12,24,29,22,14,19,30,18,17,28,21,26,23,25,20,16
"97",1,1,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"98",1,0,0,0,0,0,0,0,1,2,3,4,6,5,7,10,8,9,30,12,11,29,21,32,14,20,17,31,15,27,16,13,18,26,28,24,25,19,22,23
"99",0,0,0,0,1,0,0,0,1,2,3,4,5,7,8,9,6,13,12,14,11,10,16,32,31,20,27,30,26,17,15,18,29,19,21,22,23,24,25,28
"100",0,0,1,1,0,1,1,1,1,3,2,4,5,6,7,8,9,12,10,11,18,14,13,15,29,31,16,23,30,19,26,32,17,22,27,21,25,24,20,28
