"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,1,0,0,1,1,1,3,2,5,4,8,7,6,11,9,13,10,12,25,30,14,32,27,15,16,31,18,19,29,22,26,28,17,23,20,21,24
"2",0,0,0,0,1,1,1,0,1,2,3,5,4,8,10,6,7,9,11,29,32,26,31,30,18,27,13,14,12,15,28,24,16,19,22,17,25,23,20,21
"3",0,1,1,0,0,0,1,1,1,2,3,5,4,9,7,32,8,6,11,20,10,12,19,22,14,15,13,18,31,26,16,17,29,23,28,21,25,27,30,24
"4",1,1,0,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,0,1,0,0,1,1,3,1,2,4,6,5,7,13,8,12,10,15,9,11,28,27,14,31,32,30,29,24,17,16,26,25,22,21,18,20,19,23
"6",1,0,1,0,1,1,1,0,1,2,3,4,6,5,8,10,9,7,12,11,15,14,13,16,28,32,17,29,31,18,30,27,25,24,20,19,26,21,22,23
"7",1,1,1,1,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,1,1,0,0,1,0,1,2,4,3,5,6,8,7,31,10,9,12,32,11,30,14,20,16,27,29,13,18,15,17,23,24,19,28,25,26,21,22
"9",1,1,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,0,1,1,1,1,2,1,3,4,5,6,7,32,8,11,12,9,10,13,14,15,31,25,29,30,26,16,19,27,18,23,17,28,22,24,21,20
"11",0,1,1,0,0,1,1,1,1,2,3,4,6,5,7,15,8,31,10,11,32,9,13,12,18,30,14,28,20,22,21,16,29,25,19,27,17,23,26,24
"12",0,1,1,0,0,1,1,1,1,2,3,4,6,5,8,9,7,10,12,15,29,13,11,17,14,18,16,23,24,31,30,26,19,28,21,32,25,20,27,22
"13",1,1,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,1,1,0,1,1,0,1,2,3,5,4,6,8,9,7,11,10,14,13,12,15,29,32,16,17,25,28,31,19,18,22,20,30,27,21,23,26,24
"15",0,0,1,1,0,1,1,0,1,2,3,4,5,6,7,10,9,8,17,32,11,28,12,15,16,13,18,22,30,31,14,19,21,23,20,29,25,26,24,27
"16",0,1,1,1,1,0,1,1,1,2,4,3,6,5,8,9,7,12,11,13,10,14,30,16,32,15,19,20,31,18,23,25,17,26,24,21,29,27,22,28
"17",1,0,0,0,0,1,1,1,1,2,3,4,5,6,15,14,8,27,7,13,9,10,31,11,12,19,29,32,30,16,18,17,20,24,28,25,23,21,22,26
"18",0,1,1,1,0,0,0,0,1,2,4,5,3,28,7,6,8,9,10,31,14,12,32,11,13,16,17,29,21,30,25,15,19,20,22,18,23,27,26,24
"19",0,1,0,1,1,0,0,0,1,2,4,3,7,6,5,9,8,10,29,26,30,16,32,11,23,31,17,12,13,14,20,15,27,18,24,19,28,25,22,21
"20",1,0,1,0,1,1,0,0,1,2,5,3,4,11,7,12,6,8,10,16,9,31,32,30,20,13,15,17,14,23,29,18,26,19,25,27,24,28,22,21
"21",0,0,0,0,0,1,1,0,1,3,2,4,5,7,6,8,9,15,11,32,10,23,12,13,31,29,30,14,25,27,28,17,18,16,24,22,20,19,26,21
"22",0,0,1,0,0,0,1,0,1,4,2,3,5,7,8,6,10,9,11,14,12,13,32,25,31,17,15,23,30,24,16,18,27,29,28,20,19,21,26,22
"23",0,1,1,0,0,1,1,1,1,2,3,5,4,6,31,7,8,10,9,24,30,26,32,11,22,27,12,13,29,20,28,25,18,21,17,14,15,23,16,19
"24",0,1,0,1,1,0,1,0,1,2,3,4,5,6,8,7,10,15,20,12,9,11,31,30,13,19,24,14,16,17,18,32,22,26,29,27,28,21,23,25
"25",0,1,1,1,0,0,0,0,1,2,3,5,4,6,7,31,8,32,27,9,29,30,11,10,28,16,14,13,15,19,17,12,26,24,18,22,25,23,20,21
"26",1,1,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,0,0,0,0,1,1,1,1,2,3,5,4,6,7,8,9,12,10,32,31,17,18,11,13,16,20,15,14,30,22,19,27,21,24,23,28,29,25,26
"28",1,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,1,1,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,0,0,0,1,0,0,0,1,2,3,4,7,5,6,8,9,15,22,12,32,11,10,14,30,17,31,18,16,13,28,20,29,24,27,23,25,21,19,26
"31",1,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,0,1,1,1,0,1,0,1,3,2,4,5,32,6,27,7,8,10,9,18,12,13,11,14,26,30,15,19,31,28,17,21,29,25,16,20,24,23,22
"33",1,0,1,0,1,1,1,0,1,3,2,4,5,8,9,6,7,10,11,15,12,31,14,22,32,17,16,19,13,21,20,18,28,30,27,25,26,23,29,24
"34",0,1,0,0,0,1,0,1,2,1,6,4,3,5,8,7,31,12,9,11,10,32,21,13,14,23,16,20,18,15,17,30,19,25,22,29,24,28,26,27
"35",1,1,1,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
