"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,1,1,1,1,1,2,3,4,7,5,8,6,9,10,32,13,31,28,15,11,12,17,18,30,19,16,23,21,14,29,27,24,25,26,20,22
"2",1,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,0,0,1,1,1,1,1,2,3,4,6,5,7,9,8,11,15,10,17,12,14,13,18,32,16,22,20,19,24,23,31,30,28,21,25,27,26,29
"4",1,0,0,1,1,0,1,0,1,2,3,4,5,6,7,8,11,9,10,14,12,30,32,26,19,16,31,13,18,15,17,28,24,25,27,21,29,22,23,20
"5",0,1,1,1,1,1,1,0,1,2,4,3,5,6,7,8,9,13,10,11,12,18,14,25,32,16,31,30,17,24,15,26,21,29,28,27,22,19,23,20
"6",0,0,0,0,1,1,0,0,1,2,3,4,5,12,7,9,6,8,14,10,13,11,27,21,15,16,32,31,17,30,23,28,19,18,24,22,29,20,26,25
"7",1,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,1,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,1,1,1,1,1,0,1,2,3,4,5,7,6,8,9,10,31,32,14,11,26,12,16,29,13,30,15,27,25,23,22,28,18,24,20,17,21,19
"10",0,1,1,1,0,0,0,0,1,3,2,4,5,7,6,10,8,9,32,15,12,13,11,14,30,27,29,17,19,31,28,23,16,26,21,24,22,18,20,25
"11",0,0,0,0,0,0,0,0,1,2,3,4,5,8,6,9,7,11,10,12,13,14,16,18,17,19,15,21,31,29,24,25,22,26,32,23,28,27,30,20
"12",1,1,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,1,1,0,0,1,1,1,2,3,4,7,5,6,8,13,12,32,14,28,10,17,11,9,31,26,15,18,29,30,20,22,27,23,21,19,16,24,25
"14",0,0,0,0,1,0,1,0,1,2,3,5,4,6,9,7,8,11,31,32,10,12,28,18,13,17,30,27,15,14,29,16,26,19,23,24,25,20,21,22
"15",1,1,0,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,1,0,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,1,0,0,0,0,1,0,1,2,4,5,3,7,6,8,13,9,10,19,12,11,14,16,32,31,30,29,15,21,17,18,24,23,27,20,22,28,25,26
"18",1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,0,0,1,0,0,0,1,2,4,3,5,8,14,6,10,7,11,32,9,17,13,12,18,16,28,15,19,20,21,24,22,29,30,23,26,25,31,27
