"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,0,1,0,0,0,1,2,3,4,5,6,10,13,7,11,9,8,32,12,31,30,29,15,20,28,14,25,27,21,16,17,18,26,24,19,23,22
"2",1,1,0,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,0,1,1,0,0,1,1,3,2,4,5,6,9,7,11,32,8,16,10,30,31,12,13,28,14,29,27,25,19,23,15,24,21,22,17,18,26,20
"4",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,1,0,1,1,1,0,1,2,3,4,5,7,6,8,9,10,11,12,13,14,32,31,29,15,18,16,22,27,28,30,20,17,19,21,23,25,26,24
"6",0,1,1,1,0,1,0,0,1,2,3,4,5,6,8,13,9,7,10,32,11,29,12,15,14,31,22,16,30,28,17,27,26,24,18,21,19,25,20,23
"7",0,0,1,1,0,1,1,1,1,3,2,4,6,7,32,5,8,9,11,10,14,12,13,16,18,22,29,25,31,26,15,30,28,20,19,23,17,21,27,24
"8",0,0,1,0,1,1,0,0,1,2,3,5,4,6,8,7,10,9,30,11,18,13,12,32,15,19,26,31,14,25,29,23,24,21,28,17,22,16,20,27
"9",0,0,1,1,1,1,0,1,1,2,3,8,4,5,7,6,9,11,15,12,13,10,31,32,14,16,29,22,17,30,28,27,19,26,24,18,21,23,20,25
"10",1,0,1,1,0,1,1,1,1,3,2,4,5,8,6,7,9,11,10,29,12,31,14,32,13,15,26,20,18,30,16,22,19,28,25,23,24,17,27,21
"11",1,0,0,0,0,1,0,1,1,2,3,5,4,6,7,11,8,9,12,10,13,14,32,15,31,16,25,27,30,17,19,29,28,24,18,21,23,26,20,22
"12",1,1,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,0,0,1,1,0,0,1,2,3,4,5,6,7,31,9,8,14,32,10,15,11,17,13,12,29,16,23,22,25,30,27,28,24,19,21,18,26,20
"14",0,0,1,0,0,0,0,1,1,2,3,4,5,6,9,7,8,10,11,12,18,17,15,19,13,14,32,21,20,16,23,25,24,31,22,26,28,27,30,29
"15",0,0,1,0,0,0,1,1,1,2,3,5,6,4,10,9,7,11,8,31,32,13,12,16,17,25,18,30,15,14,29,22,28,19,21,20,27,26,23,24
"16",1,1,1,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,1,0,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,0,0,0,1,0,1,1,1,2,3,4,5,6,8,7,9,13,10,11,12,16,17,14,15,32,19,23,31,30,18,21,22,26,20,29,27,25,28,24
"19",1,1,0,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,0,1,1,0,0,0,1,2,1,3,4,5,6,7,9,8,10,31,13,11,28,32,17,12,29,22,30,26,15,14,23,16,25,27,24,18,19,21,20
"21",1,1,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,0,1,1,1,1,0,1,3,1,2,5,4,8,6,7,9,30,10,13,31,16,29,11,32,26,12,27,15,14,18,28,17,21,24,22,20,19,25,23
"23",0,1,1,1,0,1,0,1,1,3,4,2,6,7,5,8,9,31,28,18,12,13,10,11,32,30,27,29,19,14,16,15,21,26,20,25,17,23,22,24
"24",0,0,0,0,1,0,1,0,1,2,3,4,6,5,7,8,9,17,10,11,32,12,14,15,30,31,13,22,16,20,28,18,19,26,27,29,25,21,23,24
"25",0,0,0,0,1,0,1,0,2,1,3,4,5,6,7,9,8,11,10,13,12,14,15,16,17,31,22,30,32,27,28,19,29,23,18,20,26,21,25,24
"26",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,0,0,1,0,1,1,1,2,3,6,4,5,8,7,9,15,11,12,14,10,13,32,28,17,16,30,31,29,25,23,24,27,18,26,19,21,22,20
"28",1,0,0,0,1,1,1,0,1,2,3,4,6,5,7,9,8,16,17,11,10,12,14,13,31,28,32,29,30,15,25,19,20,24,27,18,21,23,26,22
"29",0,1,0,1,1,1,1,0,1,2,3,4,5,7,8,6,32,14,9,27,25,24,31,15,18,12,10,11,13,30,21,16,28,29,20,19,26,23,22,17
"30",0,1,1,0,1,0,0,0,2,1,5,3,4,6,10,7,8,31,13,9,22,11,32,16,18,15,14,30,12,17,27,29,23,21,25,19,20,26,28,24
"31",0,0,0,0,1,0,0,0,1,2,3,5,4,7,6,10,8,11,32,13,24,9,30,12,28,17,15,14,31,29,16,27,25,20,23,26,18,19,22,21
"32",0,0,1,0,1,0,0,0,1,2,3,4,6,7,5,9,8,31,13,32,30,23,14,15,29,12,10,28,11,24,25,19,26,18,16,20,17,27,21,22
"33",0,1,0,0,0,1,0,0,1,2,3,5,4,7,9,10,6,8,11,16,18,21,20,14,12,13,29,17,15,28,32,27,19,30,31,23,26,22,24,25
"34",1,0,0,0,0,1,1,1,1,2,3,4,9,5,7,6,25,24,8,16,29,15,10,31,11,27,14,32,12,13,28,22,23,26,21,30,19,18,20,17
"35",0,0,1,1,1,0,0,1,1,2,3,4,5,8,7,6,10,13,9,12,11,15,32,31,14,16,17,30,24,26,29,18,28,22,20,21,19,27,25,23
"36",0,1,1,1,1,1,1,0,1,2,4,3,5,6,7,19,10,9,31,8,14,32,26,29,30,13,11,12,20,28,15,27,23,22,25,21,17,24,18,16
"37",0,0,0,0,0,0,1,1,1,2,3,4,5,6,9,7,11,10,8,12,30,13,32,14,17,31,15,21,24,16,26,20,29,18,27,28,19,22,25,23
"38",0,0,0,1,0,1,0,1,1,2,3,4,6,5,7,9,13,8,10,11,12,32,14,15,31,29,19,28,16,25,17,30,27,18,22,26,24,23,20,21
"39",0,1,1,1,1,1,1,0,1,2,3,4,6,5,7,8,32,9,17,10,12,14,31,11,21,13,16,15,18,20,26,24,25,27,28,22,23,30,29,19
"40",1,0,1,0,0,1,0,0,1,3,2,4,5,18,15,9,6,7,8,10,14,13,11,19,29,32,12,20,31,30,16,17,28,21,24,27,22,26,23,25
"41",1,0,0,1,1,0,0,1,1,2,4,3,5,6,7,8,9,10,12,11,13,32,15,17,16,22,14,19,31,23,21,20,30,25,28,29,18,27,26,24
"42",0,1,1,0,0,0,1,1,1,2,4,3,7,6,5,8,9,32,10,13,12,11,16,28,14,15,31,30,27,29,22,17,19,25,26,21,18,24,20,23
"43",0,1,0,1,0,0,1,0,1,2,3,6,5,4,7,11,32,9,10,8,12,13,14,15,31,30,29,18,17,16,24,21,20,23,22,26,19,25,27,28
"44",0,0,1,0,0,0,0,1,1,2,3,4,5,8,7,6,15,11,10,32,31,9,13,12,17,21,30,29,27,22,14,26,28,18,16,25,24,20,19,23
"45",1,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,0,0,1,0,0,0,1,1,2,3,4,5,7,6,11,10,8,9,18,13,15,16,14,32,12,24,29,21,26,31,28,22,25,30,17,19,23,20,27
"47",1,0,1,0,0,0,0,0,1,3,2,4,5,6,10,7,11,8,9,15,12,13,32,14,16,31,30,20,17,29,24,25,26,21,28,18,23,19,22,27
"48",1,1,1,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",1,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",0,0,1,1,0,1,0,0,1,2,3,4,5,9,6,7,8,16,32,18,10,13,11,15,17,23,29,12,27,24,25,30,14,22,19,21,31,28,26,20
"51",1,0,0,1,0,1,0,1,1,2,5,3,4,6,8,7,10,11,9,12,32,31,13,14,30,15,16,29,17,22,18,28,25,26,19,27,21,24,23,20
