"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,1,0,0,1,0,1,3,2,4,5,11,7,6,32,13,30,9,29,8,26,20,10,12,31,28,15,25,17,27,23,14,21,22,18,24,19,16
"2",0,1,1,0,0,1,1,1,1,2,3,4,5,6,7,10,11,8,9,12,32,13,23,31,26,30,29,19,27,15,28,25,24,22,18,14,21,16,17,20
"3",0,0,0,1,0,0,0,0,1,2,4,3,7,5,6,8,10,9,19,11,12,14,32,17,13,20,22,28,15,24,18,31,30,16,26,27,25,23,29,21
"4",0,0,0,1,0,1,0,1,1,2,3,4,5,6,8,7,10,9,32,25,30,24,29,31,22,21,28,15,27,23,26,11,12,17,16,20,19,14,13,18
"5",1,0,0,0,0,1,0,0,1,2,3,5,6,4,7,8,29,32,10,9,30,11,23,13,28,31,12,26,14,15,17,20,18,16,25,19,27,22,24,21
"6",0,0,1,1,1,0,0,1,1,2,3,5,4,6,7,9,8,10,11,14,13,12,32,15,23,16,17,29,31,18,28,20,30,24,21,22,27,19,25,26
"7",0,1,1,0,1,1,0,0,1,2,3,4,8,6,5,9,7,11,14,30,10,32,31,13,15,12,20,28,16,29,27,25,26,17,21,22,23,19,24,18
"8",0,0,1,0,1,0,0,1,1,2,3,4,6,8,7,5,9,10,32,14,18,12,11,31,16,26,13,15,17,24,29,19,30,22,21,20,23,28,25,27
"9",0,1,0,0,0,1,0,0,1,2,3,6,4,5,8,7,9,14,11,12,32,10,31,26,15,17,18,13,30,19,16,27,24,20,28,29,21,22,25,23
"10",1,0,1,0,1,0,0,1,1,2,4,3,6,7,5,8,9,19,17,12,10,15,11,14,13,16,18,32,20,25,22,27,30,24,21,26,31,23,28,29
"11",1,1,1,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,1,1,0,0,1,0,1,2,3,5,4,6,11,9,7,8,10,32,31,30,12,16,15,13,14,18,25,26,29,23,28,17,20,21,27,24,19,22
"13",1,0,1,0,1,1,0,0,1,2,5,3,4,6,10,7,8,9,11,12,29,18,17,15,32,21,25,30,13,31,16,19,14,26,22,27,28,24,20,23
"14",0,0,1,0,1,0,1,0,1,2,3,4,5,6,7,8,9,10,12,13,30,11,14,24,29,15,32,16,17,31,18,20,28,22,19,21,27,23,25,26
"15",0,0,1,0,1,1,0,0,1,2,3,4,5,6,13,8,11,7,14,12,10,30,9,16,32,31,23,29,15,18,17,26,20,28,19,24,27,21,22,25
"16",0,0,1,0,1,0,0,1,2,1,3,5,4,6,8,7,9,13,12,11,10,14,27,32,20,28,23,30,31,29,18,15,19,17,26,24,16,22,25,21
"17",0,1,1,0,0,0,0,1,2,1,3,5,4,6,16,7,8,32,12,9,10,17,31,13,11,15,28,30,29,14,18,26,27,19,20,23,21,25,22,24
"18",1,1,1,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
