"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,1,1,1,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,1,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,0,1,0,0,1,0,1,2,3,5,4,6,7,9,10,8,12,11,32,13,14,16,23,20,17,15,30,21,19,18,31,25,29,27,26,22,24,28
"5",0,0,1,1,0,1,0,1,2,1,3,4,11,5,6,7,9,8,13,10,12,14,25,15,20,16,17,28,18,31,23,32,30,24,27,29,19,21,22,26
"6",0,1,1,0,1,0,1,1,1,2,3,5,8,4,6,7,9,11,13,10,12,31,14,26,16,32,15,30,24,28,17,25,19,29,23,18,20,27,21,22
"7",1,0,1,1,1,0,0,1,1,3,2,4,5,8,6,7,9,30,29,10,27,31,14,11,16,32,12,13,28,26,23,24,18,25,15,22,20,21,17,19
"8",1,0,0,0,0,1,1,1,1,2,3,5,4,6,8,7,9,10,12,11,13,32,28,31,14,29,30,15,18,17,19,16,25,21,26,27,24,23,20,22
"9",0,0,1,0,0,0,0,0,1,2,4,3,5,6,7,8,10,11,13,12,9,14,18,17,15,16,32,29,27,20,31,25,26,30,19,28,22,21,23,24
"10",1,0,0,0,0,1,1,1,1,2,5,3,4,7,6,10,16,11,9,8,26,12,31,15,13,17,29,32,14,22,23,30,27,25,28,18,24,19,20,21
"11",1,0,0,0,1,1,0,1,2,1,5,4,3,6,9,8,7,10,13,12,11,14,16,15,17,27,20,19,30,21,32,31,26,29,18,22,25,28,23,24
"12",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8,32,9,31,10,11,12,17,26,13,16,30,18,29,23,20,28,15,25,14,27,24,22,21,19
"13",0,0,0,1,0,1,1,1,2,1,3,4,5,8,6,7,9,15,10,11,17,12,19,23,21,13,18,16,20,14,24,28,32,25,29,27,22,30,26,31
"14",1,0,1,1,0,0,1,1,1,2,3,4,6,5,32,8,7,9,12,28,11,10,13,14,29,25,27,31,30,24,26,19,21,23,22,16,20,18,15,17
