"","descriptor1","descriptor2","party1","party2"
"1",0,0,2,1
"2",1,0,1,2
"3",1,1,2,1
"4",1,0,1,2
"5",1,1,2,1
"6",0,0,2,1
"7",1,0,1,2
"8",0,1,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",0,0,1,2
"12",0,0,1,2
"13",0,0,1,2
"14",1,0,1,2
"15",1,0,1,2
"16",0,1,1,2
"17",1,1,2,1
"18",1,1,2,1
"19",1,0,1,2
"20",0,0,1,2
"21",0,0,1,2
"22",0,1,1,2
"23",1,1,2,1
"24",1,1,2,1
"25",1,1,2,1
"26",1,1,2,1
"27",0,0,2,1
"28",1,1,2,1
"29",1,0,1,2
"30",0,0,2,1
"31",1,0,1,2
"32",1,1,2,1
"33",0,0,1,2
"34",1,1,2,1
"35",1,0,1,2
"36",0,0,1,2
"37",0,0,1,2
"38",0,0,1,2
"39",0,0,1,2
"40",1,1,2,1
"41",0,0,1,2
"42",0,0,1,2
"43",1,0,1,2
"44",0,1,1,2
"45",1,0,1,2
"46",1,1,2,1
"47",1,0,1,2
"48",0,1,1,2
"49",1,1,2,1
"50",1,1,2,1
"51",0,1,1,2
"52",1,1,2,1
"53",0,1,1,2
"54",0,0,1,2
"55",0,1,2,1
"56",0,0,1,2
"57",0,0,1,2
"58",0,1,1,2
"59",1,1,2,1
"60",0,1,1,2
"61",1,0,1,2
"62",1,0,1,2
"63",1,1,2,1
"64",1,0,1,2
"65",0,0,1,2
"66",1,1,2,1
"67",1,0,1,2
"68",0,0,1,2
"69",0,0,1,2
"70",0,0,1,2
"71",0,1,1,2
"72",0,0,1,2
"73",0,0,1,2
"74",1,0,1,2
"75",0,0,1,2
"76",0,0,1,2
"77",0,1,1,2
"78",0,1,2,1
"79",1,1,2,1
"80",1,0,1,2
"81",0,0,1,2
"82",0,0,1,2
"83",1,1,2,1
"84",0,1,1,2
"85",0,1,1,2
"86",1,0,1,2
"87",0,0,2,1
"88",1,0,1,2
"89",1,1,2,1
"90",1,1,2,1
"91",0,0,1,2
"92",0,0,2,1
"93",0,1,2,1
"94",1,1,2,1
"95",1,0,1,2
"96",0,0,1,2
"97",0,0,1,2
"98",0,1,1,2
"99",1,0,1,2
"100",0,1,2,1
"101",0,0,1,2
"102",0,1,1,2
"103",0,0,1,2
"104",0,1,1,2
"105",0,1,1,2
"106",1,1,2,1
"107",1,0,1,2
"108",0,0,2,1
"109",1,1,2,1
"110",0,0,1,2
"111",0,0,1,2
"112",1,0,1,2
"113",0,1,1,2
"114",1,1,2,1
"115",0,1,1,2
"116",0,1,1,2
"117",0,0,1,2
"118",1,1,2,1
"119",0,0,1,2
"120",0,1,1,2
"121",1,0,1,2
"122",0,0,1,2
"123",1,1,2,1
"124",0,0,1,2
"125",0,0,1,2
"126",1,1,2,1
"127",0,0,1,2
"128",1,0,1,2
"129",1,0,1,2
"130",1,1,2,1
"131",1,1,2,1
"132",1,0,1,2
"133",0,1,1,2
"134",0,1,1,2
"135",0,1,1,2
"136",1,1,2,1
"137",1,1,2,1
"138",0,1,1,2
"139",1,1,2,1
"140",1,0,1,2
"141",1,0,1,2
"142",1,1,2,1
"143",1,1,2,1
"144",0,0,1,2
"145",1,1,2,1
"146",1,0,2,1
"147",1,1,2,1
"148",0,1,1,2
"149",0,0,1,2
"150",1,1,2,1
"151",0,0,1,2
"152",0,1,1,2
"153",1,1,2,1
"154",0,0,1,2
"155",0,1,1,2
"156",1,0,1,2
"157",0,1,1,2
"158",1,1,2,1
"159",0,1,1,2
"160",1,1,2,1
"161",0,1,1,2
"162",0,1,1,2
"163",1,0,1,2
"164",0,0,1,2
"165",0,1,1,2
"166",0,1,1,2
"167",1,0,1,2
"168",1,1,2,1
"169",1,0,1,2
"170",1,1,2,1
"171",1,0,1,2
"172",0,1,2,1
"173",0,1,1,2
"174",1,0,1,2
"175",0,0,1,2
"176",0,1,1,2
"177",1,0,1,2
"178",1,1,2,1
"179",0,1,2,1
"180",0,1,1,2
"181",1,0,1,2
"182",0,0,2,1
"183",0,0,1,2
"184",0,1,1,2
"185",1,1,2,1
"186",0,0,1,2
"187",1,0,2,1
"188",1,0,1,2
"189",1,1,2,1
"190",1,1,2,1
"191",1,1,2,1
"192",0,1,1,2
"193",1,1,2,1
"194",0,0,1,2
"195",1,1,2,1
"196",1,1,2,1
"197",0,0,1,2
"198",1,0,1,2
"199",1,0,1,2
"200",1,1,2,1
"201",1,0,1,2
"202",1,0,1,2
"203",0,1,2,1
"204",1,1,2,1
"205",0,0,1,2
"206",0,1,1,2
"207",1,0,1,2
"208",1,1,2,1
"209",0,1,1,2
"210",0,0,1,2
"211",1,1,2,1
"212",0,1,1,2
"213",0,0,1,2
"214",1,1,2,1
"215",1,0,1,2
"216",1,1,2,1
"217",1,1,2,1
"218",0,0,1,2
"219",0,1,1,2
"220",1,0,1,2
"221",1,1,2,1
"222",1,1,2,1
"223",1,1,2,1
"224",1,1,2,1
"225",1,1,2,1
"226",1,1,2,1
"227",0,1,1,2
"228",0,0,1,2
"229",0,1,1,2
"230",1,1,2,1
"231",1,1,2,1
"232",1,1,2,1
"233",0,0,1,2
"234",1,0,1,2
"235",1,1,2,1
"236",1,1,2,1
"237",0,1,1,2
"238",0,1,1,2
"239",1,1,2,1
"240",1,0,1,2
"241",1,1,2,1
"242",0,0,1,2
"243",1,1,2,1
"244",1,1,2,1
"245",0,1,1,2
"246",0,0,1,2
"247",1,1,2,1
"248",0,1,1,2
"249",1,0,1,2
"250",0,1,1,2
"251",1,0,1,2
"252",1,1,2,1
"253",1,1,2,1
"254",0,1,1,2
"255",0,0,1,2
"256",1,0,1,2
"257",0,1,1,2
"258",1,0,1,2
"259",0,1,1,2
"260",1,0,1,2
"261",1,0,1,2
"262",1,1,2,1
"263",1,0,1,2
"264",0,0,1,2
"265",1,1,2,1
"266",1,1,2,1
"267",1,1,2,1
"268",1,1,2,1
"269",0,1,1,2
"270",1,1,2,1
"271",0,1,1,2
"272",0,1,2,1
"273",0,0,1,2
"274",1,1,2,1
"275",1,0,1,2
"276",1,1,2,1
"277",1,0,1,2
"278",1,1,2,1
"279",0,1,1,2
"280",0,0,1,2
"281",0,1,1,2
"282",0,1,1,2
"283",0,0,1,2
"284",1,0,1,2
"285",0,0,1,2
"286",0,1,2,1
"287",1,0,1,2
"288",0,1,1,2
"289",0,1,1,2
"290",0,1,1,2
"291",1,0,1,2
"292",0,0,1,2
"293",0,0,1,2
"294",0,1,1,2
"295",0,0,1,2
"296",0,0,1,2
"297",1,0,1,2
"298",1,1,2,1
"299",0,0,1,2
"300",0,1,1,2
"301",1,1,2,1
"302",1,0,1,2
"303",1,0,1,2
"304",1,0,2,1
"305",0,0,1,2
"306",1,1,2,1
"307",0,0,2,1
"308",0,1,1,2
"309",1,1,2,1
"310",0,0,1,2
"311",0,1,1,2
"312",0,0,1,2
"313",1,0,1,2
"314",0,1,1,2
"315",0,1,1,2
"316",0,0,1,2
"317",1,1,2,1
"318",0,0,1,2
"319",1,1,2,1
"320",1,1,2,1
"321",0,1,1,2
"322",0,1,1,2
"323",0,1,1,2
"324",1,1,2,1
"325",1,1,2,1
"326",0,1,1,2
"327",1,0,1,2
"328",1,0,1,2
"329",1,0,1,2
"330",0,1,1,2
"331",1,0,1,2
"332",1,0,1,2
"333",1,0,2,1
"334",1,0,1,2
"335",0,1,1,2
"336",1,1,2,1
"337",0,1,1,2
"338",1,1,2,1
"339",1,0,1,2
"340",1,1,2,1
"341",1,0,1,2
"342",1,1,2,1
"343",1,0,1,2
"344",1,0,1,2
"345",0,0,1,2
"346",0,0,1,2
"347",0,0,1,2
"348",0,1,1,2
"349",1,0,1,2
"350",1,1,2,1
"351",0,1,1,2
"352",0,0,1,2
"353",0,1,1,2
"354",0,0,1,2
"355",1,1,2,1
"356",1,0,1,2
"357",0,1,1,2
"358",0,1,1,2
"359",0,1,1,2
"360",1,1,2,1
"361",0,1,1,2
"362",1,1,2,1
"363",0,0,1,2
"364",1,1,2,1
"365",0,0,1,2
"366",1,1,2,1
"367",0,0,1,2
"368",0,1,1,2
"369",1,0,1,2
"370",0,1,1,2
"371",0,0,1,2
"372",1,1,2,1
"373",0,1,1,2
"374",1,1,2,1
"375",1,1,2,1
"376",0,1,1,2
"377",1,0,1,2
"378",0,0,1,2
"379",0,0,1,2
"380",0,0,1,2
"381",0,0,1,2
"382",0,1,1,2
"383",1,0,1,2
"384",0,1,1,2
"385",1,0,1,2
"386",1,1,2,1
"387",1,1,2,1
"388",1,1,2,1
"389",1,1,2,1
"390",1,1,2,1
"391",0,1,1,2
"392",0,0,1,2
"393",1,1,2,1
"394",1,1,2,1
"395",1,1,2,1
"396",1,1,2,1
"397",1,1,2,1
"398",0,0,1,2
"399",0,0,1,2
"400",0,1,1,2
"401",0,1,1,2
"402",1,0,1,2
"403",1,0,1,2
"404",0,0,1,2
"405",0,1,1,2
"406",1,0,1,2
"407",1,1,2,1
"408",0,1,1,2
"409",1,1,2,1
"410",1,1,2,1
"411",0,1,1,2
"412",1,0,2,1
"413",0,1,1,2
"414",1,0,1,2
"415",0,1,1,2
"416",0,0,1,2
"417",1,1,2,1
"418",1,1,2,1
"419",0,0,1,2
"420",0,1,1,2
"421",1,0,1,2
"422",0,0,1,2
"423",1,0,1,2
"424",0,0,1,2
"425",0,1,1,2
"426",1,0,1,2
"427",1,0,1,2
"428",1,0,1,2
"429",0,1,1,2
"430",1,0,1,2
"431",0,1,1,2
"432",1,0,1,2
"433",0,1,1,2
"434",0,0,1,2
"435",0,1,1,2
"436",0,0,1,2
"437",0,1,1,2
"438",0,1,1,2
"439",1,1,2,1
"440",0,0,1,2
"441",1,1,2,1
"442",1,1,2,1
"443",0,0,1,2
"444",0,0,1,2
"445",1,0,1,2
"446",1,0,1,2
"447",0,1,1,2
"448",1,1,2,1
"449",0,0,1,2
"450",0,1,1,2
"451",0,0,1,2
"452",1,1,2,1
"453",1,1,2,1
"454",1,1,2,1
"455",0,1,2,1
"456",1,1,2,1
"457",1,0,1,2
"458",1,1,2,1
"459",1,1,2,1
"460",1,0,1,2
"461",0,0,2,1
"462",0,1,1,2
"463",0,0,1,2
"464",0,1,1,2
"465",1,1,2,1
"466",1,0,1,2
"467",1,0,1,2
"468",0,0,1,2
"469",1,0,1,2
"470",0,0,1,2
"471",1,1,2,1
"472",0,1,1,2
"473",0,1,1,2
"474",1,1,2,1
"475",1,1,2,1
"476",1,0,1,2
"477",1,0,1,2
"478",1,0,1,2
"479",1,0,1,2
"480",1,1,2,1
"481",1,0,1,2
"482",0,1,1,2
"483",1,0,1,2
"484",0,0,1,2
"485",0,1,1,2
"486",0,0,1,2
"487",1,1,2,1
"488",1,1,2,1
"489",1,0,1,2
"490",1,1,2,1
"491",1,1,2,1
"492",1,1,2,1
"493",0,0,1,2
"494",0,0,1,2
"495",0,0,1,2
"496",1,1,2,1
"497",0,0,1,2
"498",0,0,1,2
"499",0,1,1,2
"500",0,0,1,2
