"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",1,0,1,2
"3",1,1,2,1
"4",0,1,1,2
"5",1,0,1,2
"6",0,0,1,2
"7",0,0,2,1
"8",0,0,1,2
"9",1,0,1,2
"10",1,0,1,2
"11",0,0,1,2
"12",0,0,1,2
"13",0,0,1,2
"14",0,0,1,2
"15",0,0,1,2
"16",0,1,1,2
"17",1,0,1,2
"18",0,0,1,2
"19",0,0,1,2
"20",0,1,1,2
"21",0,1,1,2
"22",0,0,2,1
"23",0,1,1,2
"24",0,1,1,2
"25",0,0,1,2
"26",0,1,1,2
"27",1,0,1,2
"28",0,1,1,2
"29",1,1,2,1
"30",1,0,1,2
"31",0,1,1,2
"32",1,1,2,1
"33",1,0,1,2
"34",1,1,2,1
"35",0,1,1,2
"36",1,0,1,2
"37",0,0,1,2
"38",0,0,1,2
"39",1,0,1,2
"40",0,1,1,2
"41",0,0,1,2
"42",0,1,1,2
"43",1,0,1,2
"44",1,0,1,2
"45",1,1,2,1
"46",0,1,1,2
"47",1,0,2,1
"48",1,1,2,1
"49",0,0,1,2
"50",0,0,1,2
"51",0,1,1,2
"52",0,0,1,2
"53",0,1,1,2
"54",0,1,1,2
"55",0,0,1,2
"56",1,1,2,1
"57",0,1,1,2
"58",0,0,1,2
"59",1,0,1,2
"60",1,1,2,1
"61",1,1,2,1
"62",1,1,2,1
"63",0,1,1,2
"64",0,0,1,2
"65",1,1,2,1
"66",0,0,1,2
"67",0,1,2,1
"68",0,0,2,1
"69",1,1,2,1
"70",1,1,2,1
"71",0,0,1,2
"72",0,1,1,2
"73",0,1,1,2
"74",1,0,1,2
"75",0,1,1,2
"76",0,1,1,2
"77",1,0,1,2
"78",0,1,1,2
"79",1,1,2,1
"80",0,0,1,2
"81",0,0,1,2
"82",1,1,2,1
"83",1,0,1,2
"84",1,1,2,1
"85",0,0,1,2
"86",0,1,1,2
"87",1,0,1,2
"88",0,0,1,2
"89",0,0,1,2
"90",1,0,1,2
"91",0,1,1,2
"92",0,1,1,2
"93",0,0,1,2
"94",1,0,1,2
"95",1,0,1,2
"96",1,1,2,1
"97",1,1,2,1
"98",0,1,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",1,1,2,1
"102",1,0,1,2
"103",0,0,1,2
"104",0,1,1,2
"105",1,1,2,1
"106",0,1,1,2
"107",1,1,2,1
"108",0,1,1,2
"109",0,0,1,2
"110",0,0,1,2
"111",1,0,1,2
"112",0,1,1,2
"113",0,0,1,2
"114",1,1,2,1
"115",0,1,1,2
"116",1,1,2,1
