"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,1,1,2
"3",1,1,2,1
"4",1,1,2,1
"5",0,1,1,2
"6",0,1,2,1
"7",0,0,1,2
"8",0,1,1,2
"9",0,0,1,2
"10",1,0,1,2
"11",1,1,2,1
"12",0,0,1,2
"13",0,1,2,1
"14",0,1,1,2
"15",0,0,1,2
"16",0,1,1,2
"17",1,1,2,1
"18",1,0,1,2
"19",0,1,2,1
"20",0,1,1,2
"21",0,0,1,2
"22",0,0,1,2
"23",1,0,1,2
"24",0,1,1,2
"25",0,1,1,2
"26",1,0,1,2
"27",0,1,1,2
"28",1,1,2,1
"29",0,0,1,2
"30",0,0,1,2
"31",1,1,2,1
"32",0,0,1,2
"33",1,1,2,1
"34",1,0,1,2
"35",1,0,1,2
"36",0,0,1,2
"37",0,1,1,2
"38",1,1,2,1
"39",1,1,2,1
"40",0,0,1,2
"41",0,1,1,2
"42",0,1,1,2
"43",0,1,1,2
"44",0,0,1,2
"45",0,0,1,2
"46",1,0,1,2
"47",0,0,1,2
"48",1,1,2,1
"49",1,0,1,2
"50",0,1,1,2
"51",1,1,2,1
"52",0,0,1,2
"53",0,0,1,2
"54",0,0,1,2
"55",0,0,1,2
"56",0,1,1,2
"57",1,0,1,2
"58",1,1,2,1
"59",0,1,1,2
"60",0,0,1,2
"61",0,1,1,2
"62",0,1,1,2
"63",1,0,1,2
"64",0,0,1,2
"65",0,0,1,2
"66",1,0,1,2
"67",0,1,1,2
"68",0,0,1,2
"69",0,1,1,2
"70",1,0,1,2
"71",1,1,2,1
"72",1,0,2,1
"73",1,1,2,1
"74",0,0,1,2
"75",1,0,1,2
"76",0,1,1,2
"77",1,1,2,1
"78",1,1,2,1
"79",1,1,2,1
"80",1,1,2,1
"81",1,1,2,1
"82",0,1,1,2
"83",1,0,1,2
"84",1,0,1,2
"85",0,0,1,2
"86",0,0,2,1
"87",0,1,1,2
"88",1,1,2,1
"89",1,1,2,1
"90",0,1,1,2
"91",1,0,1,2
"92",1,0,1,2
"93",0,1,1,2
"94",0,1,1,2
"95",1,1,2,1
"96",0,0,2,1
"97",0,1,1,2
"98",1,0,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",1,1,2,1
"102",1,1,2,1
"103",1,1,2,1
"104",0,1,2,1
"105",1,1,2,1
"106",1,1,2,1
"107",0,0,1,2
"108",1,0,1,2
"109",0,0,1,2
"110",0,1,1,2
"111",0,0,1,2
"112",1,0,1,2
"113",0,1,1,2
"114",1,1,2,1
"115",0,1,1,2
"116",1,0,1,2
"117",1,0,1,2
"118",0,0,1,2
"119",1,0,1,2
"120",1,0,1,2
"121",0,1,1,2
"122",1,0,1,2
"123",1,0,1,2
"124",1,0,1,2
"125",0,1,1,2
"126",1,0,1,2
"127",0,1,1,2
"128",1,0,1,2
"129",1,1,2,1
"130",1,1,2,1
"131",1,0,1,2
"132",1,1,2,1
"133",0,0,1,2
"134",1,0,2,1
"135",0,1,2,1
"136",1,1,2,1
"137",0,0,1,2
"138",0,1,1,2
"139",0,1,1,2
"140",0,0,1,2
"141",1,0,1,2
"142",1,0,1,2
"143",0,1,1,2
"144",1,0,1,2
"145",1,1,2,1
"146",0,1,1,2
"147",1,0,2,1
"148",1,1,2,1
"149",0,0,1,2
"150",0,0,1,2
"151",1,1,2,1
"152",1,0,1,2
"153",0,1,1,2
"154",1,1,2,1
"155",0,1,1,2
"156",0,1,2,1
"157",0,0,1,2
"158",1,1,2,1
"159",1,0,1,2
"160",0,0,1,2
"161",1,1,2,1
"162",0,1,1,2
"163",0,0,1,2
"164",0,0,1,2
"165",1,0,1,2
"166",0,0,1,2
"167",0,0,1,2
