"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",0,0,1,2
"3",0,0,1,2
"4",1,0,1,2
"5",1,0,1,2
"6",1,1,2,1
"7",0,1,1,2
"8",0,0,1,2
"9",1,0,1,2
"10",0,1,1,2
"11",0,0,1,2
"12",1,1,2,1
"13",1,0,1,2
"14",0,0,1,2
"15",1,0,1,2
"16",1,0,1,2
"17",0,1,1,2
"18",0,0,1,2
"19",0,1,1,2
"20",0,0,1,2
"21",1,0,1,2
"22",1,0,2,1
"23",0,1,2,1
"24",1,0,1,2
"25",0,0,1,2
"26",1,1,2,1
"27",0,1,1,2
"28",0,1,1,2
"29",0,0,1,2
"30",1,0,1,2
"31",1,0,1,2
"32",1,1,2,1
"33",1,1,2,1
"34",0,1,1,2
"35",1,1,2,1
"36",1,1,2,1
"37",0,1,1,2
"38",0,0,1,2
"39",0,0,1,2
"40",0,0,1,2
"41",0,0,1,2
"42",0,0,1,2
"43",0,0,1,2
"44",0,1,1,2
"45",0,0,1,2
"46",1,0,2,1
"47",0,1,1,2
"48",1,0,1,2
"49",0,0,2,1
"50",1,1,2,1
"51",0,1,1,2
"52",1,0,1,2
"53",1,0,1,2
"54",1,0,1,2
"55",1,1,2,1
"56",1,1,2,1
"57",1,1,2,1
"58",1,0,2,1
"59",1,1,2,1
"60",0,1,1,2
"61",1,1,2,1
"62",0,0,1,2
"63",1,1,2,1
"64",1,1,2,1
"65",1,1,2,1
"66",0,0,1,2
"67",1,0,1,2
"68",1,0,1,2
"69",0,0,1,2
"70",0,1,1,2
"71",0,1,1,2
"72",0,1,1,2
"73",0,1,1,2
"74",0,0,1,2
"75",1,0,1,2
"76",1,0,1,2
"77",1,0,1,2
"78",1,0,1,2
"79",1,0,1,2
"80",1,0,1,2
"81",1,0,1,2
"82",1,1,2,1
"83",1,0,1,2
"84",1,0,1,2
"85",1,0,1,2
"86",0,1,1,2
"87",1,0,1,2
"88",1,1,2,1
"89",0,0,1,2
"90",0,0,1,2
"91",1,1,2,1
"92",1,1,2,1
"93",0,1,1,2
"94",1,0,2,1
"95",1,1,2,1
"96",0,0,1,2
"97",0,1,1,2
"98",1,1,2,1
"99",1,0,1,2
"100",0,0,1,2
"101",1,0,1,2
"102",0,1,1,2
"103",0,0,1,2
"104",1,1,2,1
"105",0,0,2,1
"106",1,0,1,2
"107",0,1,1,2
"108",1,0,1,2
"109",0,1,1,2
"110",0,1,1,2
"111",0,0,1,2
"112",0,1,1,2
"113",1,1,2,1
"114",0,1,1,2
"115",1,0,1,2
"116",1,0,1,2
"117",0,0,1,2
"118",0,1,1,2
"119",1,1,2,1
"120",0,0,2,1
"121",1,1,2,1
"122",0,1,1,2
