"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",0,0,1,2
"3",0,0,1,2
"4",0,0,1,2
"5",0,1,1,2
"6",1,1,2,1
"7",1,0,1,2
"8",0,0,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",1,1,2,1
"12",0,0,1,2
"13",1,1,2,1
"14",1,1,2,1
"15",1,0,1,2
"16",1,0,1,2
"17",1,0,1,2
"18",0,0,1,2
"19",1,1,2,1
"20",0,0,1,2
"21",1,0,1,2
"22",0,0,1,2
"23",0,0,1,2
"24",1,0,1,2
"25",0,0,1,2
"26",0,1,1,2
"27",1,1,2,1
"28",1,1,2,1
"29",1,1,2,1
"30",1,0,1,2
"31",0,0,1,2
"32",0,1,1,2
"33",1,0,1,2
"34",0,1,1,2
"35",0,0,1,2
"36",1,0,1,2
"37",0,0,1,2
"38",1,1,2,1
"39",0,1,1,2
"40",1,1,2,1
"41",1,1,2,1
"42",0,1,1,2
"43",1,0,2,1
"44",1,0,1,2
"45",0,0,1,2
"46",1,1,2,1
"47",0,0,1,2
"48",0,0,1,2
"49",0,0,2,1
"50",1,1,2,1
"51",1,1,2,1
"52",0,1,1,2
"53",0,1,1,2
"54",1,1,2,1
"55",0,1,1,2
"56",1,1,2,1
"57",1,1,2,1
"58",1,0,1,2
"59",1,1,2,1
"60",0,1,1,2
"61",1,0,1,2
"62",0,1,1,2
"63",0,1,1,2
"64",1,1,2,1
"65",1,0,1,2
"66",0,0,1,2
"67",1,1,2,1
"68",1,1,2,1
"69",0,0,1,2
"70",1,1,2,1
"71",1,1,2,1
"72",1,0,1,2
"73",0,1,1,2
"74",0,1,1,2
"75",1,0,1,2
"76",0,1,1,2
"77",0,1,1,2
"78",1,1,2,1
"79",0,1,1,2
"80",0,1,1,2
"81",1,1,2,1
"82",0,1,2,1
"83",1,0,1,2
"84",1,0,1,2
"85",0,0,1,2
"86",1,0,1,2
"87",1,1,2,1
"88",1,0,1,2
"89",1,0,2,1
"90",0,1,1,2
"91",0,0,1,2
"92",0,1,1,2
"93",1,0,1,2
"94",0,0,1,2
"95",1,0,1,2
"96",0,0,1,2
"97",1,0,1,2
"98",0,1,1,2
"99",0,0,1,2
"100",1,0,1,2
"101",0,0,1,2
"102",1,1,2,1
"103",0,0,1,2
"104",1,0,1,2
"105",1,1,2,1
"106",1,0,1,2
"107",1,1,2,1
"108",0,0,1,2
"109",1,1,2,1
"110",0,0,1,2
"111",0,1,1,2
"112",0,1,1,2
"113",0,1,2,1
"114",1,0,2,1
"115",0,0,2,1
"116",1,0,1,2
"117",1,1,2,1
"118",0,1,1,2
"119",0,1,1,2
"120",1,0,1,2
"121",1,1,2,1
"122",1,1,2,1
