"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,1,2,1
"3",1,1,2,1
"4",0,0,1,2
"5",1,1,2,1
"6",0,1,1,2
"7",1,1,2,1
"8",1,1,2,1
"9",1,1,2,1
"10",1,0,1,2
"11",0,1,1,2
"12",0,0,1,2
"13",0,1,1,2
"14",0,0,1,2
"15",1,1,2,1
"16",0,1,2,1
"17",0,1,1,2
"18",0,0,1,2
"19",0,1,1,2
"20",0,0,1,2
"21",0,1,1,2
"22",1,0,1,2
"23",0,0,1,2
"24",0,1,1,2
"25",0,0,1,2
"26",0,1,1,2
"27",1,0,1,2
"28",1,0,1,2
"29",1,1,2,1
"30",1,0,1,2
"31",1,1,2,1
"32",0,1,2,1
"33",0,1,1,2
"34",1,0,1,2
"35",0,0,1,2
"36",1,0,1,2
"37",0,0,1,2
"38",1,1,2,1
"39",1,0,1,2
"40",0,0,1,2
"41",0,1,1,2
"42",0,0,1,2
"43",1,1,2,1
"44",1,1,2,1
"45",1,0,2,1
"46",1,1,2,1
"47",0,1,1,2
"48",0,1,1,2
"49",1,0,1,2
"50",1,1,2,1
"51",0,1,1,2
"52",1,0,2,1
"53",0,0,1,2
"54",0,1,1,2
"55",0,0,1,2
"56",1,1,2,1
"57",1,1,2,1
"58",0,1,1,2
"59",1,0,1,2
"60",1,1,2,1
"61",1,0,1,2
"62",1,0,1,2
"63",0,1,2,1
"64",1,1,2,1
"65",1,1,2,1
"66",1,1,2,1
"67",0,1,1,2
"68",1,1,2,1
"69",0,0,1,2
"70",1,1,2,1
"71",1,0,1,2
"72",1,1,2,1
"73",1,1,2,1
"74",1,1,2,1
"75",1,0,1,2
"76",0,1,1,2
"77",1,1,2,1
"78",0,0,1,2
"79",1,0,1,2
"80",0,0,1,2
"81",0,1,1,2
"82",1,1,2,1
"83",1,0,1,2
"84",1,0,1,2
"85",1,1,2,1
"86",1,0,1,2
"87",1,0,1,2
"88",1,0,1,2
"89",0,1,1,2
"90",1,1,2,1
"91",1,1,2,1
"92",1,1,2,1
"93",0,0,2,1
"94",0,0,1,2
"95",0,1,2,1
"96",1,0,1,2
"97",0,0,2,1
"98",0,1,1,2
"99",0,0,1,2
"100",1,0,1,2
"101",1,0,1,2
"102",1,1,2,1
"103",1,0,1,2
"104",0,0,1,2
"105",1,0,1,2
"106",1,1,2,1
"107",0,0,1,2
"108",1,1,2,1
"109",0,1,1,2
"110",1,1,2,1
"111",0,1,1,2
"112",1,1,2,1
"113",1,1,2,1
"114",0,0,1,2
"115",0,1,1,2
"116",0,0,1,2
"117",1,0,2,1
"118",0,0,1,2
"119",1,0,1,2
"120",0,1,1,2
"121",0,0,1,2
"122",0,0,1,2
"123",0,0,1,2
"124",1,0,1,2
"125",1,1,2,1
"126",1,1,2,1
"127",0,1,1,2
"128",0,1,2,1
"129",0,0,2,1
"130",1,1,2,1
"131",1,1,2,1
"132",0,0,1,2
"133",1,0,1,2
"134",1,0,1,2
"135",0,0,1,2
"136",0,0,1,2
"137",1,1,2,1
"138",0,0,1,2
"139",0,0,1,2
"140",0,0,1,2
"141",1,0,1,2
"142",0,1,1,2
"143",0,1,1,2
"144",1,0,1,2
"145",0,0,1,2
"146",0,1,1,2
"147",0,1,1,2
"148",1,1,2,1
"149",1,0,1,2
"150",0,0,1,2
"151",0,1,1,2
"152",0,0,1,2
"153",0,0,1,2
"154",0,1,1,2
"155",0,1,2,1
"156",0,0,1,2
"157",0,1,1,2
"158",1,1,2,1
"159",0,1,1,2
"160",0,0,1,2
"161",1,0,1,2
"162",1,0,1,2
"163",0,0,1,2
"164",1,0,1,2
"165",0,1,1,2
"166",0,0,1,2
"167",0,0,1,2
"168",1,1,2,1
"169",0,1,1,2
"170",0,1,1,2
"171",0,1,1,2
"172",0,0,1,2
"173",1,1,2,1
"174",0,1,1,2
"175",1,0,1,2
"176",1,1,2,1
"177",1,1,2,1
"178",1,0,1,2
"179",0,0,1,2
"180",0,0,1,2
"181",1,0,1,2
"182",1,1,2,1
"183",0,0,1,2
"184",1,1,2,1
"185",0,1,1,2
"186",0,1,1,2
"187",0,1,1,2
"188",0,0,1,2
"189",0,0,2,1
"190",1,0,1,2
"191",1,1,2,1
"192",1,1,2,1
"193",1,0,1,2
"194",0,1,1,2
"195",1,0,1,2
"196",0,0,1,2
"197",1,0,1,2
"198",0,0,1,2
"199",0,0,1,2
"200",0,1,1,2
"201",0,0,1,2
"202",1,1,2,1
"203",0,0,1,2
"204",0,0,1,2
"205",0,0,1,2
"206",0,1,2,1
"207",0,0,1,2
"208",1,0,1,2
"209",0,0,1,2
"210",1,1,2,1
"211",1,1,2,1
"212",0,1,1,2
"213",1,1,2,1
"214",0,0,1,2
"215",1,0,1,2
"216",1,1,2,1
"217",0,0,1,2
"218",0,0,1,2
"219",0,0,1,2
"220",0,0,1,2
"221",1,0,1,2
"222",0,1,1,2
"223",0,1,1,2
"224",0,0,1,2
"225",0,1,1,2
"226",1,0,1,2
"227",0,1,1,2
"228",0,1,1,2
"229",1,1,2,1
"230",1,0,1,2
"231",1,1,2,1
"232",1,1,2,1
"233",0,0,1,2
"234",1,0,1,2
"235",0,0,1,2
"236",0,0,1,2
"237",0,0,1,2
"238",0,0,1,2
"239",0,1,2,1
"240",1,0,1,2
"241",1,0,1,2
"242",0,1,1,2
"243",1,0,1,2
"244",0,1,1,2
"245",0,0,1,2
"246",1,1,2,1
"247",0,1,1,2
"248",1,1,2,1
"249",0,1,1,2
"250",1,0,1,2
"251",1,1,2,1
"252",1,0,1,2
"253",0,1,1,2
"254",0,1,1,2
"255",1,1,2,1
"256",1,1,2,1
"257",0,1,2,1
"258",0,0,1,2
"259",0,1,1,2
"260",0,1,1,2
"261",1,0,1,2
"262",0,0,1,2
"263",0,0,1,2
"264",0,0,1,2
"265",0,0,1,2
"266",1,1,2,1
"267",1,1,2,1
"268",0,0,1,2
"269",1,0,1,2
"270",1,1,2,1
"271",0,1,1,2
"272",1,0,1,2
"273",1,0,1,2
"274",0,0,1,2
"275",0,0,1,2
"276",0,0,2,1
"277",1,1,2,1
"278",0,1,1,2
"279",1,0,1,2
"280",1,1,2,1
"281",0,1,1,2
"282",1,1,2,1
"283",1,0,2,1
"284",1,1,2,1
"285",0,1,1,2
"286",1,0,1,2
"287",1,0,1,2
"288",1,1,2,1
"289",0,1,1,2
"290",1,0,1,2
"291",0,1,2,1
"292",0,1,1,2
"293",1,0,1,2
"294",0,1,1,2
"295",0,0,1,2
"296",1,0,1,2
"297",1,0,1,2
