"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,3,4,6,5,7,9,8,10,32,13,12,24,29,31,11,30,16,23,28,22,14,26,17,19,25,18,27,15,20,21
"2",0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,3,2,5,4,7,6,8,9,10,11,16,32,12,19,13,15,14,27,26,20,30,31,29,28,25,17,22,23,24,18,21
"3",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,2,6,3,4,5,9,7,11,8,10,29,32,12,26,17,13,28,25,31,16,15,30,14,19,20,18,23,21,27,24,22
"4",1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,2,4,5,3,6,7,8,11,10,9,13,15,12,30,26,14,32,16,20,23,28,29,24,17,22,18,21,31,25,19,27
"5",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,4,2,3,5,7,6,11,8,10,9,12,29,20,25,14,13,24,32,18,27,17,16,23,28,19,31,15,22,30,21,26
"6",1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,2,3,4,5,6,8,7,9,12,10,11,13,14,16,28,17,30,15,31,22,32,18,27,19,20,21,26,29,23,24,25
"8",0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,2,3,4,6,5,7,8,10,14,9,11,28,12,32,15,31,16,13,29,20,19,30,23,26,17,21,18,25,27,22,24
"9",0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,2,4,3,5,6,7,8,9,10,11,13,22,32,29,14,12,31,15,30,27,28,18,26,17,23,24,16,21,25,19,20
"10",1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,4,5,9,6,10,30,8,7,32,11,12,28,14,13,15,26,31,29,20,16,17,19,18,21,27,24,23,22,25
