"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,3,4,6,5,16,9,7,8,11,13,10,18,12,15,14,32,17,24,31,21,20,28,22,19,30,29,25,26,27,23
"2",1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,2,3,5,4,6,7,30,8,32,12,9,29,31,11,10,17,13,26,18,14,28,15,19,25,20,27,16,21,22,24,23
"3",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,3,5,4,6,9,8,7,10,32,11,12,14,13,16,31,28,29,30,15,18,19,27,20,25,26,17,22,23,21,24
"4",0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,2,3,4,5,7,8,9,6,15,10,11,13,32,14,17,12,24,18,27,31,30,16,19,29,20,25,26,28,23,21,22
"5",0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,2,10,3,4,6,5,9,7,11,19,13,18,15,8,20,12,14,16,17,32,22,30,31,23,24,21,27,29,28,25,26
"6",1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,2,3,4,5,7,6,8,9,11,10,12,13,17,14,15,16,19,20,18,27,21,29,32,31,24,26,22,25,30,28,23
"7",0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,2,3,4,6,7,5,10,11,8,9,14,12,13,30,16,32,17,29,31,21,27,19,15,22,28,25,20,24,18,23,26
"8",1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,2,4,3,6,5,7,8,13,10,9,31,24,11,32,12,25,29,30,27,28,26,23,15,14,22,18,20,19,16,17,21
"9",1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,3,2,4,6,5,8,11,7,9,15,16,10,13,12,14,32,19,31,29,17,23,22,21,27,18,20,30,28,24,26,25
"10",1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,2,3,5,4,9,6,12,7,32,8,11,10,13,14,20,31,19,28,30,29,16,24,27,17,15,26,18,21,23,25,22
"12",0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,3,2,4,5,7,32,6,11,13,8,10,31,9,15,28,29,16,12,22,30,26,21,14,27,18,17,25,19,23,20,24
"13",0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,2,3,6,5,4,8,9,10,7,12,14,13,30,32,11,15,17,21,16,19,18,31,20,29,22,24,23,26,27,25,28
"14",1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,3,4,5,8,7,6,9,10,14,15,11,28,12,32,24,31,13,22,30,16,27,17,29,25,23,20,21,26,19,18
"16",0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,3,2,4,5,6,7,9,8,31,11,13,27,10,12,28,20,30,32,25,14,26,18,29,15,17,19,24,16,21,23,22
"17",1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,3,2,4,5,6,8,13,7,9,10,32,12,11,16,14,20,15,28,30,27,17,21,18,23,22,19,29,25,26,31,24
"20",1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,2,4,3,5,7,6,8,10,15,20,9,11,14,12,32,21,13,16,27,28,31,19,30,29,17,26,22,23,18,25,24
"22",0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,3,2,4,6,8,11,5,7,14,9,10,13,12,32,31,15,17,16,18,19,25,30,27,20,29,24,26,21,22,23,28
"23",0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,2,4,3,5,6,7,8,9,11,10,31,19,14,12,32,13,26,15,21,16,17,20,18,30,22,24,29,27,23,28,25
"24",0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,3,2,7,13,6,5,10,4,8,11,12,9,32,14,19,15,20,18,17,16,31,30,22,26,21,25,24,29,27,28,23
"25",1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,3,4,5,6,7,8,10,11,9,18,14,12,30,29,13,27,31,26,32,20,21,28,24,22,23,16,25,15,17,19
"26",1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,3,5,4,6,9,8,7,12,10,32,29,15,11,16,31,28,13,30,17,27,18,14,19,26,24,23,20,21,25,22
