"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,2,4,3,5,7,11,6,32,23,9,10,12,8,13,17,16,14,20,29,26,15,27,30,25,24,21,22,18,19,31,28
"2",0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,2,3,4,7,8,6,5,10,9,12,13,11,16,14,31,17,32,15,21,18,19,20,25,22,28,29,24,30,26,27,23
"3",0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,2,3,4,5,6,7,31,8,9,10,11,12,32,15,14,16,13,17,28,30,19,25,24,27,26,29,22,20,21,23,18
"4",1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,2,4,3,5,7,6,8,9,11,10,32,12,16,13,31,17,19,14,23,15,24,30,20,18,29,26,22,28,21,25,27
"6",1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,2,3,4,5,6,7,8,9,12,10,11,30,28,29,13,18,25,14,32,19,31,23,26,21,16,27,24,17,15,22,20
"8",0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,3,6,5,4,8,9,32,29,7,10,12,11,16,13,14,31,17,30,20,28,15,24,25,27,22,26,19,23,18,21
"9",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,2,3,4,6,10,7,5,31,8,17,32,9,14,29,12,11,13,30,24,15,16,28,27,26,20,19,18,23,25,22,21
"10",0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2,1,3,5,4,6,7,8,11,9,17,10,13,12,29,31,18,32,28,19,27,14,24,16,30,25,26,15,21,20,22,23
