"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,2,3,4,5,8,7,9,6,11,13,10,31,32,12,16,18,22,30,29,17,15,14,21,23,19,20,24,27,28,26,25
"2",1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,2,3,5,4,6,7,9,8,32,12,10,15,11,13,23,14,28,31,16,18,17,30,19,26,27,20,29,21,24,25,22
"3",1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,3,2,4,6,5,7,31,9,11,8,32,10,14,30,25,28,21,17,15,12,29,27,13,20,26,18,19,23,16,24,22
"4",1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,3,4,5,7,8,10,6,9,11,32,12,29,15,13,16,17,14,30,31,18,19,20,21,23,27,28,24,22,25,26
"5",0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,3,2,5,4,6,7,8,9,10,14,19,30,32,31,13,22,11,12,18,27,20,23,29,26,15,16,28,24,17,21,25
"6",1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,2,3,5,4,7,6,12,10,8,9,11,31,30,13,32,15,21,14,18,26,17,29,16,20,27,19,23,22,25,28,24
"8",1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2,3,4,6,5,7,9,11,8,10,12,32,13,15,28,14,16,18,31,29,22,17,19,20,26,24,25,21,30,27,23
"9",1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,2,3,4,6,5,7,8,13,9,14,10,12,11,15,29,16,28,31,23,30,32,18,17,22,27,26,21,19,25,24,20
"11",1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,2,3,4,8,6,5,7,9,10,31,13,11,12,24,14,16,32,15,18,22,19,30,17,26,21,20,23,28,27,29,25
"12",1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,2,4,3,5,7,6,8,9,10,11,12,13,25,14,32,17,31,15,16,30,20,21,23,18,29,19,22,24,28,26,27
"13",0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,3,4,5,6,9,8,7,10,32,11,12,13,31,14,15,30,22,20,18,29,21,16,28,17,27,24,19,23,26,25
"14",0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,2,3,4,6,7,5,8,29,32,30,12,14,10,31,9,17,11,20,16,15,13,22,18,19,28,25,27,26,23,24,21
"15",0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,2,3,4,9,5,8,6,7,23,13,12,32,10,14,11,15,31,17,16,18,28,25,30,29,19,26,21,24,22,27,20
"16",0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2,3,4,6,5,7,8,12,10,13,14,9,11,32,31,15,29,30,23,26,16,27,17,25,22,28,24,20,18,21,19
"17",1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,2,4,6,5,3,9,8,11,7,10,14,32,17,15,12,31,30,29,13,18,20,21,16,22,26,19,27,28,23,24,25
"19",1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,2,3,7,5,8,4,6,11,10,32,9,12,18,17,16,29,13,14,15,28,30,20,31,24,27,25,22,21,19,26,23
"21",0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,2,3,6,5,4,7,8,32,10,9,11,17,16,15,21,30,14,12,13,19,31,18,29,20,23,28,25,22,26,24,27
"22",0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,2,3,4,6,5,9,7,32,10,8,11,13,22,17,30,18,19,12,31,21,14,15,16,26,27,28,29,20,24,23,25
"23",1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,2,3,4,6,5,10,31,7,8,9,30,11,29,12,32,16,14,21,27,13,28,24,19,17,15,26,25,23,22,18,20
"25",0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,2,3,4,6,5,7,31,8,9,10,32,11,17,14,13,19,12,30,18,21,23,15,22,16,27,25,20,29,28,26,24
"26",1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,2,3,4,5,8,6,11,7,9,13,10,32,14,12,31,15,28,29,16,30,21,17,18,20,19,22,23,26,25,27,24
"28",1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,2,3,4,5,6,9,8,7,11,10,15,32,12,13,31,14,16,29,17,20,25,26,30,18,19,22,23,28,24,21,27
"30",1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,3,2,5,4,7,6,11,10,9,8,15,13,12,18,14,26,21,23,16,17,32,31,19,24,20,27,25,29,30,22,28
"31",0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,3,2,6,4,5,7,13,8,9,11,10,14,12,30,24,32,17,15,29,16,31,18,19,27,22,28,21,23,20,25,26
"32",1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,2,3,4,6,9,5,7,8,29,14,17,19,10,32,11,12,15,27,26,13,24,30,31,16,18,23,28,22,21,25,20
"34",0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,3,2,8,4,5,7,6,13,9,32,23,11,10,12,15,14,31,18,28,30,29,16,20,22,26,27,19,17,25,24,21
"35",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,2,3,4,5,6,7,8,10,12,15,9,11,32,31,16,13,18,14,17,24,30,28,29,22,19,26,27,20,21,25,23
"37",0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,4,3,10,9,5,12,6,7,13,8,11,15,32,16,14,31,17,29,28,30,21,27,18,19,25,26,23,24,20,22
"38",0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8,9,11,10,12,18,13,32,15,16,14,17,25,31,19,30,27,20,24,26,21,29,28,22,23
"39",1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,2,3,4,5,7,6,8,14,9,32,10,12,31,11,30,29,27,16,28,13,17,18,23,22,15,19,20,26,25,21,24
"41",0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2,1,3,4,6,5,7,10,8,9,14,31,11,12,15,13,30,32,16,29,19,25,26,17,28,22,23,18,27,20,24,21
