"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,2,3,4,5,6,7,8,32,14,9,10,29,31,12,13,25,28,11,15,16,22,30,18,26,27,17,23,19,24,21,20
"3",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,3,4,5,10,6,7,14,8,16,9,13,12,15,11,21,17,25,19,18,30,28,32,24,20,29,31,26,23,22,27
"4",1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,3,4,5,6,7,8,32,31,10,9,13,12,17,27,30,15,26,11,29,14,28,18,25,19,21,16,23,20,22,24
"5",1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,2,5,4,3,6,12,8,32,7,11,28,9,14,31,30,10,29,13,16,19,15,24,17,21,25,18,27,26,23,20,22
"7",0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,2,3,4,5,6,9,8,7,11,10,15,14,31,12,29,32,13,30,27,16,18,28,17,23,26,21,22,19,24,20,25
"8",0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,2,1,3,4,5,7,6,9,8,10,12,14,32,11,30,13,31,15,29,23,28,26,16,19,17,25,20,27,21,18,24,22
"9",1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,2,3,4,6,5,7,10,13,8,11,9,15,24,12,32,22,16,18,23,17,14,19,30,31,20,29,21,27,28,26,25
"13",0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2,3,5,4,6,12,7,32,27,9,8,10,31,13,11,15,26,30,14,23,16,29,28,18,24,20,17,25,22,19,21
"14",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,2,5,3,4,6,7,31,8,9,11,27,10,12,32,22,14,29,13,18,15,17,26,16,30,21,25,19,24,28,23,20
"15",0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,2,3,4,5,6,8,7,9,11,10,14,12,13,15,32,31,30,29,17,16,28,20,19,24,18,27,23,22,21,25,26
"16",0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,2,3,6,4,5,31,9,7,19,8,12,15,11,10,28,29,30,16,13,32,23,17,14,18,20,22,25,26,27,24,21
"17",0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,3,5,4,6,8,16,7,9,10,11,12,14,17,31,32,13,19,30,15,20,29,27,26,28,18,24,25,23,21,22
"18",0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,2,3,4,6,5,7,11,10,12,9,16,8,30,13,14,19,15,32,21,31,27,18,22,17,28,29,20,23,24,25,26
"19",0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2,3,6,4,5,32,9,10,7,13,8,11,17,14,30,12,28,31,16,22,15,29,20,24,23,27,25,26,18,19,21
"20",1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,2,1,3,4,6,7,5,8,9,19,10,11,13,29,15,12,17,14,18,30,28,32,31,27,20,16,22,25,24,23,21,26
"22",0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,2,3,5,4,6,7,9,11,8,10,13,32,12,21,17,31,29,14,22,28,16,18,15,23,30,19,20,26,27,24,25
"23",1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,2,6,3,4,5,10,7,11,9,8,14,17,19,31,12,15,16,13,29,32,21,24,25,20,18,28,22,30,27,23,26
"25",1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,3,5,4,6,7,8,12,10,9,11,14,32,13,22,21,16,31,15,30,28,17,29,18,26,27,20,25,19,23,24
"26",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,3,1,2,6,4,5,7,9,8,30,32,31,10,11,13,12,14,18,28,29,15,20,22,16,17,27,24,19,25,21,26,23
"27",0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3,2,4,6,5,31,32,7,14,8,15,10,11,9,29,26,13,12,30,17,18,22,28,24,16,27,20,25,19,23,21
"28",1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,3,4,6,5,7,9,8,30,11,10,12,13,14,32,29,16,15,31,28,18,19,23,20,17,26,24,27,25,21,22
"30",1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,2,4,3,5,6,7,9,10,25,8,11,12,13,17,14,32,23,15,19,16,18,31,27,30,24,29,20,21,26,28,22
"32",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,4,2,3,5,7,6,8,9,11,10,12,19,24,32,13,17,15,31,14,30,29,27,18,16,22,28,23,20,25,21,26
"33",0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,2,3,4,5,6,7,11,8,9,10,13,12,18,26,15,32,20,14,16,27,19,31,22,17,21,30,23,28,24,29,25
"34",1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,4,3,5,6,7,13,9,12,8,11,10,32,19,14,18,15,17,16,23,29,20,25,30,31,21,22,27,24,28,26
"36",1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,2,3,4,6,5,9,7,20,8,10,13,11,16,17,19,14,12,29,22,21,15,28,32,31,18,30,27,23,25,26,24
"37",1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,3,4,5,9,6,7,8,12,29,23,10,13,26,32,31,14,30,28,19,27,11,24,18,21,15,25,20,22,17,16
"38",1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,2,4,3,5,6,7,8,11,12,10,9,19,32,13,17,14,16,18,31,20,15,22,25,21,23,29,30,24,27,28,26
"39",1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,3,4,6,5,9,7,8,16,12,11,10,32,13,17,15,14,29,28,20,30,31,25,27,26,22,19,18,24,21,23
"42",0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,2,1,3,4,6,5,9,7,10,8,11,32,31,15,13,17,12,21,16,18,28,14,20,22,19,24,26,29,23,30,25,27
"43",1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,2,3,4,5,6,7,16,30,8,13,9,32,10,12,11,18,14,28,27,17,29,31,15,21,24,25,19,20,23,22,26
"45",0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,3,4,6,5,7,9,12,8,10,11,31,32,16,30,13,15,28,14,25,29,27,18,17,24,26,21,20,22,19,23
"46",1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,2,3,4,5,8,6,7,10,9,13,12,16,11,17,31,30,27,32,26,28,23,14,18,25,24,15,29,20,21,22,19
"47",1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,8,10,21,9,11,32,31,30,24,14,13,26,19,29,28,22,12,25,27,15,17,18,20,23,16
"48",1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,2,3,5,4,6,7,11,9,8,28,32,31,10,12,23,30,13,17,19,14,15,16,18,25,22,24,29,21,26,20,27
"49",0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,2,3,5,4,6,7,10,8,9,11,13,14,30,21,16,32,12,18,15,27,31,26,29,24,28,17,20,19,23,25,22
"50",0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,2,3,5,4,6,32,7,16,9,10,8,29,14,30,17,13,31,12,11,15,18,26,27,25,19,22,24,28,21,23,20
"51",1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,3,6,5,4,8,7,10,9,12,32,14,13,11,31,30,15,26,27,28,17,29,16,22,25,18,21,20,19,24,23
"52",1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"53",1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,30,32,14,27,16,29,25,31,26,17,28,19,18,21,20,24,23,22
"55",0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,2,3,5,4,8,6,7,12,9,10,27,11,32,13,14,17,15,16,31,28,26,20,25,22,29,19,18,21,30,24,23
"56",1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"57",0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,2,5,3,6,4,8,11,32,7,10,9,27,15,30,12,31,20,29,16,23,13,14,19,17,28,25,18,24,26,22,21
"58",0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,3,5,6,4,32,9,8,7,10,14,11,21,12,30,17,31,13,22,18,29,15,27,24,20,19,16,28,25,23,26
"59",1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,2,3,5,4,9,6,8,14,10,7,32,11,12,13,21,29,15,16,19,31,30,17,24,27,18,28,26,23,20,22,25
"60",0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,2,3,4,5,9,6,8,7,12,11,10,15,13,17,20,18,14,16,21,32,31,27,19,30,24,29,28,22,25,26,23
"61",1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,3,2,4,6,5,16,11,10,7,8,9,14,31,30,15,17,12,13,32,27,28,29,25,22,26,18,20,19,23,24,21
