"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,3,4,7,5,6,8,9,10,32,13,11,31,30,16,20,12,28,27,29,14,25,15,26,23,17,18,21,22,24,19
"2",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,2,3,5,4,12,6,8,7,11,28,31,9,13,10,32,18,14,15,16,17,22,20,21,27,23,30,26,19,24,25,29
"3",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,2,4,3,5,7,6,9,8,10,16,11,22,12,14,15,13,29,31,17,18,32,26,24,30,19,21,20,28,27,25,23
"4",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,4,3,5,7,6,12,8,13,9,11,32,31,28,10,27,15,25,14,17,30,29,23,18,24,26,20,16,21,19,22
"5",1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,3,4,5,7,9,6,14,11,8,13,10,12,32,15,17,16,31,19,21,30,20,29,22,18,28,25,26,23,24,27
"6",1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,2,3,4,6,5,7,10,8,9,12,15,32,14,11,17,22,28,13,31,29,30,16,23,26,19,27,18,20,24,25,21
"7",1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1,3,5,6,4,11,7,10,8,9,31,30,12,19,13,17,32,18,27,29,26,16,23,22,20,15,14,21,28,25,24
"10",0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,2,3,4,5,6,7,9,8,11,10,13,12,32,30,29,22,31,15,14,25,27,28,26,16,24,23,18,17,19,21,20
"11",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,3,5,6,4,7,8,9,29,11,10,31,27,32,30,13,14,24,25,28,12,21,15,19,26,22,23,17,16,20,18
"12",1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,2,3,6,4,5,9,7,8,10,12,16,13,14,32,11,15,18,25,31,17,29,22,20,26,19,21,30,23,28,27,24
"13",1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,3,2,4,6,7,5,12,8,9,17,10,11,15,14,32,18,13,31,20,26,16,30,23,29,25,24,21,19,22,28,27
"14",1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,2,3,4,5,8,6,7,9,11,10,13,14,12,31,32,29,25,15,16,28,30,18,19,17,23,26,21,27,20,22,24
"15",0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,2,3,4,5,9,8,32,7,6,16,31,10,11,13,17,19,12,30,14,15,28,29,18,24,26,27,22,21,20,25,23
"16",1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,2,4,3,6,5,8,7,9,10,30,32,11,31,14,18,13,12,15,16,17,29,19,28,24,23,26,27,25,20,22,21
"17",1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,3,4,5,6,7,8,31,12,32,9,11,30,29,10,24,18,28,13,27,26,14,20,22,17,25,16,15,21,23,19
