"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,2,3,4,5,8,6,7,12,11,10,18,9,14,17,13,20,15,16,30,25,31,23,19,32,24,22,21,29,28,26,27
"2",0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,2,3,4,5,10,6,7,15,8,9,12,11,19,25,28,13,14,18,16,30,20,17,21,31,32,22,27,24,23,26,29
"3",1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,2,3,6,4,5,7,8,9,10,32,20,11,12,21,13,15,31,16,17,24,14,22,30,23,29,19,27,28,26,18,25
"6",1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,3,6,4,5,12,9,7,14,8,10,11,17,15,13,32,23,16,18,27,31,20,28,22,29,19,30,26,21,24,25
"7",1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,2,3,5,4,8,18,16,6,7,22,9,13,10,11,15,14,30,12,17,31,32,19,29,20,24,21,27,28,23,25,26
"9",1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,2,3,4,6,8,5,7,12,9,13,10,31,11,16,32,14,20,18,15,17,19,24,21,22,29,30,27,25,26,28,23
"10",1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,3,4,7,5,6,8,9,12,19,17,32,11,30,10,13,14,18,16,20,26,24,15,22,31,25,23,27,28,21,29
"11",0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,2,3,4,12,6,10,5,15,11,8,7,31,9,32,14,13,17,26,27,16,30,21,18,22,28,29,19,25,24,20,23
"12",1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,2,3,4,6,5,7,8,12,11,10,9,32,31,13,15,26,27,28,21,14,30,17,29,18,19,24,20,22,16,23,25
"14",1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,2,4,3,10,8,7,5,12,6,9,11,14,32,13,15,31,16,17,18,27,28,19,29,23,22,30,20,25,21,26,24
