"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,2,3,4,7,5,6,12,8,11,9,30,32,31,10,19,13,28,27,22,24,15,29,16,14,17,25,23,18,21,26,20
"2",1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,3,4,5,26,28,6,7,29,30,8,9,10,32,13,11,15,24,12,31,23,16,25,27,19,21,14,22,17,18,20
"4",0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2,3,7,4,5,6,9,10,8,11,12,15,32,13,14,30,19,18,16,23,24,17,26,20,21,29,31,27,22,28,25
"5",1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,2,4,3,5,6,7,8,11,10,13,17,9,32,18,15,12,16,14,31,29,30,23,22,19,20,28,24,21,26,25,27
"7",0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,2,3,4,6,7,5,9,11,13,10,8,28,20,12,30,32,15,16,31,29,24,21,19,23,14,27,17,22,18,25,26
"8",0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,2,5,3,4,6,7,10,9,8,18,12,11,32,17,13,14,22,19,16,15,20,31,29,26,27,23,21,25,24,28,30
"9",1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,2,3,4,5,6,7,8,9,12,10,11,32,15,27,31,16,14,30,23,13,24,17,29,18,25,19,21,26,20,28,22
"11",1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,3,2,4,5,7,6,10,8,11,15,12,9,14,30,19,13,32,29,16,17,18,31,20,28,26,25,27,23,21,24,22
"12",1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,2,3,4,6,5,32,7,8,9,21,10,12,18,31,13,11,29,27,16,30,14,17,28,15,20,26,25,24,23,22,19
"13",1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,2,3,4,5,6,7,8,9,11,10,13,29,32,30,31,12,14,16,15,28,19,27,20,25,18,26,17,23,24,22,21
"14",0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,2,3,4,5,7,6,20,8,10,11,26,15,9,31,12,28,13,17,30,14,32,16,21,29,27,18,23,22,19,25,24
"15",0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,2,3,4,8,7,6,5,9,11,10,32,16,15,12,13,18,22,31,27,14,17,30,19,24,29,28,26,21,25,20,23
"16",1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,2,4,3,5,6,8,7,10,14,11,9,15,12,16,22,13,20,26,24,18,17,19,32,23,31,28,21,27,29,25,30
"18",0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,2,4,3,5,6,7,8,10,9,11,15,13,18,14,16,12,25,30,17,31,19,21,23,27,32,22,24,20,29,28,26
"19",0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,2,3,5,4,6,7,9,10,8,12,14,11,32,15,17,18,19,30,13,22,31,16,23,29,21,20,28,26,25,24,27
"20",0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,3,2,4,6,5,7,31,8,9,32,29,13,10,11,14,27,12,30,26,16,28,17,15,22,25,18,24,20,23,19,21
